,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,ITS1,ITCN,ITCS,ITN1,ITSA,ITSI,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00
t_33,0.1102015845437199,0.0,0.08468754959885466,0.02060287399685883,0.0,0.0,0.01615610454210128,0.04275665342127706,0.1566302914001955,0.1354324609936556,0.2835757542860187,0.1817738423513252,0.2050381984302542,0.02154758268186132,0.1070643377974383,0.1744609584807598,0.002534618471015649,0.0,0.0,0.0,0.0,0.03087216676268017,0.0,0.0,0.0,0.0,0.0,0.1809250562856039,0.1252783431741883,0.0
t_34,0.2228983317221528,0.1974640498141084,0.1685887725794037,0.08357396251120452,0.1041682357969825,0.07363512079415657,0.04781957427987771,0.1723093305506388,0.271159774605863,0.2167238684527009,0.4270616532857845,0.3191019562125647,0.3404369882454545,0.06243549582367965,0.2491508039468125,0.3024189053454273,0.2167981369833986,0.02981116344240189,0.0,0.0,0.0,0.0745377910640794,0.1009746665676427,0.0,0.0,0.006740419371665662,0.01922090594921691,0.3205680007421978,0.1926173623835999,0.003272776095136982
t_35,0.3129617291948624,0.3520265641447545,0.2105087366581747,0.1463814756762445,0.1203799407912306,0.1387953267930844,0.08028754022906191,0.2765236383701909,0.3543441888765126,0.2525079231201038,0.5052599630255703,0.4226903381187244,0.4231982654337732,0.1068940125241056,0.3655785207348372,0.4192264655280456,0.3412258560213948,0.06034589400791495,0.0004833158140125273,0.0,0.02370979212449368,0.1021150418985561,0.2252018954024015,0.0,0.006029797805534011,0.03517020624585093,0.04953752412015514,0.414765951172941,0.2446057611480975,0.02315511554404198
t_36,0.3181528633408569,0.4565426754121952,0.2181633547907643,0.1847610277932684,0.1302049247781789,0.1760312919393434,0.1125835402089682,0.3440985164560753,0.3675397559361934,0.2560697139164683,0.4993615679274185,0.4761698675833072,0.4632724202644719,0.1452014390350991,0.3890652159084933,0.4421028625835683,0.4554374850923938,0.09311308411329684,0.1386602278364457,0.003906906598859755,0.04304296816766446,0.1057110887112703,0.3336949840919168,0.0,0.01574799542107353,0.04806265679489433,0.06965853659454402,0.3995659891990014,0.2709700833433853,0.05515448542327055
t_37,0.267899197762065,0.4917007367926352,0.1905340186225107,0.1893432620322159,0.1150489725467,0.1387320102109417,0.1386047377854948,0.3487750278386477,0.3241799645205827,0.2195379883365095,0.4102561997045916,0.4727081470983549,0.4563279399532971,0.1776266209027431,0.3643593717117728,0.3627174476162141,0.5113654106396455,0.1468341572298061,0.1227392262291107,0.002236416409887376,0.0456562476111724,0.08837555143812979,0.3860643762903628,0.0,0.01197468917312021,0.04071169769626579,0.0787649515874501,0.3040234624043757,0.2361579021648022,0.0806232004268042
t_38,0.2021564685664478,0.4531856755843194,0.1331922888346373,0.1558757483189526,0.0770399678420735,0.07745183537102218,0.1486484287135099,0.2842229206328494,0.2550485987166495,0.1590606229556559,0.3096697038935446,0.4167872276572567,0.3859881626340574,0.1685834111050477,0.2742473595785788,0.2480516070703842,0.4599438861481636,0.1923939007812741,0.0,0.0,0.03041811960193419,0.05662163042531884,0.3275395086570053,0.0,0.0,0.02254489721503472,0.06280346158609999,0.2261896878928283,0.1667915213345797,0.08469771370651488
t_39,0.1141625323438663,0.3250469396871585,0.06391863196431832,0.08872735669515647,0.0434710640390162,0.0268474873859313,0.1451200039461942,0.1935189466373156,0.1523864158048942,0.07867093587828475,0.2068310797156701,0.2925879490421348,0.2521919052718453,0.104042475581261,0.1611621548164845,0.1515525747815241,0.3275679092506326,0.1662869824644928,0.0,0.0,0.0005902830240273394,0.01426603962832699,0.2534918460287492,0.0,0.0,0.0,0.0009091475098553408,0.1430680647295593,0.07866088791154595,0.07348554818492095
t_40,0.009630384994346703,0.1503218777389676,0.0,0.0179956824638332,0.0,0.0,0.1268218045358163,0.09303796932411375,0.04219861609541633,0.0,0.08436247616161154,0.1262266149052313,0.100401231589491,0.03450439520455971,0.08162502677548655,0.07292277045935047,0.1490315530825838,0.0,0.0,0.0,0.0,0.0,0.2142804131902463,0.0,0.0,0.0,0.0,0.03308011809723116,0.0,0.03690831135376293
t_41,0.0,0.0,0.0,0.0,0.0,0.0,0.06971833218926456,0.001265356130451241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187102856081804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01283434304030865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479360295767205,0.03731965443896142,0.103282194462516,0.0,0.01680500394327261,0.0,0.0,0.01778310797723886,0.0,0.0,0.0,0.0,0.0,0.001103339352660702,0.0,0.0,0.0,0.0,0.0,0.0,0.008731980749258893,0.0
t_57,0.03885472314319778,0.0,0.03498145582173069,0.01860420087678731,0.0,0.0,0.00769899231473024,0.01328179505961759,0.1514398285990365,0.1391630513915787,0.2341460718094948,0.02568310622953098,0.07557756392633526,0.01054590288379431,0.02357381782088332,0.07574119125287265,0.0,0.0,0.0,0.0,0.0,0.1224437262903413,0.0,0.0,0.0,0.0,0.0,0.06966768598386454,0.1461084159101859,0.0
t_58,0.08194468426809812,0.05794411343026054,0.0909187387165514,0.07453476826377792,0.01023369391887656,0.005610360765331977,0.05503647093903281,0.07398533760286956,0.2497375022954037,0.2501713679416391,0.3231354116033858,0.0671699741553385,0.1269079238761197,0.03475915129758003,0.07024038222050688,0.129890620724136,0.07294099476945064,0.05281166776418333,0.0,0.0,8.19956427287464e-05,0.2419778178371416,0.08508047423747236,0.0,0.0,0.03849919285885432,0.01163400531852516,0.1305373014411255,0.2806391952735386,0.01612418024114167
t_59,0.1187970682630549,0.0870188539679417,0.1283588719326086,0.1252614063111102,0.02538264721763492,0.02128878593804586,0.139590818397246,0.1233329803493069,0.3050577900615086,0.3272229272316864,0.3414439837651803,0.1051193606868129,0.150906839064272,0.05607818125925224,0.1289158720846169,0.1561473343132178,0.09373934239537046,0.1509782998444981,0.001250227027577267,0.0,0.05201543943877112,0.341378616381958,0.17041084054496,0.0,0.01188405149940079,0.09280894827705824,0.0261797546462805,0.1744319765860532,0.3747222370196072,0.09646450410784074
t_60,0.1529139427794856,0.07850581153791678,0.1543058593178279,0.1525428548298304,0.0367216077762255,0.03090622997950121,0.2499919446973868,0.1394036838568694,0.3275898071224547,0.3704707106352322,0.3221673113320822,0.1188859102053193,0.1616396305276402,0.06787066881731144,0.1664643318724927,0.1913816335909597,0.07718142114769007,0.2034994075152272,0.1690160694447941,0.007479296626371579,0.0950004334254613,0.3905410807925158,0.2363299875446181,0.0,0.0250392661564619,0.1036795035904352,0.03166444663182219,0.2065969195943602,0.4369722193281534,0.1486029330848341
t_61,0.1614181744874733,0.05760457214358485,0.1656430012290512,0.1474489323424942,0.04550310291589038,0.02983175440031193,0.3319495033683389,0.1328526590816238,0.2984832148024449,0.3561898662370172,0.2660919588052846,0.09050933666951376,0.1519393898646491,0.06065506336796051,0.2010035483718955,0.1814408456210471,0.05576495752521957,0.1480775353888592,0.1563058858036336,0.004390631369718838,0.09538289984832213,0.3758893640310309,0.2518190261633471,0.0,0.0195426395672011,0.07931824630390556,0.02816117731893701,0.1969493423653474,0.4358962207589565,0.1505201257255559
t_62,0.1269509557322676,0.03821085470359793,0.1315342653436732,0.1144407933301167,0.03143850076415512,0.0162728851371595,0.3435303462441306,0.1092821085290526,0.2204141806824684,0.2656212080972722,0.1836321443761839,0.05731147791936881,0.1309349643636253,0.04468726994958747,0.2357976815636659,0.1555703890517674,0.03260025569410441,0.1019015712099641,0.0,0.0,0.05739843606124591,0.2894466464865257,0.2281536368993553,0.0,0.0,0.02748175578882535,0.01417102117242572,0.153770717833607,0.3402147140617222,0.1264778286730935
t_63,0.06172663523296221,0.01716349879588487,0.07119293759098244,0.06063820684585931,0.005071101449352263,0.0007969581796823347,0.2915703150657387,0.07667100417874291,0.1233208077826083,0.1320762766730631,0.09663167743751726,0.03237439853637224,0.09973955263388973,0.02441571353092896,0.2027404662336272,0.1379531082889457,0.01250325110861896,0.06503059838751,0.0,0.0,0.0002809963210328928,0.1336088187690041,0.1899889350311678,0.0,0.0,0.0,0.0,0.07717521378729933,0.1876530949655731,0.08368747530806427
