,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,ITS1,ITCN,ITCS,ITN1,ITSA,ITSI,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00
t_33,0.1102015845437199,0.0,0.08468752086232552,0.02096319957018593,0.0,0.0,0.01716771819676624,0.04209930921415713,0.1703470612033412,0.1353055561734021,0.2835757542860187,0.1817738423513252,0.2050381984302542,0.02154758268186132,0.1070643377974383,0.1744609584807598,0.002534618471015649,0.0,0.0,0.0,0.0,0.03086831424860934,0.0,0.0,0.0,0.0,0.0,0.1809250562856039,0.1252783431741883,0.0
t_34,0.2228983317221528,0.1974640498141084,0.1685887069534228,0.08443918194062018,0.1041682357969825,0.07363512079415657,0.04996171427949659,0.1715455501210154,0.291009889246167,0.2163187543462436,0.4270616532857845,0.3191019562125647,0.3404369882454545,0.06243549582367965,0.2491508039468125,0.3024189053454273,0.2167981369833986,0.02981116344240189,0.0,0.0,0.0,0.07461732296364718,0.1011579720976899,0.0,0.0,0.006740419371665662,0.01922090594921691,0.3205680007421978,0.1926173623835999,0.003400620157284948
t_35,0.3129617291948624,0.3520265641447545,0.210508638844349,0.1479513321572673,0.1203799407912306,0.1387953267930844,0.08246225862290454,0.2755095907064878,0.3740313541670349,0.2519361532748835,0.5052599630255703,0.4226903381187244,0.4231982654337732,0.1068940125241056,0.3655785207348372,0.4192264655280456,0.3412258560213948,0.06034589400791495,0.0004833158140125273,0.0,0.03134083697028755,0.1022525363735056,0.2255592468293145,0.0,0.006029797805534011,0.03517020624585093,0.04953752412015514,0.414765951172941,0.2446057611480975,0.023578451260926
t_36,0.3181528633408569,0.4565426754121952,0.2181633001469968,0.1868651200621191,0.1302049247781789,0.1760312919393434,0.1138405865191297,0.3423554702528398,0.3896302547127867,0.2553633550696984,0.4993615679274185,0.4761698675833072,0.4632724202644719,0.1452014390350991,0.3890652159084933,0.4421028625835683,0.4554374850923938,0.09311308411329684,0.1386602278364457,0.003906906598859755,0.05279818538331493,0.1057518522783062,0.3342654920535584,0.0,0.01574799542107353,0.04806265679489433,0.06965853659454402,0.3995659891990014,0.2709700833433853,0.05613794118976112
t_37,0.267899197762065,0.4917007367926352,0.1905340363694647,0.1915311144543035,0.1150489725467,0.1387320102109417,0.1382442759331627,0.3463015636909758,0.3499340532433338,0.2188366262623774,0.4102561997045916,0.4727081470983549,0.4563279399532971,0.1776266209027431,0.3643593717117728,0.3627174476162141,0.5113654106396455,0.1468341572298061,0.1227392262291107,0.002236416409887376,0.05652857784584741,0.0883043499845865,0.3867291768401344,0.0,0.01197468917312021,0.04071169769626579,0.0787649515874501,0.3040234624043757,0.2361579021648022,0.08216787207153797
t_38,0.2021564685664478,0.4531856755843194,0.1331923013393035,0.1576820460913268,0.0770399678420735,0.07745183537102218,0.147192839646567,0.2814215595824819,0.2773851844224507,0.15856773613718,0.3096697038935446,0.4167872276572567,0.3859881626340574,0.1685834111050477,0.2742473595785788,0.2480516070703842,0.4599438861481636,0.1923939007812741,0.0,0.0,0.03945955281671985,0.05650730052063196,0.3280390837717689,0.0,0.0,0.02254489721503472,0.06280346158609999,0.2261896878928283,0.1667915213345797,0.08633857674270706
t_39,0.1141625323438663,0.3250469396871585,0.06391861895216723,0.08987992629879896,0.0434710640390162,0.0268474873859313,0.1433503598246246,0.1910209972727217,0.1673456525131488,0.07839103216601385,0.2068310797156701,0.2925879490421348,0.2521919052718453,0.104042475581261,0.1611621548164845,0.1515525747815241,0.3275679092506326,0.1662869824644928,0.0,0.0,0.001037798416928285,0.01417756603943672,0.2537389006952042,0.0,0.0,0.0,0.0009091475098553408,0.1430680647295593,0.07866088791154595,0.07519219285105928
t_40,0.009630384994346703,0.1503218777389676,0.0,0.01834128517400222,0.0,0.0,0.1250519526787045,0.09166087279008901,0.04923171877798572,0.0,0.08436247616161154,0.1262266149052313,0.100401231589491,0.03450439520455971,0.08162502677548655,0.07292277045935047,0.1490315530825838,0.0,0.0,0.0,0.0,0.0,0.2144658857092546,0.0,0.0,0.0,0.0,0.03308011809723116,0.0,0.03807488923354763
t_41,0.0,0.0,0.0,0.0,0.0,0.0,0.06867328153222313,0.001297717792122587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189003632967432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01288052222048526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04793814763965071,0.03748658260734172,0.103282194462516,0.0,0.01680500394327261,0.0,0.0,0.01778310797723886,0.0,0.0,0.0,0.0,0.0,0.00113148379253021,0.0,0.0,0.0,0.0,0.0,0.0,0.008731980749258893,0.0
t_57,0.03885472314319778,0.0,0.03498142953368161,0.01881115316331671,0.0,0.0,0.008145603107605294,0.01329926675433946,0.1603531754975589,0.1395441553185178,0.2341460718094948,0.02568310622953098,0.07557756392633526,0.01054590288379431,0.02357381782088332,0.07574119125287265,0.0,0.0,0.0,0.0,0.0,0.1223749827080072,0.0,0.0,0.0,0.0,0.0,0.06966768598386454,0.1461084159101859,0.0
t_58,0.08194468426809812,0.05794411343026054,0.09091868862926589,0.07487294573178226,0.01023369391887656,0.005610360765331977,0.05510124919149949,0.07459356111636722,0.2642142487147696,0.250630237765464,0.3231354116033858,0.0671699741553385,0.1269079238761197,0.03475915129758003,0.07024038222050688,0.129890620724136,0.07294099476945064,0.05281166776418333,0.0,0.0,5.731815630537395e-05,0.2417489333006314,0.0851952763538308,0.0,0.0,0.03849919285885432,0.01163400531852516,0.1305373014411255,0.2806391952735386,0.01628307806979246
t_59,0.1187970682630549,0.0870188539679417,0.1283588060240765,0.1258497426070234,0.02538264721763492,0.02128878593804586,0.1377514344778766,0.1242527504790432,0.3218106032643229,0.3277026831414233,0.3414439837651803,0.1051193606868129,0.150906839064272,0.05607818125925224,0.1289158720846169,0.1561473343132178,0.09373934239537046,0.1509782998444981,0.001250227027577267,0.0,0.05680273001463508,0.341046799365413,0.1705367041279621,0.0,0.01188405149940079,0.09280894827705824,0.0261797546462805,0.1744319765860532,0.3747222370196072,0.09276013016856102
t_60,0.1529139427794856,0.07850581153791678,0.1543058109339036,0.1532255240318604,0.0367216077762255,0.03090622997950121,0.2458538583174412,0.1400674128908382,0.3412721128530682,0.3710513781238545,0.3221673113320822,0.1188859102053193,0.1616396305276402,0.06787066881731144,0.1664643318724927,0.1913816335909597,0.07718142114769007,0.2034994075152272,0.1690160694447941,0.007479296626371579,0.09829458090282334,0.3901217521430531,0.23643920210739,0.0,0.0250392661564619,0.1036795035904352,0.03166444663182219,0.2065969195943602,0.4369722193281534,0.1438504602414568
t_61,0.1614181744874733,0.05760457214358485,0.1656429925708086,0.1480116597994578,0.04550310291589038,0.02983175440031193,0.3273268376941776,0.1330739286574253,0.3102469992523412,0.3567003356537355,0.2660919588052846,0.09050933666951376,0.1519393898646491,0.06065506336796051,0.2010035483718955,0.1814408456210471,0.05576495752521957,0.1480775353888592,0.1563058858036336,0.004390631369718838,0.09844174454004603,0.3754668325104458,0.251990578631643,0.0,0.0195426395672011,0.07931824630390556,0.02816117731893701,0.1969493423653474,0.4358962207589565,0.1452462518608938
t_62,0.1269509557322676,0.03821085470359793,0.1315342741283599,0.1149993122948264,0.03143850076415512,0.0162728851371595,0.3402045015017512,0.1089703503890098,0.2324898938069224,0.2659479756937305,0.1836321443761839,0.05731147791936881,0.1309349643636253,0.04468726994958747,0.2357976815636659,0.1555703890517674,0.03260025569410441,0.1019015712099641,0.0,0.0,0.0623769514433915,0.2891133161968225,0.2282782316551748,0.0,0.0,0.02748175578882535,0.01417102117242572,0.153770717833607,0.3402147140617222,0.1209312087965838
t_63,0.06172663523296221,0.01716349879588487,0.07119294733155493,0.06111285568682244,0.005071101449352263,0.0007969581796823347,0.2897963430801169,0.07594781860820018,0.1327107496973109,0.132207092945457,0.09663167743751726,0.03237439853637224,0.09973955263388973,0.02441571353092896,0.2027404662336272,0.1379531082889457,0.01250325110861896,0.06503059838751,0.0,0.0,0.0004940300250225422,0.1332688223053645,0.1900560084974316,0.0,0.0,0.0,0.0,0.07717521378729933,0.1876530949655731,0.07978497213945542
t_64,0.00402057631372121,0.0005741996087713769,0.0,0.006596456693169973,0.0,0.0,0.2051560966069887,0.03512966084257654,0.03848497516537813,0.0,0.02442119591387353,0.006713188763794778,0.04295835434862062,0.002509909183208954,0.09526211786617172,0.06006091745970173,0.0,0.0,0.0,0.0,0.0,0.0,0.1403940584794171,0.0,0.0,0.0,0.0,0.004820785346895658,0.0,0.02810054747782153
t_65,0.0,0.0,0.0,0.0,0.0,0.0,0.09875178367679283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064849223621753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007044488450985847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04346890776119436,0.06949117374714582,0.02742790332634324,0.0,0.02611316306464903,0.0,0.0,0.02271839933124051,0.0,0.0,0.0,0.0,0.0,0.001303540506852661,0.0,0.0,0.0,0.0,0.0,0.0,0.007375911245465122,0.0
t_81,0.054318117599703,0.0,0.05060497032564233,0.02042120442377143,0.0,0.0,0.03367353719706909,0.006253722025047238,0.1341430750354076,0.2221130153203936,0.0810920795654927,0.1070013984009994,0.1581904895262339,0.005871049725745417,0.02479352871019789,0.08221603885568493,0.0,0.0,0.0,0.0,0.0,0.1748522270143079,0.0,0.0,0.0,0.0,0.0,0.09299866184112912,0.08644566295531551,0.0
t_82,0.1237250315375625,0.06633645815945581,0.1343402610494558,0.0845280099475618,0.05241293070428552,0.01054420272581191,0.1645927549357775,0.05634562172545743,0.2308782752629812,0.3876811898702093,0.1225910850775756,0.192369582020851,0.2542123753468338,0.02594051685196135,0.09537433308809304,0.1381334158006639,0.04399061431221551,0.07512398292189162,0.0,0.0,0.0,0.3212742044520627,0.1397277459025131,0.0,0.0,0.005415318832878414,0.0103347738207608,0.2006290661016658,0.1587351399086382,0.008176345124897216
t_83,0.1930239823773501,0.05193355775249437,0.2069477463906551,0.1460441674006597,0.09008319257516273,0.02784295483863914,0.3032242971727354,0.1177238155092398,0.3038992472318464,0.490418263088368,0.1479813211452541,0.2592799248689223,0.3166716977908298,0.04810221221117213,0.1708120211676752,0.1725425176529733,0.08768844521683884,0.1744766833639811,0.0003927072206989747,0.0,0.01044197371833702,0.4031087804682565,0.3013695110093764,0.0,0.01497410784123806,0.04436918151030335,0.02469605966733698,0.3031250458431761,0.2038930105075666,0.02698214314501457
