,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,ITS1,ITCN,ITCS,ITN1,ITSA,ITSI,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00
t_33,0.03928891008003976,0.0,0.119498681160422,0.005263648743758207,0.0,0.0,0.05386229225454466,0.04042428462239709,0.01560684945524768,0.03034074088622273,0.1801812602820988,0.1044686771067191,0.06125952303627297,0.1161318319171513,0.1392348852977867,0.1194406923804009,0.0,0.0,0.0,0.0,0.0,0.1173208165795568,0.0,0.0,0.0,0.0,0.0,0.0,0.1146723767891796,0.0
t_34,0.09401044024749769,0.07095077894141587,0.1861321179751217,0.03966851468422636,0.1040408827994375,0.04492414340809073,0.1914235482001201,0.1598996851265956,0.03446683839899885,0.06077999743481854,0.2759599606180954,0.2654743844407311,0.1456413701295466,0.2774097228306374,0.3008181954064712,0.2116040135313161,0.03524467899257532,0.05776644327089549,0.0,0.0,0.0003158295097872597,0.2443138487315947,0.1141383750090932,0.0,0.003930963241767572,0.0643727307724751,0.1484949162083946,0.009239926968503032,0.1820757342529299,0.06213556957042073
t_35,0.1350000347665201,0.0993379303876325,0.2090299915223582,0.08114605058353816,0.1855256432337921,0.1086233361147782,0.3336575700609908,0.2685026881278915,0.05894674295090488,0.08625496292613405,0.3151174345194899,0.383247797088729,0.2381883696181639,0.4351122993777755,0.4550779908908335,0.2680293103020076,0.0635195599388488,0.0999972225883546,0.0,0.0,0.08962047071239415,0.3278819314808883,0.2555689197254004,0.0,0.09971682257425243,0.1825998688271888,0.2260965581677818,0.03273385763433966,0.2318604137881828,0.1788665026713212
t_36,0.1479671500819666,0.1107728163476588,0.1956056673039751,0.1177318834308215,0.2360845393829962,0.1655068620097269,0.4556165383933231,0.321740181047915,0.07802243367030624,0.1090374872314869,0.339350430742085,0.3780547496931469,0.2804824190427871,0.5261320353834331,0.5132453616748456,0.2421685590977382,0.12616577165775,0.08465952405049147,0.003576950189773879,0.0,0.136781700910474,0.3158118564917489,0.4277579070971274,0.0,0.145895329820541,0.1950041793794736,0.2241703265223441,0.06736722593465765,0.2493311608692682,0.2639585492813224
t_37,0.1374365744525185,0.1197325355957558,0.1580394768948391,0.1266337981815967,0.2079671863391004,0.1820464934245958,0.5346029454439437,0.3277293731939683,0.07330792482277015,0.1225152909823456,0.3234169482893763,0.3389678008365717,0.2504373798339585,0.5306048057628637,0.5057049757566217,0.2220943534459006,0.1425988652778319,0.06224359893317539,0.001984758420450136,0.0,0.1444118026238935,0.2138504551322063,0.5552461093667126,0.0,0.07597850999124423,0.1540571548025886,0.1945011228363795,0.08674051002467173,0.2468256618604565,0.2842835908571225
t_38,0.1023472521671393,0.1274736007303266,0.10515386767716,0.102189714090608,0.1387307150264319,0.1640473633957293,0.5526745722098917,0.2928320669566013,0.0574035428033139,0.0976851289086427,0.2660605231583179,0.288693969279283,0.1965278897774271,0.4709355043191122,0.4410963626642989,0.2863359697792883,0.0907725747637356,0.05543585231059477,0.0,0.0,0.08727463770463982,0.1070193136853415,0.5825045323606562,0.0,0.0,0.08185354715316348,0.1375654729808024,0.08016417380889274,0.189502805847907,0.2665895741597876
t_39,0.05163512527277267,0.08647110277519046,0.04494556935937156,0.05379929976493893,0.06431550151209676,0.0770367183431989,0.4970312468375893,0.2174578248990759,0.03076941850670965,0.03827571278806886,0.1861409555526957,0.2006537076931341,0.1301479411431488,0.3426166682146129,0.311538661802214,0.2809672021711168,0.04574680801825875,0.04206287964754023,0.0,0.0,0.002618619691559086,0.03396778636119547,0.5326621936492618,0.0,0.0,0.0,0.01066254290394063,0.05811582963173816,0.0831215617773054,0.214239847513121
t_40,0.003249421370052255,0.01727451838864277,0.0,0.005388760454821456,0.0,0.0,0.3705074486566303,0.1192908367009814,0.004208968667072687,0.0,0.07546555955374151,0.1021158671135133,0.05340024746839445,0.1641944989624602,0.1563822754710277,0.1351318909546751,0.007488343400746516,0.0,0.0,0.0,0.0,0.0,0.4187069640987419,0.0,0.0,0.0,0.0,0.01385728470830603,0.0,0.1111668632089935
t_41,0.0,0.0,0.0,0.0,0.0,0.0,0.1869890493253525,0.01177242064828623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437332330001366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03293514250681227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03931682099377096,0.06445803595693175,0.06867915865582819,0.0,0.03733795792457108,0.0,0.0,0.05930641743457949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007866236479320275,0.0
t_57,0.1169360704383109,0.0,0.02434296128544516,0.005838659408787498,0.0,0.0,0.06996814714527137,0.04296845809369266,0.1711639864077288,0.2092448208157791,0.1786938643054461,0.234251566083547,0.2373653688822975,0.1927728454032643,0.2026508896781619,0.1710215066998079,0.0,0.0,0.0,0.0,0.0,0.03546633783458297,0.0,0.0,0.0,0.0,0.0,0.2204045084655825,0.1508508084555338,0.0
t_58,0.2306167876837588,0.01212349097944047,0.06171252598146149,0.04030456284917169,0.1089713621735334,0.08682156698462545,0.267495780413786,0.1484266496461479,0.2973933650529673,0.3440011055375002,0.2968567385145827,0.4115840871757259,0.397838758934348,0.3761929943806544,0.3651707269438341,0.2843007534687765,0.02552679239461151,0.01762825316047291,0.0,0.0,0.0001185487057222314,0.09276523570305076,0.2152089686953945,0.0,0.004232449983381913,0.07386240060206498,0.0966511608077606,0.3646028660648668,0.2595267313828334,0.004897501711468385
t_59,0.3076631332704007,0.03518425242622854,0.1119588605392398,0.08139982146640379,0.2224395530863864,0.1774997058677961,0.4320716541841081,0.2551037822913267,0.3596999397615658,0.4496801533613054,0.3927549567604031,0.5231203184996708,0.5025200167960251,0.5012527505757468,0.4583107209843182,0.3807015937199148,0.0406323369375917,0.0311269817925456,0.0,0.0,0.03615064024828768,0.1605842267554086,0.3948620299398357,0.0,0.09445827063336164,0.2126085423974861,0.1596495810588755,0.447980201112413,0.3339239507313892,0.01854003403485294
t_60,0.3678962390747816,0.04486880116782082,0.1723502797355657,0.1174786185163045,0.2881638340574986,0.1561732756185313,0.5406975958197242,0.3305989891969787,0.3557751116786379,0.4487013127122322,0.4341702035794623,0.5714940181437603,0.5441016880036649,0.5616182530564419,0.4970382807574459,0.464381438684927,0.03952625613581187,0.03776533907625534,0.009239890855879365,9.419641829331508e-05,0.06124697395920473,0.1988373153286642,0.5241249812074371,0.0,0.1409721594391423,0.2575914235378755,0.2159572894871362,0.5049426230347871,0.3275110641343351,0.03037004605461989
t_61,0.3569317318774589,0.03878689471889711,0.1877582540754257,0.1158148326550267,0.2377365277292461,0.07046536943055418,0.5866538108246597,0.3554348508953472,0.3188738605686876,0.3550639687873558,0.418930593292319,0.5569379458441847,0.526351211954446,0.5547405936698132,0.5027107842465172,0.4426609667890514,0.04407738836879008,0.03331386522060313,0.007467431922608256,0.0,0.06678103442768472,0.1757351985361351,0.5900386790952555,0.0,0.08954910204356599,0.2304454764577591,0.1975924982176681,0.494956617716971,0.2676001918617202,0.03911002103120841
t_62,0.2813275101827856,0.02984783704043664,0.1374980149218979,0.0802705214265123,0.1201731057760318,0.0236299203806676,0.5719348415953616,0.3294344654289488,0.2481130322151506,0.2616121260515574,0.3452011959809618,0.4787221749388354,0.4491614986416143,0.480651829751913,0.4566364170928941,0.3331956407000958,0.04535391813805377,0.01166439873022713,0.0,0.0,0.03518899204803834,0.1224533733100672,0.5919799916933588,0.0,0.001205838981051862,0.1188673676066253,0.1236548182126209,0.4122368971636485,0.1978306910296779,0.03865772567129001
t_63,0.1763282425853555,0.01945116536795655,0.06290640189812018,0.03988284242792905,0.02064448121180249,0.0006506440586992858,0.4971645440105294,0.2571269730915245,0.1496890564360221,0.1450895883293619,0.2184807809842302,0.3368499159675384,0.3087448679726147,0.3442355230120857,0.3355590338535389,0.2208106431021685,0.02337490173234336,0.0,0.0,0.0,0.0,0.04483605120024855,0.530818886468997,0.0,0.0,0.0,0.02268849018243594,0.263702046415263,0.0999181494209252,0.02632178370089756
t_64,0.01462497003350703,0.005041563099256593,0.0,0.004533341335961508,0.0,0.0,0.3639073598642008,0.1480241566902827,0.04072058758449987,0.0,0.08412934184200199,0.1556419829146446,0.1382941479504545,0.1664058923217978,0.1687897615331349,0.1027384391544166,0.0,0.0,0.0,0.0,0.0,0.0,0.4139035153207556,0.0,0.0,0.0,0.0,0.0623070019613555,0.0,0.006274622795588269
t_65,0.0,0.0,0.0,0.0,0.0,0.0,0.1814026893364175,0.01747096909955085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389797614747778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03855359048676495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06586398824172142,0.05542073073689197,0.1227615547845649,0.0,0.04260634184088187,0.0,0.0,0.1129751672609285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006829611785096358,0.0
t_81,0.049265805805515,0.0,0.0145953517799565,0.006362060743498061,0.0,0.0,0.04906880821487956,0.02451664163536592,0.2130250839538745,0.1526290029388641,0.2907823252627505,0.1122390144417071,0.1922559074321599,0.06192855110246528,0.1643649807870176,0.285951071122956,0.0,0.0,0.0,0.0,0.0,0.005474890676704957,0.0,0.0,0.0,0.0,0.0,0.1240316936484186,0.02970314585126649,0.0
t_82,0.104902324956639,0.08491939304375966,0.04448711646670039,0.02387508093354005,0.003742178144132362,0.008661497862874765,0.2263834285675355,0.08485170974651364,0.324550624562602,0.2394284637968416,0.4410637399817974,0.2069477302130157,0.3373524979226225,0.1521174221672,0.2778308349309457,0.43953425416946,0.01480673153199896,0.04416079405500772,0.0,0.0,0.0,0.02246210888549576,0.1187297867383664,0.0,0.0,0.0,2.886229019198867e-05,0.2050139226137275,0.05135537185835445,0.06289947294262642
t_83,0.1261364964485237,0.2125793927404293,0.07654607619178949,0.04507615933554569,0.02358278730799021,0.0287373548591932,0.3999196063261471,0.1542253602338997,0.3829200243172826,0.275500493703968,0.5306079973622037,0.2615378212128682,0.4376645718633194,0.20408600352802,0.3343128525171953,0.5066841641895904,0.02673005722655264,0.1477399919591195,0.0,0.0,0.022195491935155,0.03883621384829816,0.2285126554495867,0.0,0.0,0.00242769372858772,0.004082431483915141,0.233381260743748,0.06220212228236222,0.1604346455304452
