,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,ITS1,ITCN,ITCS,ITN1,ITSA,ITSI,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00
t_33,0.1585885559538289,0.0,0.05589199429988027,0.01278638953659424,0.0,0.0,0.06878989676764925,0.04728213544253355,0.1249775764520669,0.2060374473471306,0.2062338774940287,0.2003476854672888,0.2050460819077664,0.1747903946692755,0.196356900722735,0.1061863418100773,0.0,0.0,0.0,0.0,0.0,0.06836646997992947,0.0,0.0,0.0,0.0,0.0,0.1513450700831761,0.2421173666526129,0.0
t_34,0.2995319673900356,0.1199737955825668,0.1479288231038124,0.06179163393874536,0.1293112384916588,0.1022632584713153,0.2738007075149722,0.1912351830495325,0.2523607775468026,0.3829912259536216,0.3515933244474547,0.3741372573378283,0.3457378951695038,0.3458808835675773,0.3474041081486031,0.2817391596807518,0.1259550611316612,0.07951082569320245,0.0,0.0,0.0005350656204907166,0.1441462062042727,0.2380877231450163,0.0,0.0,0.02563648788937417,0.1465541017652163,0.2441576830285125,0.3841952529003715,0.1135216841076662
t_35,0.4081084857888855,0.182673424936903,0.2296564094898023,0.1054929460322662,0.213544470203003,0.2039532141928181,0.4425129731775078,0.3184829624767201,0.3435330991258866,0.4907516241440791,0.4482829713225829,0.4980820513149824,0.4436912757076733,0.4569630983036765,0.452275569142615,0.4361156402990902,0.2176562119253751,0.1771164210700203,0.006615924556376427,0.0,0.2274265162131663,0.2034336048735537,0.4286465682547129,0.0,0.07233068766160554,0.1234359672746406,0.1961729513802399,0.2928775681031082,0.4284529610792088,0.2877019310653018
t_36,0.4564309806980725,0.1682214091487105,0.2688439221224276,0.1327445023824329,0.2780794391200682,0.2605382472022345,0.5586667924986495,0.3992519416692751,0.3622224195038786,0.5060050053130531,0.4928838322631502,0.5512981086459235,0.5078358068205265,0.491300815541608,0.5004905470175071,0.5382045947116121,0.2856196692450109,0.2736364070097324,0.1762581855896088,0.01126826276234954,0.3261291338712267,0.2147876330366159,0.5635708706303258,0.0,0.1700376850895809,0.1864699687965292,0.1573470550606135,0.3347217955833281,0.4046388761994375,0.4001836510920198
t_37,0.4321831244812808,0.1421851294794745,0.2378575413178365,0.1349895931240989,0.2631009227962405,0.2565745628262066,0.613054575381893,0.4237488136554758,0.3052676902411675,0.4644415401748706,0.4761607595749397,0.4798866411397682,0.4858570417444201,0.455512767973837,0.4970350415424643,0.5390456549803511,0.275402410145825,0.3072387864328323,0.1601214878598712,0.005747225519955624,0.3269634349438212,0.1703723367186834,0.6181388920892873,0.0,0.1151225015962959,0.1792055627458607,0.09731437332847016,0.3481252065091235,0.3093256206194902,0.4428600198954101
t_38,0.3298908612975918,0.1324112466955402,0.1451486404528603,0.1077391425692536,0.1755764160630037,0.1877082176340681,0.600709125052127,0.3889793233470683,0.2352931960482809,0.3543079343186019,0.3860770586722308,0.3297059440451203,0.405234254115549,0.3829897325823793,0.4452568841596847,0.4558995241190771,0.1942384277876931,0.2687451450664351,0.0,0.0,0.224384145085564,0.1103011648694653,0.5818154247350285,0.0,0.0,0.06686383600533602,0.05426708866018812,0.3148986890499099,0.1766391801038577,0.4203073492116525
t_39,0.1878768225871024,0.08075757923611623,0.06981677822161307,0.05785921634383935,0.08370665700546301,0.07896761270839163,0.5175221912216942,0.2998148098291852,0.151165304310643,0.179421013438739,0.2402556559273541,0.1841947311886649,0.2855134895485761,0.2756101760855736,0.3187219955323458,0.3230518440365165,0.1211261778869281,0.1722108906653675,0.0,0.0,0.006963933030014127,0.04197045502917636,0.5070160440698623,0.0,0.0,0.0,0.002022116998975698,0.2238654858838829,0.08112809010455165,0.3284525976406427
t_40,0.008070568524974215,0.01701035192318663,0.0,0.004489098566931678,0.0,0.0,0.3783681052099979,0.1724535564988103,0.02756293390969184,0.0,0.0943588202208517,0.05997216194428052,0.1146306918053718,0.1325453439917095,0.1533192446276162,0.1454903168404514,0.04489372537432514,0.0,0.0,0.0,0.0,0.0,0.4247392691042044,0.0,0.0,0.0,0.0,0.04588059218411571,0.0,0.175508815676122
t_41,0.0,0.0,0.0,0.0,0.0,0.0,0.1920674642074664,0.01512471137453916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627356709090904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03554428037260773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229771554031154,0.0804966538586323,0.0601656983586415,0.0,0.001880576057753333,0.0,0.0,0.03231572480614867,0.0,0.0,0.0,0.0,0.0,0.0005066630856299922,0.0,0.0,0.0,0.0,0.0,0.0,0.007147579501260573,0.0
t_57,0.1597920373065145,0.0,0.07070808441128937,0.01212834623441342,0.0,0.0,0.06581967617234079,0.05306063825882949,0.1441024144387586,0.2624369218618903,0.1498348199748628,0.1715600376960575,0.05042638904795644,0.1782331253964049,0.2007410954563429,0.128855521599876,0.0,0.0,0.0,0.0,0.0,0.04367333989218382,0.0,0.0,0.0,0.0,0.0,0.2399992716367381,0.2238743847572663,0.0
t_58,0.3033368472304899,0.0816719571972512,0.1677521589442721,0.06534103697070694,0.2182536655542056,0.1869738053875762,0.2512433237194942,0.2190154736206698,0.2529853500264832,0.4272290583957644,0.2238102241234297,0.3236211392729929,0.09928620845601004,0.3718007795562704,0.3555155136071166,0.2566747005372619,0.0774666108673205,0.1990898628650961,0.0,0.0,0.001868756854679277,0.1194622696362427,0.1477381102246252,0.0,0.005601646030000618,0.09553037699934652,0.2431555623552635,0.4288858854467965,0.3678887620934641,0.09035679178067256
t_59,0.3985121427036413,0.1891656824988919,0.2198140952264321,0.1227531451940496,0.3403276353290122,0.3234502923724241,0.405891681584845,0.3540813926477704,0.3337706665790331,0.5205690276022661,0.2507940989339908,0.4292196127674751,0.1399600120028731,0.5131983405750413,0.4515360995450383,0.3953163193806665,0.2228938100427348,0.3537527549841779,0.0003917618885456034,0.0,0.2239270673182178,0.1994398992549523,0.3069785899292418,0.0,0.1165219942705998,0.274520622742019,0.3654036587577791,0.5429034347521934,0.4183230083735051,0.2196489154886449
t_60,0.4066266298163829,0.3035641246033499,0.1766920078453077,0.1623894575461623,0.3949074227812296,0.3891013245939909,0.5047477891448886,0.4434703204644811,0.3496185448358441,0.5254419495666666,0.2360819542144316,0.4674696437780958,0.1766886144674998,0.5794790004107478,0.4850509593137974,0.4608318967832597,0.3314249894263659,0.443410654374675,0.1069232900980855,0.00208998037256463,0.315370786273562,0.2454366719500483,0.4129834462100715,0.0,0.1826031009667979,0.3351449797850027,0.4084520166788216,0.5874227551421551,0.3622092245333363,0.3041141364468871
t_61,0.355342270249721,0.3561459449679893,0.1154748316181225,0.1593458972397768,0.3780012555172413,0.3792264291277835,0.5379748339531973,0.4777273941634577,0.3012285563173402,0.4637857576515034,0.2014025496151777,0.4253957659774417,0.1965507518024856,0.5758033258548813,0.473344987608328,0.4043502984628536,0.293524480321226,0.4555463552907068,0.1025851869637908,0.001009554594038268,0.3122340241254662,0.2474615680387849,0.4570917935767872,0.0,0.1297052777231184,0.3057416779509528,0.3655614114294367,0.5421582562378149,0.2420226556531113,0.3397580293434733
t_62,0.2815071670124322,0.3262129855818089,0.08273270527400657,0.1268342463901702,0.2907567265341295,0.2940163557541924,0.504445194778075,0.4456135183979502,0.206434384349232,0.3418730102598216,0.1469483569556769,0.3434613226154021,0.1718564314427559,0.4998655967406917,0.4193348158175871,0.2897981763607792,0.2334250198851096,0.3896920071942067,0.0,0.0,0.2130924506648082,0.1977861596623363,0.4631997723939324,0.0,0.001776644277587631,0.1582728407766145,0.2557263734053555,0.4134551477169242,0.1506282981110114,0.3238880394532542
t_63,0.1712970014164533,0.2281006176309563,0.04112622827586243,0.07581285495412118,0.1440588871745359,0.1395823924974661,0.4094262100170791,0.3501491717339373,0.09729830864355388,0.1668919324770506,0.0753109821417113,0.2358446314619201,0.1162616679169843,0.3576040028611548,0.2538533350983368,0.1740372860513582,0.1945528443017215,0.2560444960481464,0.0,0.0,0.01194468580144312,0.09877882514080866,0.4098878964321491,0.0,0.0,0.0,0.04759835735615801,0.2440824705467415,0.08623819441788078,0.2512186256413518
t_64,0.01679595664897617,0.1015284567677324,0.0,0.01111989014447565,0.0,0.0,0.2770540230285702,0.2081362337076297,0.008582280312536565,0.0,0.01768021304135756,0.1064120637222998,0.04467367584395115,0.1769272949070629,0.08722595590570012,0.08040054075310378,0.1058963527147538,0.004367623552411022,0.0,0.0,0.0,0.0,0.3169077503886188,0.0,0.0,0.0,0.0,0.0561211919489912,0.0,0.1328972149961462
t_65,0.0,0.0,0.0,0.0,0.0,0.0,0.1277122768671653,0.02961881599106388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745088731905567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02491362311408941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004291989629372953,0.07324539399940372,0.06203402663031943,0.0,0.008702327103095077,0.0,0.0,0.08242779050781324,0.0,0.0,0.0,0.0,0.0,0.0007678492672735318,0.0,0.0,0.0,0.0,0.0,0.0,0.009883276869792646,0.0
t_81,0.1715684438335932,0.0,0.117209039280473,0.02260859173514198,0.0,0.0,0.070749121203343,0.07449378696545425,0.04227588493389008,0.2224633978124352,0.1676345692056462,0.1357529929259265,0.107310314641464,0.1993748869184908,0.2300629812708498,0.219735117406658,0.003112691241831115,0.0,0.0,0.0,0.0,0.146751392096342,0.0,0.0,0.0,0.0,0.0,0.1531164152011259,0.2500210851202881,0.0
t_82,0.3154491961517812,0.2388805996681473,0.2416204317281133,0.09239765722333411,0.1690014466605844,0.06099342698212969,0.25534558427664,0.2456837382557021,0.09363631148229051,0.345286458132802,0.2870412585933434,0.2574484828783608,0.2226140682186942,0.3941008313313053,0.4154898853825493,0.3696020456601341,0.2371732889987088,0.201175726921957,0.0,0.0,0.0002584556977720834,0.2785319750481167,0.2023799090441275,0.0,0.004143460894517124,0.07252350532191269,0.2042550594351538,0.2459156124092363,0.4229355175035014,0.01684248800955666
t_83,0.3964441410518758,0.3990066983197383,0.3296538561763878,0.159666848657101,0.2773471695026737,0.1305616711202192,0.3943946076926468,0.3928353686327944,0.1376883642551917,0.3996902145705974,0.3528997962178613,0.3293410233580959,0.3053350649866797,0.525343360596826,0.5340142982912378,0.475832530373662,0.4200180145143395,0.3352209535595996,0.007230806090172478,0.0,0.1216677005713894,0.3547360527621766,0.3659020011839471,0.0,0.1481499678291791,0.1716372354933629,0.3092250222973368,0.3081121353928215,0.5203302081133188,0.043413144249
