,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_2295,0.94,0.92,0.848,0.861,0.837,0.908,0.921
t_2296,0.717,0.712,0.651,0.655,0.67,0.696,0.697
t_2297,0.459,0.463,0.421,0.419,0.428,0.439,0.444
t_2298,0.175,0.2,0.188,0.177,0.154,0.178,0.175
t_2299,0.023,0.026,0.022,0.019,0.019,0.021,0.021
t_2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2311,0.046,0.052,0.057,0.062,0.087,0.064,0.058
t_2312,0.287,0.276,0.276,0.294,0.352,0.309,0.304
t_2313,0.547,0.519,0.524,0.539,0.626,0.504,0.567
t_2314,0.793,0.777,0.754,0.769,0.869,0.787,0.814
t_2315,0.979,0.947,0.916,0.937,1.048,0.923,0.99
t_2316,1.057,1.027,0.987,1.036,1.137,0.929,1.063
t_2317,1.119,1.091,1.034,1.07,1.147,1.129,1.097
t_2318,1.037,1.012,0.942,0.983,1.058,1.061,1.017
t_2319,0.891,0.844,0.806,0.83,0.898,0.888,0.88
t_2320,0.681,0.653,0.611,0.626,0.676,0.664,0.673
t_2321,0.428,0.442,0.39,0.403,0.415,0.442,0.424
t_2322,0.172,0.184,0.172,0.169,0.151,0.174,0.174
t_2323,0.029,0.029,0.029,0.023,0.021,0.025,0.026
t_2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2334,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_2335,0.043,0.044,0.044,0.054,0.076,0.056,0.048
t_2336,0.231,0.204,0.238,0.269,0.277,0.251,0.187
t_2337,0.454,0.461,0.471,0.515,0.506,0.507,0.334
t_2338,0.642,0.685,0.689,0.725,0.736,0.73,0.458
t_2339,0.784,0.779,0.85,0.889,0.917,0.769,0.511
t_2340,0.883,0.806,0.935,0.984,0.972,0.725,0.523
t_2341,0.922,0.914,0.897,1.001,1.009,0.857,0.571
t_2342,0.891,0.811,0.64,0.849,0.936,0.726,0.531
t_2343,0.649,0.719,0.532,0.652,0.785,0.537,0.486
t_2344,0.309,0.454,0.506,0.382,0.542,0.414,0.405
t_2345,0.202,0.166,0.348,0.311,0.325,0.266,0.253
t_2346,0.141,0.063,0.155,0.132,0.129,0.09,0.108
t_2347,0.031,0.024,0.024,0.023,0.023,0.015,0.026
t_2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2358,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_2359,0.028,0.022,0.014,0.011,0.02,0.02,0.022
t_2360,0.103,0.096,0.069,0.054,0.068,0.075,0.078
t_2361,0.43,0.241,0.154,0.15,0.135,0.132,0.137
t_2362,0.527,0.509,0.296,0.229,0.206,0.228,0.223
t_2363,0.537,0.587,0.383,0.326,0.274,0.313,0.317
t_2364,0.449,0.496,0.457,0.395,0.321,0.376,0.37
t_2365,0.421,0.432,0.667,0.508,0.472,0.502,0.436
t_2366,0.458,0.412,0.66,0.44,0.493,0.515,0.537
t_2367,0.428,0.428,0.609,0.274,0.455,0.445,0.507
t_2368,0.391,0.343,0.338,0.256,0.284,0.404,0.313
t_2369,0.282,0.213,0.149,0.209,0.179,0.215,0.188
t_2370,0.14,0.115,0.089,0.04,0.072,0.096,0.112
t_2371,0.033,0.031,0.01,0.003,0.013,0.021,0.022
t_2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2382,0.0,0.0,0.0,0.0,0.002,0.0,0.0
t_2383,0.046,0.05,0.056,0.065,0.073,0.061,0.056
t_2384,0.19,0.239,0.237,0.29,0.252,0.253,0.192
t_2385,0.381,0.456,0.417,0.436,0.448,0.457,0.357
t_2386,0.444,0.598,0.631,0.699,0.608,0.672,0.482
t_2387,0.427,0.617,0.726,0.901,0.752,0.842,0.532
t_2388,0.422,0.506,0.542,1.021,0.854,0.827,0.603
t_2389,0.41,0.447,0.625,0.517,0.721,0.633,0.612
t_2390,0.428,0.345,0.44,0.29,0.547,0.418,0.453
t_2391,0.45,0.352,0.376,0.126,0.401,0.384,0.468
t_2392,0.42,0.353,0.219,0.184,0.352,0.314,0.363
t_2393,0.34,0.327,0.165,0.141,0.258,0.309,0.228
t_2394,0.165,0.166,0.151,0.123,0.123,0.152,0.103
t_2395,0.033,0.033,0.03,0.021,0.024,0.026,0.027
t_2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2406,0.0,0.0,0.0,0.001,0.003,0.001,0.001
t_2407,0.05,0.055,0.064,0.07,0.095,0.073,0.063
t_2408,0.176,0.255,0.295,0.305,0.326,0.295,0.266
t_2409,0.394,0.437,0.54,0.549,0.602,0.499,0.469
t_2410,0.495,0.745,0.744,0.758,0.795,0.745,0.533
t_2411,0.456,0.662,0.931,0.929,0.905,0.819,0.541
t_2412,0.412,0.589,0.972,1.045,0.805,0.75,0.522
t_2413,0.473,0.464,1.026,1.048,0.66,0.607,0.469
t_2414,0.37,0.405,0.933,0.935,0.566,0.33,0.449
t_2415,0.292,0.305,0.807,0.572,0.405,0.179,0.341
t_2416,0.276,0.23,0.45,0.238,0.335,0.196,0.327
t_2417,0.24,0.173,0.271,0.061,0.26,0.189,0.226
t_2418,0.139,0.102,0.101,0.014,0.127,0.109,0.12
t_2419,0.033,0.027,0.005,0.004,0.026,0.025,0.029
t_2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2430,0.0,0.0,0.001,0.001,0.003,0.001,0.001
t_2431,0.051,0.047,0.017,0.032,0.049,0.058,0.036
t_2432,0.26,0.202,0.231,0.259,0.113,0.108,0.101
t_2433,0.543,0.446,0.455,0.279,0.202,0.239,0.261
t_2434,0.784,0.647,0.353,0.539,0.312,0.508,0.362
t_2435,0.909,0.701,0.756,0.404,0.338,0.452,0.324
t_2436,0.969,0.743,0.7,0.619,0.341,0.479,0.416
t_2437,0.984,0.835,0.661,0.852,0.378,0.732,0.504
t_2438,0.864,0.951,0.755,0.866,0.443,0.759,0.625
t_2439,0.778,0.85,0.785,0.661,0.425,0.695,0.56
t_2440,0.631,0.661,0.648,0.548,0.305,0.537,0.427
t_2441,0.399,0.422,0.42,0.403,0.256,0.391,0.305
t_2442,0.177,0.19,0.187,0.163,0.133,0.163,0.145
t_2443,0.038,0.036,0.028,0.014,0.027,0.03,0.032
t_2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2454,0.0,0.001,0.001,0.002,0.003,0.002,0.002
t_2455,0.062,0.059,0.038,0.046,0.079,0.063,0.062
t_2456,0.3,0.296,0.161,0.147,0.285,0.263,0.238
t_2457,0.586,0.569,0.216,0.318,0.526,0.568,0.456
t_2458,0.785,0.758,0.454,0.636,0.735,0.69,0.546
t_2459,0.964,0.922,0.539,0.692,0.817,0.856,0.584
t_2460,1.077,1.003,0.878,0.656,0.843,1.072,0.645
t_2461,0.948,0.832,0.874,0.599,0.796,0.995,0.625
t_2462,0.82,0.637,0.874,0.451,0.779,0.768,0.549
t_2463,0.694,0.629,0.813,0.485,0.678,0.565,0.476
t_2464,0.544,0.491,0.48,0.442,0.531,0.498,0.38
t_2465,0.4,0.318,0.15,0.414,0.348,0.318,0.26
t_2466,0.177,0.155,0.102,0.16,0.147,0.149,0.144
t_2467,0.032,0.035,0.026,0.014,0.031,0.029,0.036
t_2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2478,0.001,0.001,0.002,0.003,0.004,0.002,0.002
t_2479,0.06,0.063,0.044,0.054,0.103,0.075,0.066
t_2480,0.259,0.277,0.146,0.241,0.349,0.283,0.244
t_2481,0.528,0.531,0.293,0.454,0.61,0.498,0.443
t_2482,0.737,0.745,0.516,0.647,0.84,0.665,0.661
t_2483,0.913,0.938,0.784,0.856,1.033,0.809,0.88
t_2484,0.805,1.073,0.933,1.005,1.122,1.045,1.05
t_2485,0.626,0.957,0.984,1.049,1.132,1.078,1.075
t_2486,0.622,0.866,0.816,0.836,1.046,0.872,0.91
t_2487,0.41,0.637,0.595,0.652,0.875,0.687,0.648
t_2488,0.314,0.457,0.306,0.454,0.624,0.448,0.419
t_2489,0.235,0.24,0.185,0.224,0.321,0.272,0.269
t_2490,0.148,0.12,0.11,0.093,0.13,0.09,0.091
t_2491,0.04,0.032,0.021,0.022,0.03,0.024,0.022
t_2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2502,0.001,0.002,0.002,0.002,0.002,0.002,0.002
t_2503,0.062,0.059,0.064,0.057,0.037,0.041,0.029
t_2504,0.227,0.202,0.231,0.165,0.156,0.136,0.082
t_2505,0.346,0.329,0.469,0.208,0.258,0.2,0.141
t_2506,0.373,0.441,0.659,0.205,0.351,0.255,0.269
t_2507,0.454,0.531,0.694,0.493,0.465,0.344,0.428
t_2508,0.604,0.537,0.439,0.549,0.535,0.471,0.656
t_2509,0.501,0.548,0.377,0.671,0.851,0.699,0.779
t_2510,0.534,0.656,0.731,0.543,0.602,0.564,0.604
t_2511,0.547,0.624,0.699,0.633,0.34,0.554,0.426
t_2512,0.393,0.353,0.454,0.353,0.177,0.213,0.289
t_2513,0.28,0.243,0.245,0.097,0.122,0.12,0.163
t_2514,0.146,0.129,0.046,0.019,0.103,0.048,0.09
t_2515,0.043,0.04,0.011,0.003,0.028,0.017,0.027
t_2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2526,0.002,0.002,0.001,0.002,0.005,0.003,0.003
t_2527,0.066,0.055,0.044,0.039,0.083,0.052,0.068
t_2528,0.277,0.166,0.216,0.05,0.237,0.15,0.234
t_2529,0.507,0.255,0.398,0.068,0.394,0.263,0.433
t_2530,0.634,0.36,0.526,0.115,0.567,0.366,0.625
t_2531,0.661,0.499,0.359,0.065,0.64,0.38,0.774
t_2532,0.628,0.5,0.255,0.157,0.661,0.407,0.864
t_2533,0.618,0.509,0.289,0.272,0.672,0.404,0.707
t_2534,0.573,0.53,0.166,0.348,0.636,0.367,0.606
t_2535,0.549,0.463,0.177,0.251,0.561,0.365,0.441
t_2536,0.434,0.311,0.17,0.132,0.405,0.314,0.347
t_2537,0.272,0.17,0.108,0.125,0.269,0.195,0.318
t_2538,0.153,0.101,0.044,0.023,0.125,0.086,0.147
t_2539,0.045,0.035,0.012,0.003,0.031,0.026,0.039
t_2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2550,0.003,0.003,0.002,0.003,0.006,0.004,0.004
t_2551,0.069,0.071,0.073,0.073,0.106,0.084,0.078
t_2552,0.322,0.31,0.274,0.282,0.34,0.322,0.323
t_2553,0.601,0.569,0.507,0.512,0.604,0.57,0.575
t_2554,0.831,0.785,0.719,0.741,0.846,0.786,0.788
t_2555,1.0,0.949,0.883,0.911,1.008,0.944,0.957
t_2556,1.105,1.064,0.981,1.013,1.086,1.05,1.064
t_2557,1.121,1.081,0.993,1.005,1.082,1.072,1.064
t_2558,1.038,1.009,0.928,0.869,0.993,0.978,1.001
t_2559,0.893,0.853,0.787,0.649,0.835,0.785,0.865
t_2560,0.684,0.659,0.607,0.536,0.632,0.596,0.657
t_2561,0.436,0.427,0.39,0.36,0.387,0.393,0.415
t_2562,0.172,0.185,0.179,0.171,0.141,0.169,0.168
t_2563,0.034,0.041,0.043,0.039,0.031,0.036,0.035
t_2564,0.001,0.0,0.0,0.0,0.0,0.0,0.0
t_2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2574,0.003,0.004,0.003,0.005,0.007,0.005,0.004
t_2575,0.071,0.074,0.082,0.088,0.11,0.088,0.077
t_2576,0.333,0.314,0.305,0.312,0.365,0.33,0.32
t_2577,0.605,0.567,0.544,0.549,0.627,0.581,0.57
t_2578,0.838,0.799,0.752,0.756,0.853,0.789,0.793
t_2579,1.013,0.975,0.918,0.918,1.016,0.944,0.964
t_2580,1.108,1.071,1.017,1.012,1.099,1.057,1.068
t_2581,1.118,1.081,1.027,1.03,1.104,1.078,1.088
t_2582,1.029,0.998,0.962,0.964,1.01,0.997,0.947
t_2583,0.889,0.87,0.821,0.822,0.859,0.855,0.852
t_2584,0.683,0.672,0.635,0.623,0.643,0.652,0.643
t_2585,0.435,0.434,0.407,0.393,0.386,0.417,0.409
t_2586,0.172,0.187,0.186,0.171,0.139,0.17,0.164
t_2587,0.035,0.042,0.04,0.036,0.034,0.038,0.036
t_2588,0.001,0.001,0.001,0.0,0.0,0.0,0.0
t_2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2598,0.003,0.004,0.005,0.005,0.008,0.005,0.005
t_2599,0.072,0.073,0.087,0.091,0.11,0.089,0.078
t_2600,0.338,0.313,0.309,0.317,0.363,0.331,0.321
t_2601,0.61,0.567,0.545,0.554,0.624,0.579,0.577
t_2602,0.837,0.781,0.761,0.767,0.84,0.79,0.779
t_2603,1.017,0.963,0.922,0.93,1.003,0.928,0.96
t_2604,1.114,1.051,1.013,1.021,1.085,1.054,1.064
t_2605,1.118,1.066,1.031,1.041,1.075,1.061,1.033
t_2606,1.021,0.979,0.961,0.957,0.978,0.977,0.919
t_2607,0.884,0.851,0.819,0.816,0.832,0.825,0.839
t_2608,0.677,0.659,0.627,0.618,0.62,0.619,0.643
t_2609,0.43,0.422,0.405,0.391,0.377,0.401,0.407
t_2610,0.169,0.183,0.187,0.173,0.135,0.17,0.16
t_2611,0.035,0.043,0.04,0.037,0.033,0.038,0.037
t_2612,0.001,0.001,0.001,0.0,0.0,0.0,0.0
t_2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2622,0.004,0.005,0.005,0.007,0.009,0.006,0.006
t_2623,0.075,0.077,0.088,0.091,0.11,0.092,0.082
t_2624,0.33,0.307,0.308,0.304,0.351,0.319,0.311
t_2625,0.598,0.551,0.525,0.534,0.606,0.561,0.567
t_2626,0.82,0.747,0.733,0.748,0.816,0.76,0.75
t_2627,0.985,0.914,0.879,0.905,0.966,0.907,0.895
t_2628,1.082,1.003,0.983,1.001,1.058,1.011,1.044
t_2629,1.087,1.046,1.019,0.997,1.019,1.011,0.974
t_2630,0.996,0.986,0.931,0.918,0.938,0.954,0.902
t_2631,0.861,0.831,0.78,0.795,0.811,0.814,0.813
t_2632,0.664,0.642,0.612,0.609,0.608,0.618,0.623
t_2633,0.423,0.417,0.401,0.387,0.369,0.398,0.396
t_2634,0.169,0.183,0.186,0.171,0.133,0.169,0.161
t_2635,0.039,0.047,0.044,0.04,0.036,0.042,0.041
t_2636,0.002,0.001,0.001,0.0,0.0,0.001,0.0
t_2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2646,0.004,0.005,0.006,0.008,0.009,0.007,0.006
t_2647,0.077,0.077,0.089,0.093,0.111,0.094,0.082
t_2648,0.338,0.314,0.298,0.305,0.358,0.328,0.322
t_2649,0.607,0.567,0.527,0.534,0.613,0.571,0.568
t_2650,0.828,0.782,0.737,0.74,0.825,0.783,0.775
t_2651,1.01,0.957,0.903,0.899,0.982,0.941,0.944
t_2652,1.103,1.054,0.991,0.992,1.062,1.057,1.043
t_2653,1.109,1.076,0.985,1.01,1.071,1.078,1.062
t_2654,1.025,1.008,0.944,0.944,0.985,0.993,0.995
t_2655,0.878,0.861,0.81,0.798,0.827,0.844,0.837
t_2656,0.672,0.661,0.613,0.602,0.615,0.63,0.643
t_2657,0.427,0.421,0.396,0.38,0.37,0.405,0.403
t_2658,0.168,0.182,0.185,0.173,0.129,0.161,0.158
t_2659,0.039,0.045,0.045,0.041,0.034,0.04,0.038
t_2660,0.002,0.002,0.002,0.001,0.0,0.001,0.001
t_2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2670,0.004,0.006,0.007,0.009,0.01,0.008,0.007
t_2671,0.077,0.077,0.09,0.094,0.113,0.095,0.084
t_2672,0.331,0.311,0.301,0.308,0.358,0.324,0.318
t_2673,0.592,0.555,0.533,0.539,0.605,0.539,0.565
t_2674,0.81,0.755,0.737,0.743,0.809,0.705,0.778
t_2675,0.958,0.884,0.892,0.899,0.956,0.836,0.948
t_2676,1.066,0.975,0.983,0.999,1.034,0.949,0.978
t_2677,1.085,0.999,1.005,1.014,1.049,1.024,0.99
t_2678,1.008,0.89,0.927,0.944,0.973,0.953,0.97
t_2679,0.863,0.818,0.765,0.799,0.811,0.784,0.78
t_2680,0.666,0.64,0.58,0.587,0.605,0.59,0.576
t_2681,0.407,0.402,0.361,0.362,0.356,0.367,0.38
t_2682,0.164,0.177,0.161,0.172,0.13,0.166,0.156
t_2683,0.039,0.045,0.046,0.044,0.036,0.04,0.038
t_2684,0.002,0.002,0.002,0.001,0.0,0.001,0.001
t_2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2694,0.006,0.007,0.008,0.006,0.012,0.008,0.008
t_2695,0.082,0.073,0.091,0.091,0.114,0.091,0.086
t_2696,0.279,0.265,0.236,0.287,0.345,0.29,0.305
t_2697,0.548,0.495,0.375,0.497,0.587,0.489,0.527
t_2698,0.725,0.685,0.615,0.661,0.784,0.663,0.674
t_2699,0.742,0.778,0.297,0.664,0.888,0.845,0.863
t_2700,0.853,0.866,0.2,0.574,0.962,0.963,0.976
t_2701,0.826,0.691,0.607,0.705,0.973,0.838,0.897
t_2702,0.555,0.531,0.608,0.562,0.893,0.694,0.709
t_2703,0.456,0.368,0.549,0.457,0.702,0.546,0.657
t_2704,0.381,0.283,0.209,0.173,0.536,0.283,0.353
t_2705,0.299,0.2,0.051,0.034,0.311,0.155,0.238
t_2706,0.154,0.106,0.021,0.032,0.129,0.072,0.112
t_2707,0.053,0.039,0.005,0.004,0.041,0.029,0.044
t_2708,0.003,0.002,0.001,0.001,0.0,0.001,0.001
t_2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
