,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_2029,0.343,0.12,0.153,0.471,0.287,0.387,0.549
t_2030,0.309,0.091,0.082,0.138,0.216,0.25,0.357
t_2031,0.198,0.091,0.065,0.085,0.187,0.081,0.248
t_2032,0.13,0.087,0.069,0.043,0.111,0.033,0.269
t_2033,0.102,0.11,0.103,0.043,0.086,0.042,0.216
t_2034,0.048,0.053,0.062,0.04,0.042,0.037,0.118
t_2035,0.008,0.007,0.007,0.007,0.006,0.008,0.012
t_2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2047,0.008,0.005,0.006,0.005,0.009,0.006,0.017
t_2048,0.11,0.086,0.08,0.059,0.077,0.061,0.184
t_2049,0.29,0.195,0.244,0.183,0.202,0.155,0.454
t_2050,0.393,0.37,0.398,0.333,0.41,0.177,0.662
t_2051,0.395,0.471,0.462,0.344,0.491,0.207,0.747
t_2052,0.366,0.525,0.481,0.35,0.514,0.413,0.814
t_2053,0.379,0.442,0.498,0.53,0.566,0.636,0.808
t_2054,0.262,0.298,0.433,0.693,0.691,0.583,0.764
t_2055,0.188,0.141,0.095,0.093,0.2,0.114,0.299
t_2056,0.13,0.105,0.079,0.054,0.123,0.068,0.236
t_2057,0.09,0.087,0.076,0.049,0.084,0.055,0.153
t_2058,0.04,0.036,0.04,0.029,0.039,0.031,0.072
t_2059,0.031,0.026,0.022,0.019,0.017,0.021,0.018
t_2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2071,0.007,0.006,0.004,0.004,0.007,0.007,0.017
t_2072,0.075,0.051,0.028,0.025,0.047,0.045,0.152
t_2073,0.141,0.134,0.092,0.09,0.113,0.174,0.4
t_2074,0.267,0.249,0.144,0.193,0.238,0.336,0.627
t_2075,0.281,0.282,0.282,0.268,0.331,0.414,0.785
t_2076,0.241,0.285,0.286,0.342,0.378,0.272,0.886
t_2077,0.282,0.259,0.27,0.233,0.405,0.339,0.741
t_2078,0.238,0.232,0.187,0.259,0.33,0.254,0.315
t_2079,0.179,0.192,0.125,0.1,0.213,0.146,0.35
t_2080,0.131,0.123,0.09,0.065,0.135,0.104,0.203
t_2081,0.078,0.065,0.05,0.054,0.082,0.069,0.091
t_2082,0.032,0.018,0.018,0.019,0.036,0.025,0.028
t_2083,0.007,0.003,0.002,0.002,0.005,0.004,0.007
t_2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2095,0.011,0.01,0.008,0.01,0.015,0.012,0.011
t_2096,0.09,0.092,0.108,0.066,0.088,0.058,0.049
t_2097,0.166,0.157,0.164,0.143,0.192,0.142,0.066
t_2098,0.24,0.147,0.229,0.199,0.27,0.221,0.076
t_2099,0.243,0.144,0.209,0.305,0.273,0.207,0.072
t_2100,0.284,0.122,0.195,0.27,0.345,0.288,0.072
t_2101,0.269,0.116,0.119,0.221,0.305,0.248,0.069
t_2102,0.269,0.132,0.114,0.182,0.216,0.211,0.062
t_2103,0.253,0.132,0.098,0.085,0.161,0.116,0.14
t_2104,0.362,0.121,0.127,0.069,0.116,0.073,0.073
t_2105,0.334,0.131,0.13,0.037,0.071,0.049,0.043
t_2106,0.21,0.1,0.065,0.024,0.038,0.034,0.034
t_2107,0.031,0.022,0.017,0.005,0.008,0.007,0.008
t_2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2119,0.014,0.017,0.017,0.023,0.028,0.023,0.018
t_2120,0.111,0.148,0.098,0.135,0.176,0.152,0.069
t_2121,0.194,0.283,0.259,0.259,0.353,0.324,0.069
t_2122,0.302,0.251,0.388,0.372,0.512,0.401,0.069
t_2123,0.463,0.346,0.232,0.413,0.661,0.433,0.076
t_2124,0.547,0.584,0.441,0.563,0.547,0.603,0.058
t_2125,0.469,0.759,0.848,0.83,0.657,0.791,0.055
t_2126,0.225,0.461,0.656,0.859,0.713,0.818,0.141
t_2127,0.115,0.138,0.297,0.553,0.663,0.478,0.073
t_2128,0.093,0.082,0.094,0.206,0.376,0.154,0.046
t_2129,0.054,0.041,0.061,0.075,0.158,0.074,0.043
t_2130,0.039,0.02,0.028,0.024,0.049,0.029,0.027
t_2131,0.01,0.01,0.01,0.004,0.005,0.009,0.01
t_2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2143,0.015,0.009,0.005,0.003,0.013,0.006,0.015
t_2144,0.106,0.083,0.06,0.023,0.058,0.035,0.06
t_2145,0.221,0.183,0.111,0.069,0.121,0.054,0.134
t_2146,0.295,0.22,0.134,0.112,0.172,0.088,0.218
t_2147,0.287,0.283,0.176,0.13,0.219,0.117,0.205
t_2148,0.39,0.282,0.19,0.171,0.265,0.193,0.21
t_2149,0.344,0.218,0.212,0.271,0.295,0.219,0.135
t_2150,0.294,0.197,0.218,0.271,0.248,0.182,0.1
t_2151,0.247,0.18,0.194,0.251,0.229,0.159,0.068
t_2152,0.214,0.157,0.173,0.156,0.166,0.1,0.062
t_2153,0.225,0.154,0.111,0.073,0.094,0.045,0.064
t_2154,0.118,0.094,0.077,0.021,0.051,0.025,0.043
t_2155,0.019,0.019,0.014,0.003,0.007,0.007,0.009
t_2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2167,0.012,0.01,0.012,0.02,0.022,0.022,0.029
t_2168,0.079,0.083,0.086,0.111,0.11,0.126,0.231
t_2169,0.176,0.146,0.155,0.235,0.267,0.216,0.49
t_2170,0.238,0.223,0.186,0.181,0.294,0.208,0.706
t_2171,0.231,0.19,0.189,0.238,0.249,0.243,0.847
t_2172,0.362,0.175,0.299,0.257,0.336,0.315,0.934
t_2173,0.446,0.2,0.227,0.342,0.402,0.301,0.981
t_2174,0.469,0.211,0.111,0.303,0.42,0.247,0.95
t_2175,0.484,0.269,0.134,0.204,0.362,0.216,0.857
t_2176,0.409,0.309,0.184,0.173,0.254,0.199,0.672
t_2177,0.351,0.321,0.184,0.241,0.235,0.195,0.446
t_2178,0.191,0.172,0.092,0.133,0.12,0.138,0.196
t_2179,0.034,0.024,0.015,0.019,0.014,0.022,0.019
t_2180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2191,0.019,0.018,0.016,0.038,0.04,0.026,0.031
t_2192,0.141,0.133,0.128,0.199,0.245,0.171,0.232
t_2193,0.379,0.336,0.324,0.432,0.465,0.391,0.492
t_2194,0.537,0.611,0.499,0.595,0.68,0.646,0.711
t_2195,0.653,0.767,0.8,0.841,0.789,0.871,0.863
t_2196,0.789,0.697,0.946,0.967,0.781,0.974,0.949
t_2197,0.605,0.747,0.831,0.985,0.943,0.957,0.922
t_2198,0.278,0.402,0.644,0.739,0.898,0.695,0.597
t_2199,0.184,0.168,0.219,0.372,0.528,0.232,0.318
t_2200,0.183,0.124,0.101,0.103,0.175,0.106,0.137
t_2201,0.125,0.16,0.058,0.065,0.087,0.047,0.064
t_2202,0.081,0.106,0.052,0.049,0.032,0.053,0.033
t_2203,0.02,0.016,0.013,0.016,0.008,0.022,0.008
t_2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2215,0.015,0.026,0.031,0.037,0.03,0.027,0.019
t_2216,0.09,0.174,0.196,0.19,0.146,0.153,0.053
t_2217,0.193,0.33,0.387,0.362,0.291,0.311,0.121
t_2218,0.589,0.633,0.574,0.633,0.606,0.659,0.393
t_2219,0.526,0.634,0.535,0.541,0.564,0.58,0.157
t_2220,0.715,0.803,0.552,0.697,0.688,0.707,0.182
t_2221,0.399,0.786,0.807,0.757,0.632,0.822,0.092
t_2222,0.303,0.386,0.678,0.737,0.709,0.668,0.067
t_2223,0.251,0.257,0.328,0.405,0.448,0.538,0.057
t_2224,0.217,0.24,0.159,0.265,0.41,0.486,0.065
t_2225,0.182,0.166,0.114,0.24,0.284,0.293,0.069
t_2226,0.102,0.109,0.065,0.062,0.084,0.133,0.036
t_2227,0.024,0.019,0.015,0.025,0.012,0.028,0.004
t_2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2239,0.023,0.026,0.03,0.025,0.031,0.037,0.014
t_2240,0.184,0.193,0.155,0.179,0.096,0.206,0.035
t_2241,0.41,0.442,0.373,0.389,0.271,0.413,0.059
t_2242,0.639,0.654,0.648,0.672,0.534,0.672,0.079
t_2243,0.743,0.825,0.821,0.84,0.776,0.831,0.071
t_2244,0.694,0.613,0.485,0.524,0.554,0.603,0.541
t_2245,0.094,0.54,0.609,0.913,0.862,0.603,0.054
t_2246,0.08,0.221,0.497,0.416,0.723,0.288,0.058
t_2247,0.065,0.048,0.092,0.118,0.43,0.118,0.049
t_2248,0.079,0.082,0.042,0.053,0.22,0.047,0.054
t_2249,0.057,0.076,0.06,0.028,0.117,0.058,0.044
t_2250,0.035,0.049,0.056,0.034,0.075,0.068,0.045
t_2251,0.012,0.015,0.013,0.017,0.018,0.02,0.013
t_2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2263,0.02,0.024,0.022,0.025,0.04,0.027,0.028
t_2264,0.149,0.128,0.172,0.088,0.168,0.128,0.139
t_2265,0.223,0.221,0.323,0.176,0.262,0.221,0.386
t_2266,0.301,0.282,0.295,0.299,0.314,0.297,0.609
t_2267,0.498,0.336,0.266,0.294,0.314,0.288,0.79
t_2268,0.673,0.425,0.418,0.353,0.421,0.5,0.897
t_2269,0.726,0.547,0.551,0.489,0.534,0.456,0.938
t_2270,0.793,0.514,0.42,0.655,0.572,0.615,0.92
t_2271,0.697,0.453,0.236,0.358,0.492,0.651,0.804
t_2272,0.568,0.432,0.327,0.219,0.33,0.416,0.61
t_2273,0.407,0.377,0.309,0.379,0.283,0.311,0.447
t_2274,0.228,0.207,0.149,0.196,0.154,0.154,0.194
t_2275,0.042,0.038,0.023,0.031,0.02,0.027,0.023
t_2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2287,0.032,0.036,0.041,0.055,0.052,0.045,0.041
t_2288,0.226,0.232,0.218,0.257,0.272,0.232,0.251
t_2289,0.479,0.479,0.463,0.492,0.53,0.471,0.504
t_2290,0.696,0.698,0.708,0.702,0.721,0.695,0.703
t_2291,0.874,0.877,0.884,0.904,0.858,0.855,0.854
t_2292,0.993,0.989,0.99,1.005,0.949,0.982,0.946
t_2293,1.028,1.02,1.017,1.025,1.002,1.028,0.889
t_2294,0.973,0.969,0.96,0.964,0.954,0.972,0.906
t_2295,0.861,0.854,0.844,0.846,0.851,0.855,0.832
t_2296,0.693,0.684,0.671,0.671,0.683,0.684,0.654
t_2297,0.486,0.473,0.463,0.463,0.463,0.47,0.439
t_2298,0.244,0.247,0.238,0.232,0.214,0.23,0.194
t_2299,0.045,0.043,0.04,0.034,0.026,0.033,0.024
t_2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2311,0.032,0.044,0.051,0.058,0.058,0.05,0.045
t_2312,0.17,0.223,0.252,0.269,0.269,0.257,0.226
t_2313,0.376,0.433,0.484,0.505,0.512,0.496,0.443
t_2314,0.559,0.601,0.697,0.717,0.715,0.714,0.654
t_2315,0.738,0.747,0.856,0.883,0.875,0.875,0.71
t_2316,0.839,0.846,0.926,0.985,0.977,0.975,0.546
t_2317,0.724,0.919,0.987,1.009,0.999,1.007,0.489
t_2318,0.707,0.861,0.921,0.946,0.937,0.937,0.559
t_2319,0.649,0.737,0.805,0.829,0.822,0.823,0.583
t_2320,0.551,0.599,0.631,0.651,0.652,0.648,0.433
t_2321,0.358,0.388,0.425,0.437,0.437,0.436,0.249
t_2322,0.165,0.183,0.213,0.218,0.207,0.211,0.127
t_2323,0.035,0.035,0.042,0.037,0.029,0.036,0.02
t_2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2335,0.028,0.034,0.046,0.055,0.059,0.041,0.027
t_2336,0.159,0.18,0.223,0.246,0.254,0.228,0.096
t_2337,0.308,0.382,0.445,0.476,0.476,0.464,0.15
t_2338,0.453,0.585,0.647,0.679,0.678,0.671,0.232
t_2339,0.64,0.738,0.804,0.838,0.837,0.826,0.376
t_2340,0.801,0.823,0.883,0.939,0.937,0.877,0.502
t_2341,0.816,0.874,0.802,0.953,0.96,0.857,0.549
t_2342,0.763,0.835,0.701,0.828,0.852,0.797,0.61
t_2343,0.532,0.719,0.626,0.662,0.688,0.628,0.612
t_2344,0.207,0.479,0.525,0.47,0.473,0.452,0.456
t_2345,0.08,0.23,0.356,0.327,0.293,0.331,0.253
t_2346,0.073,0.07,0.164,0.158,0.147,0.116,0.112
t_2347,0.03,0.011,0.021,0.029,0.026,0.012,0.022
t_2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2359,0.018,0.018,0.015,0.014,0.013,0.018,0.015
t_2360,0.117,0.097,0.071,0.06,0.046,0.077,0.044
t_2361,0.317,0.224,0.191,0.152,0.124,0.205,0.086
t_2362,0.578,0.44,0.303,0.265,0.226,0.26,0.121
t_2363,0.608,0.662,0.409,0.362,0.315,0.395,0.112
t_2364,0.537,0.736,0.525,0.402,0.326,0.519,0.152
t_2365,0.326,0.69,0.678,0.575,0.334,0.628,0.156
t_2366,0.262,0.515,0.697,0.495,0.343,0.7,0.311
t_2367,0.224,0.287,0.564,0.374,0.323,0.501,0.194
t_2368,0.199,0.204,0.271,0.247,0.253,0.316,0.086
t_2369,0.148,0.14,0.138,0.162,0.127,0.149,0.053
t_2370,0.081,0.038,0.073,0.035,0.042,0.052,0.026
t_2371,0.02,0.006,0.008,0.005,0.007,0.009,0.011
t_2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2382,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_2383,0.02,0.03,0.052,0.067,0.061,0.046,0.027
t_2384,0.104,0.104,0.196,0.267,0.233,0.206,0.063
t_2385,0.179,0.218,0.322,0.465,0.469,0.426,0.229
t_2386,0.164,0.291,0.517,0.689,0.619,0.613,0.247
t_2387,0.159,0.211,0.54,0.85,0.785,0.802,0.265
t_2388,0.154,0.113,0.479,0.951,0.922,0.781,0.177
t_2389,0.146,0.097,0.413,0.803,0.879,0.433,0.107
t_2390,0.262,0.124,0.244,0.529,0.578,0.218,0.076
t_2391,0.394,0.126,0.247,0.471,0.357,0.201,0.07
t_2392,0.45,0.188,0.145,0.22,0.353,0.171,0.053
t_2393,0.416,0.273,0.219,0.138,0.213,0.293,0.044
t_2394,0.251,0.212,0.201,0.181,0.107,0.203,0.03
t_2395,0.051,0.048,0.045,0.028,0.024,0.039,0.014
t_2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2406,0.0,0.0,0.0,0.001,0.002,0.001,0.001
t_2407,0.029,0.052,0.064,0.071,0.072,0.064,0.044
t_2408,0.132,0.238,0.276,0.286,0.29,0.274,0.169
t_2409,0.331,0.432,0.495,0.513,0.521,0.491,0.414
t_2410,0.5,0.596,0.7,0.719,0.719,0.715,0.5
t_2411,0.586,0.744,0.863,0.887,0.86,0.873,0.342
t_2412,0.648,0.822,0.943,0.989,0.933,0.94,0.179
t_2413,0.508,0.755,0.979,0.949,0.911,0.912,0.228
t_2414,0.435,0.565,0.902,0.912,0.77,0.762,0.199
t_2415,0.264,0.409,0.759,0.723,0.543,0.306,0.163
t_2416,0.175,0.252,0.366,0.425,0.271,0.123,0.116
t_2417,0.116,0.136,0.269,0.225,0.155,0.077,0.051
t_2418,0.061,0.039,0.068,0.034,0.061,0.033,0.031
t_2419,0.016,0.007,0.006,0.004,0.011,0.007,0.009
t_2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2430,0.0,0.0,0.001,0.001,0.002,0.001,0.001
t_2431,0.041,0.046,0.024,0.028,0.046,0.056,0.018
t_2432,0.203,0.225,0.241,0.246,0.186,0.177,0.051
t_2433,0.424,0.396,0.355,0.326,0.207,0.204,0.232
t_2434,0.693,0.663,0.445,0.428,0.368,0.603,0.259
t_2435,0.804,0.858,0.75,0.488,0.491,0.573,0.303
t_2436,0.781,0.905,0.718,0.515,0.669,0.512,0.443
t_2437,0.757,0.933,0.727,0.796,0.655,0.662,0.578
t_2438,0.796,0.888,0.816,0.747,0.702,0.796,0.626
t_2439,0.544,0.819,0.81,0.735,0.663,0.813,0.512
t_2440,0.484,0.57,0.679,0.616,0.493,0.678,0.339
t_2441,0.33,0.404,0.473,0.428,0.368,0.467,0.212
t_2442,0.164,0.23,0.253,0.24,0.176,0.239,0.068
t_2443,0.049,0.055,0.05,0.035,0.023,0.041,0.01
t_2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
