,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_1497,0.066,0.07,0.072,0.087,0.074,0.075,0.067
t_1498,0.138,0.134,0.141,0.169,0.162,0.166,0.159
t_1499,0.289,0.245,0.209,0.259,0.308,0.298,0.296
t_1500,0.426,0.334,0.262,0.373,0.45,0.417,0.441
t_1501,0.541,0.413,0.433,0.52,0.59,0.518,0.604
t_1502,0.568,0.431,0.548,0.66,0.663,0.586,0.639
t_1503,0.514,0.465,0.632,0.715,0.677,0.698,0.563
t_1504,0.28,0.352,0.526,0.649,0.612,0.624,0.467
t_1505,0.179,0.227,0.357,0.494,0.425,0.441,0.297
t_1506,0.059,0.09,0.126,0.232,0.15,0.197,0.074
t_1507,0.003,0.001,0.0,0.0,0.0,0.0,0.0
t_1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1520,0.019,0.024,0.026,0.028,0.028,0.028,0.013
t_1521,0.076,0.074,0.076,0.076,0.092,0.079,0.027
t_1522,0.149,0.164,0.152,0.152,0.173,0.156,0.064
t_1523,0.296,0.312,0.305,0.316,0.319,0.33,0.14
t_1524,0.425,0.472,0.466,0.477,0.448,0.487,0.195
t_1525,0.536,0.609,0.588,0.595,0.535,0.609,0.271
t_1526,0.557,0.657,0.627,0.625,0.55,0.636,0.273
t_1527,0.483,0.587,0.576,0.528,0.436,0.506,0.248
t_1528,0.414,0.464,0.446,0.36,0.304,0.359,0.182
t_1529,0.34,0.295,0.285,0.2,0.16,0.222,0.084
t_1530,0.194,0.113,0.093,0.058,0.051,0.084,0.045
t_1531,0.005,0.002,0.0,0.0,0.0,0.0,0.0
t_1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1544,0.017,0.018,0.021,0.012,0.026,0.02,0.024
t_1545,0.073,0.079,0.084,0.085,0.092,0.074,0.082
t_1546,0.151,0.153,0.134,0.177,0.172,0.112,0.138
t_1547,0.23,0.203,0.118,0.222,0.248,0.161,0.209
t_1548,0.294,0.285,0.227,0.237,0.299,0.261,0.214
t_1549,0.308,0.285,0.291,0.373,0.328,0.308,0.184
t_1550,0.272,0.212,0.238,0.4,0.292,0.293,0.18
t_1551,0.221,0.171,0.216,0.258,0.237,0.201,0.178
t_1552,0.157,0.13,0.146,0.14,0.189,0.134,0.14
t_1553,0.135,0.087,0.108,0.09,0.124,0.115,0.112
t_1554,0.07,0.049,0.052,0.045,0.053,0.081,0.053
t_1555,0.004,0.002,0.0,0.0,0.0,0.0,0.0
t_1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1568,0.024,0.024,0.021,0.015,0.028,0.017,0.026
t_1569,0.088,0.094,0.073,0.071,0.083,0.058,0.05
t_1570,0.146,0.154,0.139,0.163,0.171,0.132,0.148
t_1571,0.276,0.26,0.215,0.274,0.296,0.247,0.278
t_1572,0.329,0.384,0.29,0.231,0.195,0.169,0.051
t_1573,0.37,0.419,0.255,0.295,0.152,0.25,0.071
t_1574,0.404,0.38,0.247,0.245,0.152,0.303,0.084
t_1575,0.436,0.36,0.268,0.156,0.144,0.297,0.065
t_1576,0.424,0.342,0.279,0.23,0.124,0.262,0.048
t_1577,0.293,0.295,0.226,0.192,0.096,0.258,0.187
t_1578,0.122,0.177,0.124,0.058,0.046,0.109,0.119
t_1579,0.006,0.005,0.002,0.0,0.0,0.001,0.0
t_1580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1592,0.022,0.027,0.029,0.032,0.032,0.027,0.027
t_1593,0.061,0.072,0.063,0.063,0.077,0.062,0.06
t_1594,0.143,0.157,0.148,0.15,0.172,0.154,0.161
t_1595,0.324,0.318,0.313,0.327,0.345,0.334,0.348
t_1596,0.492,0.49,0.47,0.479,0.496,0.49,0.512
t_1597,0.616,0.61,0.592,0.582,0.585,0.601,0.639
t_1598,0.678,0.667,0.657,0.663,0.687,0.651,0.698
t_1599,0.651,0.636,0.627,0.658,0.662,0.648,0.658
t_1600,0.553,0.469,0.385,0.431,0.49,0.435,0.492
t_1601,0.401,0.296,0.246,0.231,0.307,0.205,0.346
t_1602,0.156,0.103,0.077,0.096,0.132,0.067,0.165
t_1603,0.008,0.007,0.004,0.002,0.0,0.003,0.002
t_1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1616,0.026,0.027,0.023,0.019,0.032,0.023,0.036
t_1617,0.095,0.1,0.096,0.083,0.105,0.096,0.091
t_1618,0.183,0.185,0.179,0.197,0.201,0.2,0.194
t_1619,0.243,0.26,0.21,0.237,0.276,0.274,0.318
t_1620,0.256,0.273,0.298,0.201,0.291,0.312,0.445
t_1621,0.328,0.286,0.218,0.226,0.283,0.291,0.558
t_1622,0.388,0.285,0.163,0.105,0.22,0.199,0.495
t_1623,0.442,0.409,0.284,0.154,0.206,0.311,0.421
t_1624,0.416,0.379,0.398,0.293,0.25,0.354,0.28
t_1625,0.293,0.21,0.156,0.162,0.232,0.229,0.165
t_1626,0.099,0.125,0.035,0.017,0.053,0.063,0.06
t_1627,0.005,0.004,0.003,0.002,0.001,0.003,0.001
t_1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1639,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_1640,0.015,0.019,0.011,0.012,0.027,0.016,0.015
t_1641,0.038,0.067,0.064,0.045,0.058,0.048,0.025
t_1642,0.067,0.108,0.086,0.062,0.091,0.1,0.034
t_1643,0.092,0.152,0.125,0.132,0.152,0.171,0.044
t_1644,0.111,0.174,0.156,0.203,0.177,0.166,0.063
t_1645,0.126,0.164,0.14,0.187,0.212,0.149,0.085
t_1646,0.141,0.154,0.113,0.125,0.173,0.138,0.058
t_1647,0.188,0.147,0.094,0.09,0.133,0.104,0.051
t_1648,0.249,0.168,0.066,0.068,0.101,0.066,0.062
t_1649,0.277,0.258,0.066,0.015,0.055,0.106,0.027
t_1650,0.131,0.189,0.082,0.01,0.023,0.11,0.026
t_1651,0.006,0.006,0.006,0.003,0.001,0.005,0.003
t_1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1663,0.0,0.0,0.0,0.0,0.001,0.0,0.001
t_1664,0.016,0.014,0.017,0.031,0.028,0.027,0.012
t_1665,0.041,0.039,0.033,0.067,0.093,0.072,0.037
t_1666,0.061,0.086,0.12,0.135,0.119,0.163,0.032
t_1667,0.059,0.087,0.232,0.253,0.158,0.185,0.047
t_1668,0.069,0.067,0.156,0.172,0.192,0.205,0.055
t_1669,0.065,0.066,0.076,0.142,0.195,0.179,0.046
t_1670,0.068,0.056,0.068,0.113,0.184,0.163,0.045
t_1671,0.083,0.048,0.044,0.056,0.113,0.084,0.036
t_1672,0.105,0.038,0.031,0.04,0.076,0.062,0.029
t_1673,0.064,0.036,0.015,0.019,0.048,0.031,0.026
t_1674,0.026,0.026,0.007,0.007,0.02,0.014,0.019
t_1675,0.004,0.002,0.006,0.006,0.003,0.008,0.004
t_1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1687,0.0,0.0,0.0,0.001,0.002,0.001,0.001
t_1688,0.025,0.022,0.026,0.021,0.036,0.022,0.024
t_1689,0.084,0.073,0.094,0.076,0.092,0.077,0.061
t_1690,0.156,0.15,0.148,0.165,0.156,0.133,0.129
t_1691,0.206,0.224,0.201,0.12,0.185,0.167,0.22
t_1692,0.24,0.271,0.238,0.271,0.269,0.327,0.321
t_1693,0.25,0.292,0.339,0.253,0.394,0.368,0.305
t_1694,0.254,0.349,0.249,0.17,0.333,0.292,0.278
t_1695,0.244,0.34,0.373,0.223,0.212,0.284,0.292
t_1696,0.216,0.203,0.366,0.361,0.189,0.342,0.315
t_1697,0.131,0.195,0.206,0.234,0.179,0.209,0.282
t_1698,0.065,0.131,0.155,0.095,0.14,0.097,0.163
t_1699,0.003,0.007,0.005,0.007,0.004,0.008,0.005
t_1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1711,0.0,0.0,0.001,0.001,0.002,0.001,0.002
t_1712,0.032,0.033,0.019,0.019,0.034,0.02,0.035
t_1713,0.081,0.089,0.07,0.035,0.086,0.04,0.066
t_1714,0.132,0.151,0.14,0.067,0.172,0.108,0.191
t_1715,0.162,0.163,0.154,0.06,0.232,0.115,0.363
t_1716,0.187,0.16,0.196,0.1,0.283,0.117,0.457
t_1717,0.18,0.161,0.128,0.112,0.295,0.11,0.518
t_1718,0.123,0.123,0.113,0.069,0.251,0.091,0.643
t_1719,0.139,0.147,0.104,0.078,0.207,0.129,0.605
t_1720,0.128,0.113,0.07,0.067,0.136,0.099,0.485
t_1721,0.108,0.06,0.063,0.067,0.093,0.07,0.404
t_1722,0.075,0.031,0.02,0.034,0.068,0.033,0.23
t_1723,0.006,0.003,0.002,0.007,0.007,0.005,0.011
t_1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1735,0.0,0.001,0.001,0.002,0.002,0.002,0.002
t_1736,0.032,0.038,0.038,0.046,0.049,0.041,0.029
t_1737,0.078,0.077,0.098,0.099,0.1,0.107,0.051
t_1738,0.187,0.184,0.196,0.193,0.211,0.204,0.185
t_1739,0.319,0.329,0.352,0.355,0.363,0.35,0.373
t_1740,0.503,0.465,0.461,0.471,0.52,0.462,0.542
t_1741,0.644,0.574,0.56,0.559,0.638,0.57,0.666
t_1742,0.732,0.68,0.694,0.711,0.709,0.724,0.735
t_1743,0.741,0.775,0.718,0.757,0.748,0.773,0.738
t_1744,0.684,0.712,0.699,0.688,0.683,0.707,0.656
t_1745,0.559,0.55,0.566,0.558,0.521,0.555,0.488
t_1746,0.341,0.361,0.333,0.333,0.261,0.29,0.247
t_1747,0.027,0.024,0.017,0.01,0.01,0.012,0.005
t_1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1759,0.001,0.001,0.002,0.003,0.002,0.002,0.001
t_1760,0.013,0.02,0.025,0.021,0.034,0.028,0.013
t_1761,0.035,0.024,0.081,0.119,0.083,0.092,0.03
t_1762,0.056,0.038,0.074,0.156,0.204,0.094,0.037
t_1763,0.121,0.069,0.045,0.138,0.292,0.059,0.05
t_1764,0.142,0.167,0.063,0.056,0.18,0.1,0.068
t_1765,0.176,0.277,0.162,0.136,0.107,0.208,0.083
t_1766,0.172,0.306,0.297,0.252,0.123,0.407,0.109
t_1767,0.144,0.294,0.355,0.39,0.191,0.551,0.08
t_1768,0.089,0.136,0.23,0.44,0.261,0.534,0.077
t_1769,0.067,0.069,0.135,0.336,0.173,0.35,0.051
t_1770,0.045,0.03,0.039,0.095,0.136,0.087,0.036
t_1771,0.006,0.004,0.003,0.005,0.007,0.004,0.002
t_1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1783,0.001,0.002,0.002,0.002,0.003,0.003,0.003
t_1784,0.039,0.038,0.047,0.04,0.048,0.045,0.039
t_1785,0.106,0.092,0.122,0.119,0.116,0.114,0.083
t_1786,0.212,0.193,0.192,0.213,0.222,0.201,0.214
t_1787,0.336,0.29,0.199,0.247,0.305,0.248,0.389
t_1788,0.466,0.365,0.262,0.229,0.369,0.324,0.547
t_1789,0.55,0.408,0.335,0.296,0.306,0.334,0.667
t_1790,0.532,0.407,0.344,0.275,0.259,0.36,0.705
t_1791,0.523,0.338,0.349,0.494,0.339,0.458,0.706
t_1792,0.466,0.299,0.299,0.384,0.411,0.443,0.649
t_1793,0.369,0.316,0.339,0.257,0.308,0.355,0.454
t_1794,0.246,0.246,0.174,0.259,0.153,0.205,0.191
t_1795,0.02,0.019,0.009,0.01,0.006,0.009,0.005
t_1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1807,0.002,0.002,0.002,0.002,0.002,0.001,0.001
t_1808,0.023,0.021,0.035,0.043,0.047,0.025,0.019
t_1809,0.042,0.05,0.1,0.107,0.126,0.07,0.036
t_1810,0.082,0.086,0.161,0.199,0.206,0.125,0.057
t_1811,0.111,0.132,0.186,0.195,0.23,0.163,0.066
t_1812,0.121,0.154,0.122,0.127,0.217,0.116,0.091
t_1813,0.131,0.12,0.073,0.096,0.201,0.106,0.102
t_1814,0.121,0.076,0.06,0.09,0.163,0.089,0.074
t_1815,0.105,0.068,0.044,0.063,0.106,0.07,0.053
t_1816,0.077,0.055,0.037,0.043,0.086,0.038,0.043
t_1817,0.053,0.03,0.02,0.018,0.057,0.028,0.033
t_1818,0.027,0.012,0.008,0.008,0.028,0.014,0.027
t_1819,0.003,0.002,0.001,0.001,0.002,0.002,0.005
t_1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1831,0.002,0.002,0.002,0.003,0.003,0.003,0.002
t_1832,0.04,0.02,0.015,0.047,0.034,0.04,0.024
t_1833,0.102,0.068,0.039,0.092,0.086,0.087,0.047
t_1834,0.168,0.104,0.055,0.099,0.12,0.12,0.078
t_1835,0.203,0.095,0.039,0.079,0.124,0.122,0.139
t_1836,0.3,0.113,0.063,0.106,0.149,0.111,0.297
t_1837,0.34,0.133,0.053,0.104,0.152,0.111,0.292
t_1838,0.299,0.147,0.073,0.104,0.131,0.079,0.245
t_1839,0.191,0.128,0.072,0.078,0.111,0.088,0.174
t_1840,0.126,0.088,0.084,0.057,0.087,0.066,0.091
t_1841,0.091,0.051,0.048,0.038,0.054,0.049,0.055
t_1842,0.033,0.016,0.011,0.023,0.026,0.018,0.029
t_1843,0.004,0.002,0.001,0.001,0.002,0.002,0.002
t_1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1855,0.003,0.002,0.003,0.005,0.003,0.003,0.003
t_1856,0.039,0.036,0.046,0.053,0.034,0.043,0.042
t_1857,0.116,0.102,0.123,0.091,0.083,0.084,0.088
t_1858,0.214,0.192,0.172,0.13,0.129,0.108,0.189
t_1859,0.309,0.209,0.178,0.18,0.158,0.173,0.221
t_1860,0.394,0.223,0.197,0.207,0.175,0.2,0.304
t_1861,0.419,0.244,0.214,0.188,0.154,0.178,0.303
t_1862,0.428,0.214,0.174,0.15,0.125,0.181,0.201
t_1863,0.401,0.178,0.172,0.158,0.101,0.142,0.144
t_1864,0.321,0.14,0.137,0.135,0.083,0.102,0.108
t_1865,0.25,0.091,0.074,0.103,0.058,0.062,0.091
t_1866,0.15,0.044,0.019,0.058,0.026,0.023,0.043
t_1867,0.016,0.004,0.002,0.005,0.002,0.002,0.004
t_1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1879,0.003,0.003,0.003,0.002,0.005,0.003,0.007
t_1880,0.049,0.05,0.052,0.044,0.055,0.037,0.054
t_1881,0.113,0.114,0.126,0.122,0.119,0.069,0.099
t_1882,0.205,0.171,0.194,0.198,0.194,0.092,0.247
t_1883,0.306,0.206,0.21,0.264,0.217,0.101,0.404
t_1884,0.42,0.237,0.159,0.287,0.222,0.129,0.563
t_1885,0.496,0.209,0.231,0.196,0.227,0.098,0.651
t_1886,0.489,0.239,0.501,0.327,0.31,0.09,0.695
t_1887,0.528,0.444,0.569,0.559,0.381,0.156,0.628
t_1888,0.532,0.406,0.399,0.477,0.329,0.171,0.456
t_1889,0.446,0.263,0.16,0.308,0.247,0.196,0.294
t_1890,0.268,0.097,0.022,0.068,0.113,0.146,0.189
t_1891,0.032,0.009,0.002,0.002,0.004,0.005,0.012
t_1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1903,0.004,0.003,0.003,0.003,0.005,0.004,0.006
t_1904,0.049,0.041,0.037,0.04,0.046,0.041,0.06
t_1905,0.103,0.096,0.107,0.117,0.106,0.077,0.089
t_1906,0.219,0.161,0.225,0.229,0.185,0.136,0.238
t_1907,0.342,0.242,0.358,0.335,0.245,0.195,0.427
t_1908,0.451,0.335,0.428,0.424,0.305,0.298,0.59
t_1909,0.525,0.392,0.457,0.443,0.315,0.352,0.702
t_1910,0.595,0.411,0.477,0.463,0.324,0.4,0.775
t_1911,0.597,0.419,0.53,0.514,0.362,0.392,0.779
t_1912,0.585,0.395,0.473,0.447,0.331,0.354,0.712
t_1913,0.469,0.393,0.411,0.394,0.289,0.381,0.533
t_1914,0.322,0.273,0.265,0.266,0.165,0.266,0.317
t_1915,0.051,0.043,0.043,0.031,0.013,0.035,0.018
t_1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
