,CH_01,CH_02,CH_03,CH_04,CH_05,CH_06,CH_07
t_4601,0.5565,0.505,0.505,0.475,0.43199999999999994,0.37,0.48450000000000004
t_4602,0.398,0.367,0.369,0.3395,0.3085,0.249,0.337
t_4603,0.2545,0.239,0.2465,0.20350000000000001,0.1935,0.149,0.199
t_4604,0.1055,0.108,0.1155,0.0825,0.0685,0.0435,0.0595
t_4605,0.002,0.0015,0.0015,0.001,0.0,0.001,0.0
t_4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4613,0.0,0.0,0.001,0.002,0.003,0.001,0.0
t_4614,0.078,0.10200000000000001,0.117,0.12100000000000001,0.114,0.11,0.05
t_4615,0.2295,0.249,0.2565,0.261,0.253,0.2535,0.11349999999999999
t_4616,0.361,0.374,0.381,0.389,0.3895,0.3815,0.201
t_4617,0.5225,0.5345,0.539,0.5479999999999999,0.5485,0.541,0.34650000000000003
t_4618,0.654,0.6755,0.679,0.6875,0.6885,0.6835,0.47650000000000003
t_4619,0.76,0.786,0.7895,0.7949999999999999,0.7909999999999999,0.7935,0.629
t_4620,0.8075,0.854,0.8605,0.8625,0.858,0.866,0.6635
t_4621,0.8585,0.861,0.8825000000000001,0.8815,0.861,0.8674999999999999,0.64
t_4622,0.8200000000000001,0.8225,0.8315,0.8425,0.8089999999999999,0.804,0.6805
t_4623,0.75,0.756,0.7435,0.743,0.724,0.7464999999999999,0.6165
t_4624,0.6174999999999999,0.6405,0.6405,0.64,0.596,0.609,0.38549999999999995
t_4625,0.48250000000000004,0.5135,0.508,0.506,0.46499999999999997,0.484,0.264
t_4626,0.3195,0.3635,0.362,0.34800000000000003,0.311,0.3305,0.1785
t_4627,0.162,0.2305,0.2325,0.222,0.17800000000000002,0.182,0.078
t_4628,0.051000000000000004,0.08750000000000001,0.095,0.0925,0.064,0.0655,0.018000000000000002
t_4629,0.001,0.001,0.001,0.0,0.0,0.0,0.0
t_4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4637,0.0,0.0,0.001,0.001,0.002,0.001,0.0
t_4638,0.082,0.0955,0.0985,0.10450000000000001,0.0985,0.101,0.07
t_4639,0.23399999999999999,0.24,0.23800000000000002,0.2445,0.244,0.2445,0.20550000000000002
t_4640,0.3665,0.368,0.368,0.377,0.385,0.3775,0.3675
t_4641,0.527,0.524,0.5245,0.5335,0.5425,0.5365,0.537
t_4642,0.669,0.666,0.663,0.6715,0.678,0.6755,0.6725
t_4643,0.7829999999999999,0.7725,0.773,0.7785,0.7835,0.786,0.7645
t_4644,0.8534999999999999,0.8305,0.839,0.8465,0.847,0.855,0.8360000000000001
t_4645,0.8725,0.847,0.8474999999999999,0.865,0.865,0.867,0.842
t_4646,0.8155,0.7915,0.786,0.8280000000000001,0.8355,0.8155,0.808
t_4647,0.7275,0.7175,0.727,0.747,0.7575000000000001,0.726,0.744
t_4648,0.594,0.6005,0.634,0.6345,0.6335,0.6155,0.6275
t_4649,0.4345,0.4585,0.506,0.49949999999999994,0.48949999999999994,0.476,0.48150000000000004
t_4650,0.264,0.307,0.35200000000000004,0.34400000000000003,0.3405,0.3065,0.328
t_4651,0.1325,0.192,0.199,0.20900000000000002,0.202,0.153,0.1895
t_4652,0.061,0.0775,0.0595,0.0775,0.062,0.0465,0.0515
t_4653,0.001,0.001,0.001,0.0,0.0,0.0,0.0
t_4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4661,0.0,0.0,0.0,0.001,0.002,0.0,0.0
t_4662,0.0415,0.0585,0.0845,0.089,0.08249999999999999,0.049,0.028999999999999998
t_4663,0.18050000000000002,0.192,0.21600000000000003,0.21000000000000002,0.1725,0.14700000000000002,0.109
t_4664,0.3165,0.3375,0.3585,0.318,0.2955,0.2975,0.2925
t_4665,0.49,0.487,0.517,0.507,0.42999999999999994,0.4285,0.476
t_4666,0.628,0.6195,0.6565,0.6355,0.5895,0.596,0.6235
t_4667,0.7224999999999999,0.7275,0.758,0.7615000000000001,0.6725,0.718,0.729
t_4668,0.7325,0.776,0.7845,0.7875,0.6795,0.7849999999999999,0.7725
t_4669,0.6984999999999999,0.745,0.791,0.7905,0.7104999999999999,0.8005,0.763
t_4670,0.6315,0.7155,0.7075,0.708,0.7110000000000001,0.745,0.758
t_4671,0.376,0.6925,0.6154999999999999,0.6815,0.633,0.677,0.5515
t_4672,0.2985,0.517,0.46950000000000003,0.5035,0.51,0.542,0.1535
t_4673,0.211,0.324,0.322,0.4125,0.4005,0.406,0.1505
t_4674,0.1765,0.22799999999999998,0.2585,0.2535,0.2585,0.1875,0.2835
t_4675,0.065,0.137,0.1665,0.155,0.135,0.08249999999999999,0.1635
t_4676,0.014499999999999999,0.035,0.057999999999999996,0.043,0.034,0.038,0.0405
t_4677,0.001,0.001,0.0,0.0,0.0,0.0,0.0
t_4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4685,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_4686,0.0385,0.0535,0.057499999999999996,0.046,0.0375,0.038,0.059
t_4687,0.16,0.1835,0.185,0.1635,0.11599999999999999,0.162,0.2015
t_4688,0.2355,0.32,0.3355,0.3405,0.3,0.303,0.339
t_4689,0.34650000000000003,0.45299999999999996,0.488,0.488,0.46699999999999997,0.39849999999999997,0.4375
t_4690,0.5565,0.606,0.621,0.6145,0.5915,0.558,0.5535
t_4691,0.69,0.7104999999999999,0.74,0.7435,0.683,0.7424999999999999,0.587
t_4692,0.7605,0.726,0.7909999999999999,0.7945,0.744,0.8069999999999999,0.8105
t_4693,0.765,0.6425000000000001,0.7484999999999999,0.8314999999999999,0.754,0.825,0.835
t_4694,0.7135,0.5860000000000001,0.5335,0.7809999999999999,0.7125,0.6665,0.7715
t_4695,0.5940000000000001,0.6094999999999999,0.4195,0.641,0.599,0.3845,0.6855
t_4696,0.457,0.453,0.5175,0.318,0.40800000000000003,0.353,0.455
t_4697,0.34650000000000003,0.217,0.295,0.251,0.22150000000000003,0.33799999999999997,0.3645
t_4698,0.1665,0.078,0.099,0.2785,0.1385,0.2545,0.281
t_4699,0.0575,0.038,0.0465,0.112,0.097,0.0895,0.1135
t_4700,0.013999999999999999,0.009999999999999998,0.018000000000000002,0.026500000000000003,0.0245,0.008,0.025500000000000002
t_4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4709,0.0,0.0,0.0,0.001,0.001,0.0,0.0
t_4710,0.051,0.068,0.0855,0.0855,0.044,0.0855,0.05
t_4711,0.199,0.202,0.203,0.233,0.178,0.23,0.1565
t_4712,0.3255,0.34,0.3425,0.3625,0.3705,0.362,0.2905
t_4713,0.496,0.513,0.5155000000000001,0.52,0.53,0.523,0.494
t_4714,0.6535,0.657,0.652,0.658,0.6655,0.6615,0.6385
t_4715,0.7635000000000001,0.7665,0.759,0.765,0.7675000000000001,0.7695000000000001,0.6925
t_4716,0.825,0.8365,0.829,0.8325,0.815,0.837,0.65
t_4717,0.8465,0.86,0.851,0.852,0.8185,0.8565,0.659
t_4718,0.8215,0.8305,0.8205,0.8055,0.7715,0.8240000000000001,0.617
t_4719,0.749,0.7535000000000001,0.7484999999999999,0.707,0.645,0.7415,0.48450000000000004
t_4720,0.623,0.646,0.6425,0.6215,0.5569999999999999,0.615,0.2585
t_4721,0.47950000000000004,0.5075,0.5045,0.48350000000000004,0.4455,0.4635,0.10250000000000001
t_4722,0.3145,0.354,0.34800000000000003,0.336,0.3125,0.323,0.081
t_4723,0.1965,0.2255,0.1945,0.214,0.1915,0.2135,0.0865
t_4724,0.074,0.0805,0.0545,0.074,0.0565,0.07450000000000001,0.0245
t_4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4733,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_4734,0.035500000000000004,0.035,0.0775,0.082,0.074,0.056,0.068
t_4735,0.133,0.1795,0.1845,0.196,0.21400000000000002,0.14150000000000001,0.2185
t_4736,0.274,0.324,0.3075,0.27649999999999997,0.331,0.277,0.365
t_4737,0.463,0.484,0.482,0.4285,0.4405,0.4365,0.5195000000000001
t_4738,0.586,0.627,0.6355,0.57,0.532,0.5935,0.6525
t_4739,0.6355,0.6935,0.741,0.7295,0.609,0.7244999999999999,0.706
t_4740,0.6275,0.6375,0.7605,0.7745,0.6145,0.76,0.7745
t_4741,0.5515000000000001,0.543,0.6295,0.625,0.5854999999999999,0.7675000000000001,0.7655000000000001
t_4742,0.638,0.469,0.4125,0.378,0.47850000000000004,0.6034999999999999,0.8069999999999999
t_4743,0.571,0.47550000000000003,0.38449999999999995,0.434,0.48950000000000005,0.38449999999999995,0.726
t_4744,0.515,0.452,0.4575,0.2935,0.4495,0.225,0.63
t_4745,0.392,0.36,0.3925,0.43699999999999994,0.375,0.2295,0.47550000000000003
t_4746,0.276,0.267,0.255,0.31,0.255,0.176,0.2895
t_4747,0.151,0.148,0.17149999999999999,0.192,0.1645,0.121,0.1775
t_4748,0.048,0.0405,0.0475,0.064,0.0535,0.046,0.0465
t_4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4758,0.0525,0.0565,0.05499999999999999,0.0625,0.062,0.0635,0.063
t_4759,0.20400000000000001,0.199,0.1895,0.2015,0.20450000000000002,0.20700000000000002,0.211
t_4760,0.3495,0.3425,0.3405,0.35100000000000003,0.3625,0.356,0.367
t_4761,0.512,0.507,0.5,0.507,0.5185,0.5145,0.532
t_4762,0.6555,0.647,0.6385,0.6445,0.654,0.653,0.6695
t_4763,0.7705,0.7545,0.747,0.753,0.761,0.7625,0.7795
t_4764,0.8454999999999999,0.8235,0.8165,0.8200000000000001,0.8275,0.833,0.8500000000000001
t_4765,0.8725,0.846,0.8325,0.838,0.842,0.8545,0.8734999999999999
t_4766,0.8385,0.8245,0.8185,0.8280000000000001,0.8285,0.8345,0.8415
t_4767,0.7665,0.748,0.752,0.753,0.7545,0.7615000000000001,0.7655000000000001
t_4768,0.6605,0.6415,0.639,0.6395,0.643,0.6455,0.651
t_4769,0.524,0.51,0.5015,0.49949999999999994,0.5005,0.501,0.5065
t_4770,0.367,0.358,0.34950000000000003,0.34450000000000003,0.34400000000000003,0.3515,0.347
t_4771,0.224,0.2275,0.2215,0.21200000000000002,0.2005,0.219,0.203
t_4772,0.0735,0.077,0.0755,0.0725,0.054,0.06899999999999999,0.048999999999999995
t_4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4781,0.0,0.0,0.0,0.0,0.001,0.0,0.0
t_4782,0.057499999999999996,0.0635,0.0655,0.0905,0.083,0.0785,0.044
t_4783,0.2105,0.20450000000000002,0.215,0.2315,0.231,0.226,0.1545
t_4784,0.345,0.2925,0.355,0.363,0.3705,0.36,0.354
t_4785,0.5045,0.3975,0.502,0.521,0.5305,0.5105,0.5215000000000001
t_4786,0.647,0.5435,0.6315,0.658,0.67,0.6505,0.656
t_4787,0.7605,0.7415,0.7585,0.766,0.775,0.77,0.7585
t_4788,0.8275,0.8225,0.8305,0.8340000000000001,0.8385,0.8320000000000001,0.8205
t_4789,0.8454999999999999,0.844,0.853,0.8525,0.856,0.854,0.833
t_4790,0.8160000000000001,0.8125,0.8205,0.8220000000000001,0.813,0.8255,0.7855
t_4791,0.744,0.735,0.741,0.7435,0.7304999999999999,0.747,0.6975
t_4792,0.6385,0.617,0.6195,0.6325,0.61,0.622,0.5955
t_4793,0.506,0.47850000000000004,0.49,0.4925,0.4595,0.47600000000000003,0.3765
t_4794,0.34750000000000003,0.333,0.34,0.3415,0.304,0.317,0.2445
t_4795,0.17,0.192,0.18000000000000002,0.20850000000000002,0.1795,0.1935,0.17400000000000002
t_4796,0.057,0.048499999999999995,0.045,0.077,0.062,0.0485,0.048
t_4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4806,0.0455,0.05,0.045,0.0665,0.065,0.0605,0.0285
t_4807,0.191,0.194,0.1885,0.202,0.199,0.203,0.1345
t_4808,0.33,0.3305,0.326,0.338,0.339,0.3415,0.267
t_4809,0.487,0.47400000000000003,0.4865,0.49049999999999994,0.469,0.4985,0.42100000000000004
t_4810,0.6025,0.617,0.6125,0.6315,0.5795,0.625,0.6155
t_4811,0.68,0.7115,0.7344999999999999,0.7384999999999999,0.679,0.717,0.708
t_4812,0.6214999999999999,0.6799999999999999,0.772,0.808,0.6745,0.7130000000000001,0.7565
t_4813,0.5834999999999999,0.427,0.5854999999999999,0.753,0.6325000000000001,0.6765000000000001,0.6154999999999999
t_4814,0.3835,0.3095,0.113,0.4115,0.5205,0.515,0.3005
t_4815,0.29800000000000004,0.1805,0.20900000000000002,0.17149999999999999,0.2955,0.235,0.29900000000000004
t_4816,0.263,0.095,0.2015,0.2405,0.27749999999999997,0.10250000000000001,0.275
t_4817,0.1615,0.159,0.1005,0.1245,0.10650000000000001,0.0625,0.1535
t_4818,0.0785,0.11249999999999999,0.1055,0.07200000000000001,0.059,0.0535,0.153
t_4819,0.036000000000000004,0.0345,0.056,0.0675,0.036500000000000005,0.047,0.0445
t_4820,0.009,0.006,0.012,0.0215,0.0165,0.020999999999999998,0.005
t_4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4830,0.0115,0.0225,0.0465,0.0235,0.013000000000000001,0.052000000000000005,0.039
t_4831,0.0685,0.0695,0.1645,0.151,0.0855,0.1505,0.0745
t_4832,0.11599999999999999,0.08499999999999999,0.164,0.197,0.157,0.10350000000000001,0.095
t_4833,0.1955,0.093,0.11649999999999999,0.118,0.188,0.1375,0.1085
t_4834,0.245,0.1565,0.155,0.22949999999999998,0.3015,0.2425,0.105
t_4835,0.2835,0.218,0.24,0.2975,0.3335,0.2565,0.127
t_4836,0.377,0.2255,0.232,0.3135,0.364,0.2295,0.153
t_4837,0.429,0.251,0.265,0.342,0.369,0.278,0.229
t_4838,0.4195,0.2425,0.229,0.3435,0.3515,0.265,0.294
t_4839,0.3825,0.264,0.2055,0.243,0.258,0.1705,0.35550000000000004
t_4840,0.379,0.29800000000000004,0.2105,0.1825,0.18,0.1475,0.5675
t_4841,0.278,0.2555,0.186,0.126,0.1405,0.175,0.434
t_4842,0.20600000000000002,0.23199999999999998,0.17099999999999999,0.14200000000000002,0.0865,0.168,0.29200000000000004
t_4843,0.11449999999999999,0.1295,0.10700000000000001,0.1395,0.0505,0.0995,0.17350000000000002
t_4844,0.0365,0.0295,0.034,0.025,0.018500000000000003,0.0185,0.036
t_4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4854,0.0315,0.042499999999999996,0.048,0.052,0.045,0.0205,0.054000000000000006
t_4855,0.146,0.17300000000000001,0.191,0.1855,0.1495,0.123,0.207
t_4856,0.272,0.2995,0.3215,0.3175,0.22999999999999998,0.266,0.3515
t_4857,0.4305,0.452,0.47800000000000004,0.4565,0.262,0.3905,0.5025
t_4858,0.5495,0.5549999999999999,0.5745,0.446,0.243,0.4525,0.6164999999999999
t_4859,0.629,0.6405000000000001,0.611,0.3755,0.2655,0.437,0.714
t_4860,0.665,0.6705,0.639,0.2875,0.1745,0.45099999999999996,0.7769999999999999
t_4861,0.723,0.7324999999999999,0.6695,0.285,0.1645,0.46950000000000003,0.795
t_4862,0.7725,0.7290000000000001,0.5965,0.383,0.237,0.399,0.7545
t_4863,0.716,0.6665,0.5215,0.20650000000000002,0.23399999999999999,0.2615,0.6485000000000001
t_4864,0.618,0.545,0.3755,0.181,0.22849999999999998,0.29100000000000004,0.4335
t_4865,0.47650000000000003,0.4275,0.2475,0.20350000000000001,0.20850000000000002,0.2025,0.35
t_4866,0.329,0.2845,0.164,0.157,0.14200000000000002,0.14500000000000002,0.268
t_4867,0.1905,0.1635,0.0465,0.107,0.07250000000000001,0.055499999999999994,0.15
t_4868,0.051,0.04,0.02,0.012,0.013000000000000001,0.0225,0.03
t_4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4878,0.0325,0.036,0.03,0.01,0.0235,0.018000000000000002,0.049999999999999996
t_4879,0.1695,0.16699999999999998,0.127,0.0435,0.065,0.056999999999999995,0.192
t_4880,0.3135,0.3005,0.276,0.1305,0.122,0.1175,0.33399999999999996
t_4881,0.4715,0.447,0.445,0.26149999999999995,0.181,0.223,0.4945
t_4882,0.6075,0.581,0.563,0.4385,0.22499999999999998,0.4135,0.6315
t_4883,0.7224999999999999,0.663,0.5875,0.4485,0.294,0.5025000000000001,0.7495
t_4884,0.7855,0.6950000000000001,0.5515,0.352,0.429,0.406,0.7995
t_4885,0.8105,0.7284999999999999,0.588,0.579,0.638,0.4285,0.795
t_4886,0.812,0.7170000000000001,0.615,0.6945,0.6950000000000001,0.587,0.7765
t_4887,0.743,0.692,0.5955,0.6984999999999999,0.6625000000000001,0.6525000000000001,0.712
t_4888,0.6405,0.606,0.5609999999999999,0.6085,0.55,0.6045,0.6184999999999999
t_4889,0.511,0.49849999999999994,0.4895,0.4805,0.43,0.49,0.482
t_4890,0.356,0.359,0.3455,0.327,0.3085,0.345,0.331
t_4891,0.2225,0.232,0.223,0.216,0.1825,0.2175,0.1925
t_4892,0.0795,0.0875,0.0765,0.07,0.0465,0.0725,0.044000000000000004
t_4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4902,0.04,0.057999999999999996,0.0625,0.068,0.066,0.066,0.0465
t_4903,0.1955,0.215,0.2115,0.2145,0.21200000000000002,0.218,0.1825
t_4904,0.3215,0.3325,0.336,0.346,0.357,0.3465,0.3355
t_4905,0.4755,0.485,0.4935,0.504,0.5155000000000001,0.5035000000000001,0.5025
t_4906,0.6164999999999999,0.621,0.6335,0.643,0.653,0.639,0.6265
t_4907,0.7315,0.729,0.7435,0.7525,0.755,0.7424999999999999,0.704
t_4908,0.7805,0.7849999999999999,0.815,0.8225,0.813,0.8015,0.7955
t_4909,0.8115,0.7935000000000001,0.839,0.8425,0.823,0.7845,0.8065
t_4910,0.7849999999999999,0.732,0.8089999999999999,0.8125,0.7665,0.688,0.7225
t_4911,0.7084999999999999,0.6375,0.733,0.7284999999999999,0.6665000000000001,0.6225,0.6685000000000001
t_4912,0.601,0.5555,0.596,0.607,0.5589999999999999,0.479,0.575
t_4913,0.46599999999999997,0.437,0.445,0.47350000000000003,0.4535,0.3845,0.4535
t_4914,0.2905,0.294,0.3165,0.3265,0.3105,0.28099999999999997,0.3095
t_4915,0.1645,0.1645,0.188,0.2015,0.183,0.18100000000000002,0.17500000000000002
t_4916,0.0395,0.042,0.047,0.054,0.042,0.047,0.037
t_4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4926,0.02,0.0205,0.034,0.0485,0.056,0.0385,0.0415
t_4927,0.1345,0.11149999999999999,0.1605,0.197,0.20500000000000002,0.178,0.17900000000000002
t_4928,0.253,0.21300000000000002,0.273,0.3335,0.3485,0.321,0.327
t_4929,0.41,0.35950000000000004,0.4435,0.493,0.5045,0.4775,0.4915
t_4930,0.5405,0.53,0.6135,0.631,0.6385,0.619,0.629
t_4931,0.6675,0.675,0.7244999999999999,0.737,0.743,0.727,0.738
t_4932,0.7150000000000001,0.7415,0.7865,0.7969999999999999,0.8085,0.784,0.8015
t_4933,0.759,0.7344999999999999,0.7665,0.823,0.829,0.7995000000000001,0.8305
t_4934,0.778,0.5955,0.7535,0.8015,0.796,0.7965,0.7965
t_4935,0.6945,0.53,0.714,0.7324999999999999,0.7155,0.734,0.672
t_4936,0.571,0.537,0.605,0.6215,0.604,0.6234999999999999,0.5865
t_4937,0.373,0.446,0.48200000000000004,0.48,0.4605,0.4885,0.4275
t_4938,0.238,0.329,0.331,0.3275,0.3095,0.3345,0.2635
t_4939,0.154,0.2,0.196,0.202,0.1845,0.201,0.107
t_4940,0.041,0.059500000000000004,0.0605,0.064,0.0505,0.057999999999999996,0.025
t_4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_4950,0.032,0.046,0.0565,0.067,0.0685,0.059,0.0455
t_4951,0.18,0.202,0.20850000000000002,0.2175,0.2175,0.212,0.191
t_4952,0.3215,0.33549999999999996,0.34099999999999997,0.3505,0.359,0.347,0.33999999999999997
t_4953,0.481,0.4945,0.4975,0.507,0.516,0.506,0.503
t_4954,0.626,0.636,0.637,0.6455,0.6535,0.645,0.642
t_4955,0.741,0.7484999999999999,0.7464999999999999,0.7555000000000001,0.76,0.7565,0.757
t_4956,0.8140000000000001,0.8220000000000001,0.8165,0.81,0.8225,0.8260000000000001,0.8240000000000001
t_4957,0.844,0.846,0.819,0.8274999999999999,0.8345,0.8385,0.839
t_4958,0.8255,0.825,0.7865,0.8160000000000001,0.798,0.802,0.8025
t_4959,0.7525,0.7545,0.722,0.7484999999999999,0.722,0.732,0.711
