index,week,MWh
BA00_Dam_upper_node,w4,231.2797619047619
BA00_Dam_upper_node,w5,272.38690476190476
BA00_Dam_upper_node,w6,225.58333333333334
BA00_Dam_upper_node,w7,249.9047619047619
BA00_Dam_upper_node,w8,236.04761904761904
BA00_Dam_upper_node,w9,199.4345238095238
BA00_Dam_upper_node,w10,178.95238095238096
BA00_Dam_upper_node,w11,176.73809523809524
BA00_Dam_upper_node,w12,146.60714285714286
BA00_Dam_upper_node,w13,190.35119047619048
BA00_Dam_upper_node,w14,184.25
BA00_Dam_upper_node,w15,143.7202380952381
BA00_Dam_upper_node,w16,141.50595238095238
BA00_Dam_upper_node,w17,214.48214285714286
BA00_Dam_upper_node,w18,204.9345238095238
BA00_Dam_upper_node,w19,190.49999999999997
BA00_Dam_upper_node,w20,214.33928571428572
BA00_Dam_upper_node,w21,207.94642857142858
BA00_Dam_upper_node,w22,203.45833333333334
BA00_Dam_upper_node,w23,184.39880952380952
BA00_Dam_upper_node,w24,187.7797619047619
BA00_Dam_upper_node,w25,186.0595238095238
BA00_Dam_upper_node,w26,182.0
BA00_Dam_upper_node,w27,172.8095238095238
BA00_Dam_upper_node,w28,174.85119047619048
BA00_Dam_upper_node,w29,170.60119047619048
BA00_Dam_upper_node,w30,177.86309523809524
BA00_Dam_upper_node,w31,152.48214285714286
BA00_Dam_upper_node,w32,156.38690476190476
BA00_Dam_upper_node,w33,163.92857142857142
BA00_Dam_upper_node,w34,169.8452380952381
BA00_Dam_upper_node,w35,161.85119047619048
BA00_Dam_upper_node,w36,160.99404761904762
BA00_Dam_upper_node,w37,141.86309523809524
BA00_Dam_upper_node,w38,147.23214285714286
BA00_Dam_upper_node,w39,147.82738095238096
BA00_Dam_upper_node,w40,137.76785714285714
BA00_Dam_upper_node,w41,132.4047619047619
BA00_Dam_upper_node,w42,137.38095238095238
BA00_Dam_upper_node,w43,141.0297619047619
BA00_Dam_upper_node,w44,104.95833333333333
BA00_Dam_upper_node,w45,125.79761904761905
BA00_Dam_upper_node,w46,108.375
BA00_Dam_upper_node,w47,123.28571428571429
BA00_Dam_upper_node,w48,119.2797619047619
BA00_Dam_upper_node,w49,144.13690476190476
BA00_Dam_upper_node,w50,232.45833333333334
BA00_Dam_upper_node,w51,281.54761904761904
BA00_Dam_upper_node,w52,309.3333333333333
BG00_Dam_upper_node,w1,330.35275333285324
BG00_Dam_upper_node,w2,355.59939035703053
BG00_Dam_upper_node,w3,385.85336909910524
BG00_Dam_upper_node,w4,626.6808286348709
BG00_Dam_upper_node,w5,452.1748526598593
BG00_Dam_upper_node,w6,360.547463964887
BG00_Dam_upper_node,w7,342.50976692259985
BG00_Dam_upper_node,w8,403.975086823181
BG00_Dam_upper_node,w9,426.3130994353837
BG00_Dam_upper_node,w10,263.8851457753394
BG00_Dam_upper_node,w11,225.4171345762743
BG00_Dam_upper_node,w12,225.33456847788543
BG00_Dam_upper_node,w13,251.48294859393047
BG00_Dam_upper_node,w14,291.5753349869448
BG00_Dam_upper_node,w15,232.81497316845218
BG00_Dam_upper_node,w16,272.4532090393946
BG00_Dam_upper_node,w17,420.67641618462073
BG00_Dam_upper_node,w18,494.3579684770772
BG00_Dam_upper_node,w19,483.8999082979496
BG00_Dam_upper_node,w20,466.92092608489673
BG00_Dam_upper_node,w21,427.32509501814275
BG00_Dam_upper_node,w22,389.8079129371899
BG00_Dam_upper_node,w23,370.77614373810025
BG00_Dam_upper_node,w24,346.3414354443604
BG00_Dam_upper_node,w25,342.17681524784916
BG00_Dam_upper_node,w26,336.355128711834
BG00_Dam_upper_node,w27,322.56834071179065
BG00_Dam_upper_node,w28,300.996055316624
BG00_Dam_upper_node,w29,280.25808444387417
BG00_Dam_upper_node,w30,343.13612532679934
BG00_Dam_upper_node,w31,297.145649788362
BG00_Dam_upper_node,w32,285.9710963421772
BG00_Dam_upper_node,w33,279.9319126070028
BG00_Dam_upper_node,w34,287.5311493651214
BG00_Dam_upper_node,w35,284.19320096469096
BG00_Dam_upper_node,w36,284.85755111496815
BG00_Dam_upper_node,w37,276.8403065341619
BG00_Dam_upper_node,w38,240.46889240080998
BG00_Dam_upper_node,w39,285.87048354805245
BG00_Dam_upper_node,w40,348.0463797662687
BG00_Dam_upper_node,w41,349.05452933190327
BG00_Dam_upper_node,w42,284.26427831961854
BG00_Dam_upper_node,w43,262.5443650363808
BG00_Dam_upper_node,w44,258.70877653562866
BG00_Dam_upper_node,w45,250.25476247167632
BG00_Dam_upper_node,w46,247.4646249718715
BG00_Dam_upper_node,w47,235.8664919089611
BG00_Dam_upper_node,w48,254.2806055502926
BG00_Dam_upper_node,w49,236.8314723977732
BG00_Dam_upper_node,w50,233.08986477700213
BG00_Dam_upper_node,w51,169.4767661982097
BG00_Dam_upper_node,w52,202.58259129176673
CH00_Dam_upper_node,w1,379.22027736846366
CH00_Dam_upper_node,w2,427.3324474564405
CH00_Dam_upper_node,w3,475.44461754441664
CH00_Dam_upper_node,w4,523.5567876323935
CH00_Dam_upper_node,w5,571.6689577203697
CH00_Dam_upper_node,w6,619.7811278083453
CH00_Dam_upper_node,w7,647.1937913097144
CH00_Dam_upper_node,w8,600.0882310993214
CH00_Dam_upper_node,w9,546.7728189129405
CH00_Dam_upper_node,w10,493.45740672656075
CH00_Dam_upper_node,w11,440.141994540181
CH00_Dam_upper_node,w12,386.8265823538012
CH00_Dam_upper_node,w13,343.45160368850003
CH00_Dam_upper_node,w14,628.1109312187976
CH00_Dam_upper_node,w15,1061.8767615652678
CH00_Dam_upper_node,w16,1659.1922252464522
CH00_Dam_upper_node,w17,2379.1699139286666
CH00_Dam_upper_node,w18,3099.1476026108808
CH00_Dam_upper_node,w19,3819.1252912930954
CH00_Dam_upper_node,w20,4497.810273182762
CH00_Dam_upper_node,w21,5027.841510619274
CH00_Dam_upper_node,w22,5545.484936018023
CH00_Dam_upper_node,w23,6063.128361416786
CH00_Dam_upper_node,w24,6525.662793540774
CH00_Dam_upper_node,w25,6326.8893063681535
CH00_Dam_upper_node,w26,5944.419174946393
CH00_Dam_upper_node,w27,5561.949043524649
CH00_Dam_upper_node,w28,5179.478912102904
CH00_Dam_upper_node,w29,4870.054990262226
CH00_Dam_upper_node,w30,4615.415725607357
CH00_Dam_upper_node,w31,4360.776460952482
CH00_Dam_upper_node,w32,4106.137196297607
CH00_Dam_upper_node,w33,3874.571545988464
CH00_Dam_upper_node,w34,3726.0709073239345
CH00_Dam_upper_node,w35,3584.4923529631187
CH00_Dam_upper_node,w36,3442.9137986023097
CH00_Dam_upper_node,w37,3283.569420777178
CH00_Dam_upper_node,w38,2911.03516138028
CH00_Dam_upper_node,w39,2479.2814904356605
CH00_Dam_upper_node,w40,2047.5278194910418
CH00_Dam_upper_node,w41,1615.774148546423
CH00_Dam_upper_node,w42,1357.6240733932264
CH00_Dam_upper_node,w43,1330.945459295256
CH00_Dam_upper_node,w44,1304.2668451972916
CH00_Dam_upper_node,w45,1277.5882310993215
CH00_Dam_upper_node,w46,1227.5565181019465
CH00_Dam_upper_node,w47,1093.4536490667142
CH00_Dam_upper_node,w48,952.3448503616607
CH00_Dam_upper_node,w49,811.2360516566071
CH00_Dam_upper_node,w50,670.1272529515595
CH00_Dam_upper_node,w51,529.0184542465047
CH00_Dam_upper_node,w52,387.90965554145237
CH00_Dam_upper_node,w53,387.90965554145237
CZ00_Dam_upper_node,w1,133.74404761904762
CZ00_Dam_upper_node,w2,130.82738095238096
CZ00_Dam_upper_node,w3,112.875
CZ00_Dam_upper_node,w4,99.26190476190476
CZ00_Dam_upper_node,w5,126.89285714285714
CZ00_Dam_upper_node,w6,129.95833333333334
CZ00_Dam_upper_node,w7,136.78571428571428
CZ00_Dam_upper_node,w8,111.10119047619048
CZ00_Dam_upper_node,w9,87.48809523809524
CZ00_Dam_upper_node,w10,168.125
CZ00_Dam_upper_node,w11,176.08928571428572
CZ00_Dam_upper_node,w12,231.67261904761904
CZ00_Dam_upper_node,w13,265.19642857142856
CZ00_Dam_upper_node,w14,195.69642857142858
CZ00_Dam_upper_node,w15,191.125
CZ00_Dam_upper_node,w16,151.82142857142858
CZ00_Dam_upper_node,w17,166.0654761904762
CZ00_Dam_upper_node,w18,142.73214285714286
CZ00_Dam_upper_node,w19,111.92857142857143
CZ00_Dam_upper_node,w20,96.13095238095237
CZ00_Dam_upper_node,w21,109.25
CZ00_Dam_upper_node,w22,93.96428571428571
CZ00_Dam_upper_node,w23,84.72619047619048
CZ00_Dam_upper_node,w24,93.32142857142857
CZ00_Dam_upper_node,w25,87.29761904761905
CZ00_Dam_upper_node,w26,82.82738095238095
CZ00_Dam_upper_node,w27,79.76190476190476
CZ00_Dam_upper_node,w28,65.56547619047619
CZ00_Dam_upper_node,w29,66.79761904761905
CZ00_Dam_upper_node,w30,61.43452380952381
CZ00_Dam_upper_node,w31,79.60714285714286
CZ00_Dam_upper_node,w32,78.60119047619048
CZ00_Dam_upper_node,w33,55.81547619047619
CZ00_Dam_upper_node,w34,81.07142857142857
CZ00_Dam_upper_node,w35,82.22619047619048
CZ00_Dam_upper_node,w36,77.21428571428571
CZ00_Dam_upper_node,w37,69.46428571428571
CZ00_Dam_upper_node,w38,78.625
CZ00_Dam_upper_node,w39,82.22619047619048
CZ00_Dam_upper_node,w40,79.36904761904762
CZ00_Dam_upper_node,w41,77.01190476190476
CZ00_Dam_upper_node,w42,76.91071428571429
CZ00_Dam_upper_node,w43,73.33928571428571
CZ00_Dam_upper_node,w44,45.17261904761905
CZ00_Dam_upper_node,w45,76.39880952380952
CZ00_Dam_upper_node,w46,87.18452380952381
CZ00_Dam_upper_node,w47,90.22619047619048
CZ00_Dam_upper_node,w48,101.00595238095238
CZ00_Dam_upper_node,w49,86.38095238095238
CZ00_Dam_upper_node,w50,91.60714285714286
CZ00_Dam_upper_node,w51,60.82142857142857
CZ00_Dam_upper_node,w52,56.601190476190474
DE00_Dam_upper_node,w1,65.2931623997957
DE00_Dam_upper_node,w2,70.27645163906261
DE00_Dam_upper_node,w3,28.126476514653056
DE00_Dam_upper_node,w4,17.632052273942218
DE00_Dam_upper_node,w5,9.994047619047619
DE00_Dam_upper_node,w6,23.362628618781212
DE00_Dam_upper_node,w7,48.32765979682428
DE00_Dam_upper_node,w8,51.83761999291976
DE00_Dam_upper_node,w9,47.3991528745734
DE00_Dam_upper_node,w10,38.68437201589807
DE00_Dam_upper_node,w11,36.02458336504104
DE00_Dam_upper_node,w12,29.10887374381864
DE00_Dam_upper_node,w13,23.595515688367787
DE00_Dam_upper_node,w14,13.023611878245626
DE00_Dam_upper_node,w15,55.11774299950439
DE00_Dam_upper_node,w16,57.64205833002037
DE00_Dam_upper_node,w17,60.42382172634994
DE00_Dam_upper_node,w18,39.53079641948979
DE00_Dam_upper_node,w19,47.67313064257392
DE00_Dam_upper_node,w20,44.74132132954496
DE00_Dam_upper_node,w21,56.00276398493621
DE00_Dam_upper_node,w22,74.09928622909804
DE00_Dam_upper_node,w23,85.86899335960715
DE00_Dam_upper_node,w24,95.71380166819078
DE00_Dam_upper_node,w25,114.62727921198281
DE00_Dam_upper_node,w26,139.84904073671564
DE00_Dam_upper_node,w27,156.24484142568434
DE00_Dam_upper_node,w28,124.79289603517243
DE00_Dam_upper_node,w29,117.84960281438423
DE00_Dam_upper_node,w30,141.40411474893477
DE00_Dam_upper_node,w31,163.725268137354
DE00_Dam_upper_node,w32,131.90590510911278
DE00_Dam_upper_node,w33,80.40827258599786
DE00_Dam_upper_node,w34,71.46350110617024
DE00_Dam_upper_node,w35,63.00501928079201
DE00_Dam_upper_node,w36,70.37341361736405
DE00_Dam_upper_node,w37,60.688106024194106
DE00_Dam_upper_node,w38,88.14289120308698
DE00_Dam_upper_node,w39,93.27219281167612
DE00_Dam_upper_node,w40,29.849999716582666
DE00_Dam_upper_node,w41,1.1088390729532625
DE00_Dam_upper_node,w42,7.072971939465
DE00_Dam_upper_node,w43,8.553924830427619
DE00_Dam_upper_node,w44,9.994047619047619
DE00_Dam_upper_node,w45,21.706272675151983
DE00_Dam_upper_node,w46,9.994047619047619
DE00_Dam_upper_node,w47,9.994047619047619
DE00_Dam_upper_node,w48,7.022598626734751
DE00_Dam_upper_node,w49,12.971698282313387
DE00_Dam_upper_node,w50,14.604811889435613
DE00_Dam_upper_node,w51,41.95485951539066
DE00_Dam_upper_node,w52,64.25354369229666
ES00_Dam_upper_node,w1,1374.2857142857142
ES00_Dam_upper_node,w2,1156.6190476190477
ES00_Dam_upper_node,w3,1459.8869047619048
ES00_Dam_upper_node,w4,1269.952380952381
ES00_Dam_upper_node,w5,1043.392857142857
ES00_Dam_upper_node,w6,761.1071428571429
ES00_Dam_upper_node,w7,950.7202380952381
ES00_Dam_upper_node,w8,1313.1904761904761
ES00_Dam_upper_node,w9,1099.9345238095239
ES00_Dam_upper_node,w10,986.5535714285714
ES00_Dam_upper_node,w11,1015.5357142857143
ES00_Dam_upper_node,w12,1090.2619047619048
ES00_Dam_upper_node,w13,2013.5714285714287
ES00_Dam_upper_node,w14,1896.7261904761904
ES00_Dam_upper_node,w15,1171.9107142857142
ES00_Dam_upper_node,w16,1547.892857142857
ES00_Dam_upper_node,w17,1831.220238095238
ES00_Dam_upper_node,w18,1663.2857142857142
ES00_Dam_upper_node,w19,2590.315476190476
ES00_Dam_upper_node,w20,2122.3333333333335
ES00_Dam_upper_node,w21,1373.845238095238
ES00_Dam_upper_node,w22,1793.7261904761904
ES00_Dam_upper_node,w23,2022.9940476190477
ES00_Dam_upper_node,w24,1226.5357142857142
ES00_Dam_upper_node,w25,1228.392857142857
ES00_Dam_upper_node,w26,1292.0357142857142
ES00_Dam_upper_node,w27,1366.5416666666667
ES00_Dam_upper_node,w28,1311.642857142857
ES00_Dam_upper_node,w29,1318.2440476190477
ES00_Dam_upper_node,w30,1387.875
ES00_Dam_upper_node,w31,1378.6964285714287
ES00_Dam_upper_node,w32,1408.970238095238
ES00_Dam_upper_node,w33,1356.8095238095239
ES00_Dam_upper_node,w34,1378.3511904761904
ES00_Dam_upper_node,w35,1393.1785714285713
ES00_Dam_upper_node,w36,1312.642857142857
ES00_Dam_upper_node,w37,1265.3154761904761
ES00_Dam_upper_node,w38,1331.5535714285713
ES00_Dam_upper_node,w39,1432.2440476190477
ES00_Dam_upper_node,w40,1486.4166666666667
ES00_Dam_upper_node,w41,1177.2916666666667
ES00_Dam_upper_node,w42,1253.297619047619
ES00_Dam_upper_node,w43,1185.5119047619048
ES00_Dam_upper_node,w44,1608.0595238095239
ES00_Dam_upper_node,w45,2213.910714285714
ES00_Dam_upper_node,w46,1508.047619047619
ES00_Dam_upper_node,w47,1548.559523809524
ES00_Dam_upper_node,w48,2128.5476190476193
ES00_Dam_upper_node,w49,1479.7619047619048
ES00_Dam_upper_node,w50,1796.0595238095239
ES00_Dam_upper_node,w51,2430.1130952380954
ES00_Dam_upper_node,w52,1937.6309523809523
FI00_Dam_upper_node,w1,1466.922619047619
FI00_Dam_upper_node,w2,1446.327380952381
FI00_Dam_upper_node,w3,1666.452380952381
FI00_Dam_upper_node,w4,1540.9583333333333
FI00_Dam_upper_node,w5,1436.4464285714287
FI00_Dam_upper_node,w6,1295.1785714285713
FI00_Dam_upper_node,w7,1218.857142857143
FI00_Dam_upper_node,w8,1242.5
FI00_Dam_upper_node,w9,1146.8333333333333
FI00_Dam_upper_node,w10,1162.0535714285713
FI00_Dam_upper_node,w11,1194.827380952381
FI00_Dam_upper_node,w12,1169.125
FI00_Dam_upper_node,w13,1171.482142857143
FI00_Dam_upper_node,w14,1442.845238095238
FI00_Dam_upper_node,w15,1708.904761904762
FI00_Dam_upper_node,w16,1491.702380952381
FI00_Dam_upper_node,w17,1731.5892857142858
FI00_Dam_upper_node,w18,3966.8392857142862
FI00_Dam_upper_node,w19,6133.095238095238
FI00_Dam_upper_node,w20,4356.452380952381
FI00_Dam_upper_node,w21,3476.5714285714294
FI00_Dam_upper_node,w22,3456.6130952380954
FI00_Dam_upper_node,w23,2940.4880952380954
FI00_Dam_upper_node,w24,2424.7023809523807
FI00_Dam_upper_node,w25,2257.5833333333335
FI00_Dam_upper_node,w26,2620.2738095238096
FI00_Dam_upper_node,w27,2301.934523809524
FI00_Dam_upper_node,w28,2059.529761904762
FI00_Dam_upper_node,w29,2146.6011904761904
FI00_Dam_upper_node,w30,2078.839285714286
FI00_Dam_upper_node,w31,1592.4880952380952
FI00_Dam_upper_node,w32,1514.2619047619048
FI00_Dam_upper_node,w33,2021.3095238095239
FI00_Dam_upper_node,w34,2580.7559523809523
FI00_Dam_upper_node,w35,2048.0714285714284
FI00_Dam_upper_node,w36,2039.0238095238096
FI00_Dam_upper_node,w37,1643.3630952380952
FI00_Dam_upper_node,w38,1356.1964285714287
FI00_Dam_upper_node,w39,1304.8869047619048
FI00_Dam_upper_node,w40,1511.5714285714287
FI00_Dam_upper_node,w41,1753.9166666666667
FI00_Dam_upper_node,w42,1996.904761904762
FI00_Dam_upper_node,w43,2594.7440476190477
FI00_Dam_upper_node,w44,2431.4523809523807
FI00_Dam_upper_node,w45,2172.2261904761904
FI00_Dam_upper_node,w46,2278.7321428571427
FI00_Dam_upper_node,w47,2109.910714285714
FI00_Dam_upper_node,w48,1906.6845238095239
FI00_Dam_upper_node,w49,1800.0059523809523
FI00_Dam_upper_node,w50,1634.2916666666667
FI00_Dam_upper_node,w51,1640.5892857142858
FI00_Dam_upper_node,w52,1539.5059523809523
FI00_Dam_upper_node,w53,1338.1011904761904
FR00_Dam_upper_node,w1,2023.3630952380952
FR00_Dam_upper_node,w2,1843.1190476190477
FR00_Dam_upper_node,w3,2367.2619047619046
FR00_Dam_upper_node,w4,2277.5476190476193
FR00_Dam_upper_node,w5,2157.2559523809523
FR00_Dam_upper_node,w6,2074.529761904762
FR00_Dam_upper_node,w7,2135.7380952380954
FR00_Dam_upper_node,w8,1807.5654761904761
FR00_Dam_upper_node,w9,1402.095238095238
FR00_Dam_upper_node,w10,1539.8333333333333
FR00_Dam_upper_node,w11,1544.672619047619
FR00_Dam_upper_node,w12,1907.0535714285713
FR00_Dam_upper_node,w13,2392.220238095238
FR00_Dam_upper_node,w14,1965.6845238095239
FR00_Dam_upper_node,w15,1775.970238095238
FR00_Dam_upper_node,w16,2106.6785714285716
FR00_Dam_upper_node,w17,3217.0119047619046
FR00_Dam_upper_node,w18,2824.625
FR00_Dam_upper_node,w19,2367.9940476190473
FR00_Dam_upper_node,w20,2133.7976190476193
FR00_Dam_upper_node,w21,1889.452380952381
FR00_Dam_upper_node,w22,4082.1309523809523
FR00_Dam_upper_node,w23,3509.232142857142
FR00_Dam_upper_node,w24,2799.4583333333335
FR00_Dam_upper_node,w25,2297.0238095238096
FR00_Dam_upper_node,w26,2142.8214285714284
FR00_Dam_upper_node,w27,2013.0654761904761
FR00_Dam_upper_node,w28,1946.9880952380952
FR00_Dam_upper_node,w29,1862.3035714285713
FR00_Dam_upper_node,w30,1651.547619047619
FR00_Dam_upper_node,w31,1523.4404761904761
FR00_Dam_upper_node,w32,1406.6369047619055
FR00_Dam_upper_node,w33,1457.9345238095239
FR00_Dam_upper_node,w34,1448.8333333333333
FR00_Dam_upper_node,w35,1350.767857142857
FR00_Dam_upper_node,w36,1415.5595238095239
FR00_Dam_upper_node,w37,1688.1785714285713
FR00_Dam_upper_node,w38,1649.5119047619048
FR00_Dam_upper_node,w39,1412.4285714285713
FR00_Dam_upper_node,w40,1363.6904761904761
FR00_Dam_upper_node,w41,1495.2738095238096
FR00_Dam_upper_node,w42,1389.904761904762
FR00_Dam_upper_node,w43,1608.8630952380952
FR00_Dam_upper_node,w44,2245.375
FR00_Dam_upper_node,w45,2899.3630952380954
FR00_Dam_upper_node,w46,2545.345238095239
FR00_Dam_upper_node,w47,2538.0119047619046
FR00_Dam_upper_node,w48,3812.767857142858
FR00_Dam_upper_node,w49,3309.3571428571427
FR00_Dam_upper_node,w50,3561.8511904761904
FR00_Dam_upper_node,w51,3958.410714285714
FR00_Dam_upper_node,w52,2997.1071428571427
FR00_Dam_upper_node,w53,2615.0416666666665
GR00_Dam_upper_node,w1,187.23389285714285
GR00_Dam_upper_node,w2,194.85700000000003
GR00_Dam_upper_node,w3,149.00367857142857
GR00_Dam_upper_node,w4,115.10107142857143
GR00_Dam_upper_node,w5,154.22457142857144
GR00_Dam_upper_node,w6,314.0321785714286
GR00_Dam_upper_node,w7,628.0522857142857
GR00_Dam_upper_node,w8,647.5717857142857
GR00_Dam_upper_node,w9,428.6805714285715
GR00_Dam_upper_node,w10,373.27875
GR00_Dam_upper_node,w11,430.90775
GR00_Dam_upper_node,w12,375.58439285714286
GR00_Dam_upper_node,w13,256.97053571428575
GR00_Dam_upper_node,w14,241.00003571428581
GR00_Dam_upper_node,w15,85.99685714285714
GR00_Dam_upper_node,w16,263.28992857142856
GR00_Dam_upper_node,w17,256.17985714285726
GR00_Dam_upper_node,w18,315.81271428571426
GR00_Dam_upper_node,w19,360.9477857142857
GR00_Dam_upper_node,w20,385.56142857142856
GR00_Dam_upper_node,w21,462.03996428571435
GR00_Dam_upper_node,w22,545.1034642857143
GR00_Dam_upper_node,w23,387.0884642857143
GR00_Dam_upper_node,w24,386.2676071428572
GR00_Dam_upper_node,w25,516.6269642857143
GR00_Dam_upper_node,w26,531.9214642857144
GR00_Dam_upper_node,w27,469.45182142857135
GR00_Dam_upper_node,w28,518.6972142857143
GR00_Dam_upper_node,w29,496.4797500000001
GR00_Dam_upper_node,w30,424.0028928571428
GR00_Dam_upper_node,w31,419.8322142857143
GR00_Dam_upper_node,w32,446.45574999999997
GR00_Dam_upper_node,w33,427.5518928571429
GR00_Dam_upper_node,w34,412.2332500000001
GR00_Dam_upper_node,w35,435.04825
GR00_Dam_upper_node,w36,367.1887142857143
GR00_Dam_upper_node,w37,319.77214285714285
GR00_Dam_upper_node,w38,280.9987142857143
GR00_Dam_upper_node,w39,345.16439285714284
GR00_Dam_upper_node,w40,402.36485714285715
GR00_Dam_upper_node,w41,422.02921428571426
GR00_Dam_upper_node,w42,389.0500714285714
GR00_Dam_upper_node,w43,367.62328571428577
GR00_Dam_upper_node,w44,348.1339642857144
GR00_Dam_upper_node,w45,329.1757857142856
GR00_Dam_upper_node,w46,367.2007857142857
GR00_Dam_upper_node,w47,506.52317857142856
GR00_Dam_upper_node,w48,197.44028571428572
GR00_Dam_upper_node,w49,129.52039285714287
GR00_Dam_upper_node,w50,228.83203571428572
GR00_Dam_upper_node,w51,359.95792857142857
GR00_Dam_upper_node,w52,347.9770357142857
HR00_Dam_upper_node,w1,611.3214285714286
