index,week,MWh
BA00_Dam_upper_node,w47,153.3452380952381
BA00_Dam_upper_node,w48,59.523809523809526
BA00_Dam_upper_node,w49,161.9047619047619
BA00_Dam_upper_node,w50,194.16666666666666
BA00_Dam_upper_node,w51,277.8095238095238
BA00_Dam_upper_node,w52,322.1845238095238
BG00_Dam_upper_node,w1,192.62691709947535
BG00_Dam_upper_node,w2,179.5217739997909
BG00_Dam_upper_node,w3,171.88322650895077
BG00_Dam_upper_node,w4,83.68847589562411
BG00_Dam_upper_node,w5,94.81702506005482
BG00_Dam_upper_node,w6,156.09818607337428
BG00_Dam_upper_node,w7,136.87436255763856
BG00_Dam_upper_node,w8,198.76643010828252
BG00_Dam_upper_node,w9,172.64871951340635
BG00_Dam_upper_node,w10,205.82902420780877
BG00_Dam_upper_node,w11,213.27678706073237
BG00_Dam_upper_node,w12,91.31761173879
BG00_Dam_upper_node,w13,151.2045853811313
BG00_Dam_upper_node,w14,145.46250646879398
BG00_Dam_upper_node,w15,156.53708812370726
BG00_Dam_upper_node,w16,239.04872592377754
BG00_Dam_upper_node,w17,311.486067022629
BG00_Dam_upper_node,w18,348.1953636219162
BG00_Dam_upper_node,w19,416.91875883854345
BG00_Dam_upper_node,w20,436.75962156313955
BG00_Dam_upper_node,w21,337.3487077895175
BG00_Dam_upper_node,w22,292.76456785884
BG00_Dam_upper_node,w23,282.9918630004373
BG00_Dam_upper_node,w24,284.7220036652993
BG00_Dam_upper_node,w25,311.5898108691565
BG00_Dam_upper_node,w26,338.7124660153973
BG00_Dam_upper_node,w27,313.1593310111754
BG00_Dam_upper_node,w28,288.303409880478
BG00_Dam_upper_node,w29,284.4412937231513
BG00_Dam_upper_node,w30,279.8676397439094
BG00_Dam_upper_node,w31,290.4777655231749
BG00_Dam_upper_node,w32,337.225364048031
BG00_Dam_upper_node,w33,258.3630048037978
BG00_Dam_upper_node,w34,246.17864997693158
BG00_Dam_upper_node,w35,219.29074979899698
BG00_Dam_upper_node,w36,227.54348896678744
BG00_Dam_upper_node,w37,236.23055687608684
BG00_Dam_upper_node,w38,231.49615910422182
BG00_Dam_upper_node,w39,233.70468512982933
BG00_Dam_upper_node,w40,229.63089010694097
BG00_Dam_upper_node,w41,248.67582451849427
BG00_Dam_upper_node,w42,237.53226109490646
BG00_Dam_upper_node,w43,173.7050429089158
BG00_Dam_upper_node,w44,184.7549952618616
BG00_Dam_upper_node,w45,196.94547659677488
BG00_Dam_upper_node,w46,95.13120891085833
BG00_Dam_upper_node,w47,164.95198868658667
BG00_Dam_upper_node,w48,196.65314231440837
BG00_Dam_upper_node,w49,105.61425587431447
BG00_Dam_upper_node,w50,66.54676524649673
BG00_Dam_upper_node,w51,85.99042192371536
BG00_Dam_upper_node,w52,272.4258924562311
CH00_Dam_upper_node,w1,826.9585585451963
CH00_Dam_upper_node,w2,769.4242096802024
CH00_Dam_upper_node,w3,711.8898608152083
CH00_Dam_upper_node,w4,654.3555119502142
CH00_Dam_upper_node,w5,596.8211630852143
CH00_Dam_upper_node,w6,539.2868142202226
CH00_Dam_upper_node,w7,488.4879613620381
CH00_Dam_upper_node,w8,479.2246672125113
CH00_Dam_upper_node,w9,476.69686906979405
CH00_Dam_upper_node,w10,474.1690709270762
CH00_Dam_upper_node,w11,471.6412727843589
CH00_Dam_upper_node,w12,469.1134746416411
CH00_Dam_upper_node,w13,477.35718229087917
CH00_Dam_upper_node,w14,841.060581074637
CH00_Dam_upper_node,w15,1366.3365667377202
CH00_Dam_upper_node,w16,1798.3229298773333
CH00_Dam_upper_node,w17,2160.342076124345
CH00_Dam_upper_node,w18,2522.361222371357
CH00_Dam_upper_node,w19,2884.380368618369
CH00_Dam_upper_node,w20,3299.7453113207025
CH00_Dam_upper_node,w21,3907.155121262197
CH00_Dam_upper_node,w22,4530.56867014028
CH00_Dam_upper_node,w23,5153.982219018369
CH00_Dam_upper_node,w24,5720.206854107346
CH00_Dam_upper_node,w25,5600.164523726964
CH00_Dam_upper_node,w26,5289.492480716214
CH00_Dam_upper_node,w27,4978.820437705458
CH00_Dam_upper_node,w28,4668.148394694708
CH00_Dam_upper_node,w29,4436.841596220892
CH00_Dam_upper_node,w30,4265.058731149786
CH00_Dam_upper_node,w31,4093.275866078685
CH00_Dam_upper_node,w32,3921.4930010075777
CH00_Dam_upper_node,w33,3717.663835510875
CH00_Dam_upper_node,w34,3398.4679884820416
CH00_Dam_upper_node,w35,3069.6582513255294
CH00_Dam_upper_node,w36,2740.8485141690176
CH00_Dam_upper_node,w37,2419.059262452607
CH00_Dam_upper_node,w38,2181.515836017405
CH00_Dam_upper_node,w39,1967.3740277158631
CH00_Dam_upper_node,w40,1753.2322194143276
CH00_Dam_upper_node,w41,1539.0904111127918
CH00_Dam_upper_node,w42,1349.1967817914822
CH00_Dam_upper_node,w43,1191.634057777143
CH00_Dam_upper_node,w44,1034.0713337628094
CH00_Dam_upper_node,w45,876.5086097484702
CH00_Dam_upper_node,w46,728.3945420610416
CH00_Dam_upper_node,w47,614.2956371504822
CH00_Dam_upper_node,w48,503.0313291379953
CH00_Dam_upper_node,w49,391.7670211255083
CH00_Dam_upper_node,w50,280.5027131130214
CH00_Dam_upper_node,w51,169.23840510053452
CH00_Dam_upper_node,w52,57.97409708804744
CH00_Dam_upper_node,w53,57.97409708804744
CZ00_Dam_upper_node,w1,105.49404761904762
CZ00_Dam_upper_node,w2,109.43452380952381
CZ00_Dam_upper_node,w3,123.96428571428571
CZ00_Dam_upper_node,w4,143.9404761904762
CZ00_Dam_upper_node,w5,158.82142857142858
CZ00_Dam_upper_node,w6,205.78571428571428
CZ00_Dam_upper_node,w7,202.54166666666666
CZ00_Dam_upper_node,w8,173.9404761904762
CZ00_Dam_upper_node,w9,185.53571428571428
CZ00_Dam_upper_node,w10,202.9345238095238
CZ00_Dam_upper_node,w11,153.95238095238096
CZ00_Dam_upper_node,w12,168.60119047619048
CZ00_Dam_upper_node,w13,180.61309523809524
CZ00_Dam_upper_node,w14,125.5952380952381
CZ00_Dam_upper_node,w15,123.83333333333333
CZ00_Dam_upper_node,w16,108.44047619047619
CZ00_Dam_upper_node,w17,99.5
CZ00_Dam_upper_node,w18,93.35119047619048
CZ00_Dam_upper_node,w19,98.73809523809524
CZ00_Dam_upper_node,w20,90.11904761904762
CZ00_Dam_upper_node,w21,90.67261904761905
CZ00_Dam_upper_node,w22,85.98809523809524
CZ00_Dam_upper_node,w23,85.85119047619048
CZ00_Dam_upper_node,w24,82.30952380952381
CZ00_Dam_upper_node,w25,77.35119047619048
CZ00_Dam_upper_node,w26,80.94047619047619
CZ00_Dam_upper_node,w27,82.58928571428571
CZ00_Dam_upper_node,w28,141.0
CZ00_Dam_upper_node,w29,96.17857142857144
CZ00_Dam_upper_node,w30,88.76785714285714
CZ00_Dam_upper_node,w31,88.55357142857143
CZ00_Dam_upper_node,w32,78.32142857142857
CZ00_Dam_upper_node,w33,80.38095238095238
CZ00_Dam_upper_node,w34,78.6547619047619
CZ00_Dam_upper_node,w35,81.38095238095238
CZ00_Dam_upper_node,w36,236.75595238095238
CZ00_Dam_upper_node,w37,279.94642857142856
CZ00_Dam_upper_node,w38,195.27380952380952
CZ00_Dam_upper_node,w39,149.8452380952381
CZ00_Dam_upper_node,w40,161.04166666666666
CZ00_Dam_upper_node,w41,133.73214285714286
CZ00_Dam_upper_node,w42,113.06547619047619
CZ00_Dam_upper_node,w43,123.30952380952381
CZ00_Dam_upper_node,w44,106.4702380952381
CZ00_Dam_upper_node,w45,92.625
CZ00_Dam_upper_node,w46,214.11904761904762
CZ00_Dam_upper_node,w47,175.01190476190476
CZ00_Dam_upper_node,w48,162.33333333333334
CZ00_Dam_upper_node,w49,172.21428571428572
CZ00_Dam_upper_node,w50,282.88690476190476
CZ00_Dam_upper_node,w51,227.6904761904762
CZ00_Dam_upper_node,w52,163.55357142857142
DE00_Dam_upper_node,w1,24.59968011170226
DE00_Dam_upper_node,w2,30.069651136886574
DE00_Dam_upper_node,w3,35.397475063963235
DE00_Dam_upper_node,w4,63.75373984702893
DE00_Dam_upper_node,w5,61.357654630446916
DE00_Dam_upper_node,w6,24.3386659143621
DE00_Dam_upper_node,w7,79.79285150206886
DE00_Dam_upper_node,w8,140.28802149565988
DE00_Dam_upper_node,w9,16.05841828323873
DE00_Dam_upper_node,w10,115.9395188727284
DE00_Dam_upper_node,w11,97.7120069892547
DE00_Dam_upper_node,w12,44.31223902112749
DE00_Dam_upper_node,w13,93.92879999444101
DE00_Dam_upper_node,w14,84.13684178979864
DE00_Dam_upper_node,w15,61.459235083221074
DE00_Dam_upper_node,w16,64.61501101500053
DE00_Dam_upper_node,w17,85.58486955854917
DE00_Dam_upper_node,w18,99.85529746323928
DE00_Dam_upper_node,w19,81.01829440689245
DE00_Dam_upper_node,w20,148.30172772665898
DE00_Dam_upper_node,w21,147.8849540163223
DE00_Dam_upper_node,w22,179.23689717261226
DE00_Dam_upper_node,w23,157.35290334450346
DE00_Dam_upper_node,w24,201.2878507892382
DE00_Dam_upper_node,w25,213.0438866032959
DE00_Dam_upper_node,w26,145.5473985898651
DE00_Dam_upper_node,w27,139.9491803932537
DE00_Dam_upper_node,w28,118.65025614820672
DE00_Dam_upper_node,w29,160.98167422618423
DE00_Dam_upper_node,w30,142.93344285711328
DE00_Dam_upper_node,w31,91.2578492771565
DE00_Dam_upper_node,w32,68.6339480819681
DE00_Dam_upper_node,w33,103.63496975426403
DE00_Dam_upper_node,w34,94.86424497648184
DE00_Dam_upper_node,w35,116.5999334575978
DE00_Dam_upper_node,w36,169.1765382544591
DE00_Dam_upper_node,w37,149.61531836423757
DE00_Dam_upper_node,w38,97.2683509264212
DE00_Dam_upper_node,w39,60.812054496985475
DE00_Dam_upper_node,w40,41.90628961323152
DE00_Dam_upper_node,w41,72.18468910908298
DE00_Dam_upper_node,w42,82.40457479032297
DE00_Dam_upper_node,w43,89.45641877938822
DE00_Dam_upper_node,w44,125.76901427860793
DE00_Dam_upper_node,w45,52.52233271811799
DE00_Dam_upper_node,w46,2.2931298337980524
DE00_Dam_upper_node,w47,58.941832575007886
DE00_Dam_upper_node,w48,97.73098276748763
DE00_Dam_upper_node,w49,40.44524347969072
DE00_Dam_upper_node,w50,115.40881438693077
DE00_Dam_upper_node,w51,148.9678756348981
DE00_Dam_upper_node,w52,108.65202514568576
ES00_Dam_upper_node,w1,2344.4583333333335
ES00_Dam_upper_node,w2,2155.4880952380954
ES00_Dam_upper_node,w3,2081.035714285714
ES00_Dam_upper_node,w4,1355.029761904762
ES00_Dam_upper_node,w5,1402.1785714285713
ES00_Dam_upper_node,w6,1050.577380952381
ES00_Dam_upper_node,w7,1750.2738095238096
ES00_Dam_upper_node,w8,2176.7083333333335
ES00_Dam_upper_node,w9,2360.6309523809523
ES00_Dam_upper_node,w10,2450.2261904761904
ES00_Dam_upper_node,w11,2086.160714285714
ES00_Dam_upper_node,w12,1919.2083333333333
ES00_Dam_upper_node,w13,1825.8154761904761
ES00_Dam_upper_node,w14,2222.4166666666665
ES00_Dam_upper_node,w15,1779.75
ES00_Dam_upper_node,w16,1812.8154761904761
ES00_Dam_upper_node,w17,1712.1904761904761
ES00_Dam_upper_node,w18,1932.517857142857
ES00_Dam_upper_node,w19,1690.357142857143
ES00_Dam_upper_node,w20,1555.4880952380952
ES00_Dam_upper_node,w21,2288.9226190476193
ES00_Dam_upper_node,w22,2631.6130952380954
ES00_Dam_upper_node,w23,1868.720238095238
ES00_Dam_upper_node,w24,1652.2142857142858
ES00_Dam_upper_node,w25,1675.9404761904761
ES00_Dam_upper_node,w26,1964.6785714285713
ES00_Dam_upper_node,w27,1981.5059523809523
ES00_Dam_upper_node,w28,1960.9761904761904
ES00_Dam_upper_node,w29,1884.5654761904761
ES00_Dam_upper_node,w30,1867.7916666666667
ES00_Dam_upper_node,w31,1845.0416666666667
ES00_Dam_upper_node,w32,1693.5238095238096
ES00_Dam_upper_node,w33,1691.1130952380952
ES00_Dam_upper_node,w34,1487.5595238095239
ES00_Dam_upper_node,w35,1592.4107142857142
ES00_Dam_upper_node,w36,1694.375
ES00_Dam_upper_node,w37,1688.702380952381
ES00_Dam_upper_node,w38,1669.9464285714287
ES00_Dam_upper_node,w39,1656.5238095238096
ES00_Dam_upper_node,w40,1361.3214285714287
ES00_Dam_upper_node,w41,1390.5535714285713
ES00_Dam_upper_node,w42,2146.315476190476
ES00_Dam_upper_node,w43,2070.375
ES00_Dam_upper_node,w44,1765.125
ES00_Dam_upper_node,w45,1596.8392857142858
ES00_Dam_upper_node,w46,1553.3928571428573
ES00_Dam_upper_node,w47,1565.4285714285713
ES00_Dam_upper_node,w48,1552.690476190476
ES00_Dam_upper_node,w49,1164.2261904761904
ES00_Dam_upper_node,w50,1463.529761904762
ES00_Dam_upper_node,w51,1621.5119047619048
ES00_Dam_upper_node,w52,1452.547619047619
FI00_Dam_upper_node,w1,1660.0654761904761
FI00_Dam_upper_node,w2,1853.202380952381
FI00_Dam_upper_node,w3,1678.017857142857
FI00_Dam_upper_node,w4,1431.547619047619
FI00_Dam_upper_node,w5,1305.3035714285713
FI00_Dam_upper_node,w6,1179.8809523809523
FI00_Dam_upper_node,w7,1130.5892857142858
FI00_Dam_upper_node,w8,1016.8154761904761
FI00_Dam_upper_node,w9,991.5952380952381
FI00_Dam_upper_node,w10,1022.5238095238095
FI00_Dam_upper_node,w11,1133.797619047619
FI00_Dam_upper_node,w12,1245.0357142857142
FI00_Dam_upper_node,w13,1519.3511904761904
FI00_Dam_upper_node,w14,1674.8809523809523
FI00_Dam_upper_node,w15,1522.9940476190477
FI00_Dam_upper_node,w16,2492.2321428571427
FI00_Dam_upper_node,w17,2719.8988095238096
FI00_Dam_upper_node,w18,2560.8869047619046
FI00_Dam_upper_node,w19,3074.0773809523807
FI00_Dam_upper_node,w20,4462.5297619047615
FI00_Dam_upper_node,w21,3873.3928571428573
FI00_Dam_upper_node,w22,2989.6369047619046
FI00_Dam_upper_node,w23,2055.464285714286
FI00_Dam_upper_node,w24,1658.1309523809523
FI00_Dam_upper_node,w25,1177.482142857143
FI00_Dam_upper_node,w26,1462.279761904762
FI00_Dam_upper_node,w27,1479.1369047619048
FI00_Dam_upper_node,w28,1852.1369047619048
FI00_Dam_upper_node,w29,2069.9583333333335
FI00_Dam_upper_node,w30,1866.9583333333333
FI00_Dam_upper_node,w31,1966.220238095238
FI00_Dam_upper_node,w32,1534.4285714285713
FI00_Dam_upper_node,w33,1415.095238095238
FI00_Dam_upper_node,w34,1365.9345238095239
FI00_Dam_upper_node,w35,1225.142857142857
FI00_Dam_upper_node,w36,1167.970238095238
FI00_Dam_upper_node,w37,1274.9404761904761
FI00_Dam_upper_node,w38,1871.142857142857
FI00_Dam_upper_node,w39,1909.702380952381
FI00_Dam_upper_node,w40,1635.892857142857
FI00_Dam_upper_node,w41,1419.5357142857142
FI00_Dam_upper_node,w42,1553.0773809523807
FI00_Dam_upper_node,w43,1525.7916666666667
FI00_Dam_upper_node,w44,2100.1964285714284
FI00_Dam_upper_node,w45,1911.0119047619048
FI00_Dam_upper_node,w46,1519.6011904761904
FI00_Dam_upper_node,w47,1363.6011904761904
FI00_Dam_upper_node,w48,1190.654761904762
FI00_Dam_upper_node,w49,1400.0654761904761
FI00_Dam_upper_node,w50,1561.0833333333333
FI00_Dam_upper_node,w51,1478.2440476190477
FI00_Dam_upper_node,w52,1590.9404761904761
FI00_Dam_upper_node,w53,1475.2083333333333
FR00_Dam_upper_node,w1,991.9047619047619
FR00_Dam_upper_node,w2,1172.107142857143
FR00_Dam_upper_node,w3,1197.7261904761904
FR00_Dam_upper_node,w4,1460.2738095238096
FR00_Dam_upper_node,w5,1622.8333333333333
FR00_Dam_upper_node,w6,1664.8511904761904
FR00_Dam_upper_node,w7,1624.607142857143
FR00_Dam_upper_node,w8,1666.2440476190477
FR00_Dam_upper_node,w9,1918.1904761904761
FR00_Dam_upper_node,w10,2126.1369047619046
FR00_Dam_upper_node,w11,2086.7440476190477
FR00_Dam_upper_node,w12,2404.5535714285716
FR00_Dam_upper_node,w13,2150.6964285714284
FR00_Dam_upper_node,w14,2160.7321428571427
FR00_Dam_upper_node,w15,1764.7261904761904
FR00_Dam_upper_node,w16,1664.6964285714287
FR00_Dam_upper_node,w17,1639.857142857143
FR00_Dam_upper_node,w18,1840.982142857143
FR00_Dam_upper_node,w19,1922.0238095238096
FR00_Dam_upper_node,w20,1896.529761904762
FR00_Dam_upper_node,w21,1950.732142857143
FR00_Dam_upper_node,w22,2140.232142857143
FR00_Dam_upper_node,w23,2271.904761904761
FR00_Dam_upper_node,w24,2335.5416666666665
FR00_Dam_upper_node,w25,2137.5773809523807
FR00_Dam_upper_node,w26,1777.767857142857
FR00_Dam_upper_node,w27,1771.0892857142858
FR00_Dam_upper_node,w28,1979.6845238095239
FR00_Dam_upper_node,w29,1585.6488095238096
FR00_Dam_upper_node,w30,1437.577380952381
FR00_Dam_upper_node,w31,1360.5892857142858
FR00_Dam_upper_node,w32,1632.3154761904761
FR00_Dam_upper_node,w33,1572.0357142857142
FR00_Dam_upper_node,w34,1558.7559523809523
FR00_Dam_upper_node,w35,1478.5535714285713
FR00_Dam_upper_node,w36,1421.4404761904761
FR00_Dam_upper_node,w37,1485.4345238095239
FR00_Dam_upper_node,w38,1464.4880952380952
FR00_Dam_upper_node,w39,1434.2261904761904
FR00_Dam_upper_node,w40,1551.2202380952383
FR00_Dam_upper_node,w41,1572.1785714285713
FR00_Dam_upper_node,w42,1549.1666666666667
FR00_Dam_upper_node,w43,1686.3809523809523
FR00_Dam_upper_node,w44,1867.3095238095239
FR00_Dam_upper_node,w45,1615.5714285714287
FR00_Dam_upper_node,w46,1574.0654761904761
FR00_Dam_upper_node,w47,1674.857142857143
FR00_Dam_upper_node,w48,1742.4761904761904
FR00_Dam_upper_node,w49,2078.8928571428573
FR00_Dam_upper_node,w50,2522.1488095238096
FR00_Dam_upper_node,w51,2226.7738095238096
FR00_Dam_upper_node,w52,2472.2619047619046
FR00_Dam_upper_node,w53,2171.9583333333335
GR00_Dam_upper_node,w1,236.6301785714286
GR00_Dam_upper_node,w2,263.21750000000003
GR00_Dam_upper_node,w3,262.56564285714285
GR00_Dam_upper_node,w4,210.36878571428574
GR00_Dam_upper_node,w5,348.30899999999997
GR00_Dam_upper_node,w6,201.8705
GR00_Dam_upper_node,w7,125.19278571428573
GR00_Dam_upper_node,w8,156.73542857142857
GR00_Dam_upper_node,w9,182.79764285714288
GR00_Dam_upper_node,w10,261.89567857142856
GR00_Dam_upper_node,w11,347.6631785714286
GR00_Dam_upper_node,w12,142.24367857142857
GR00_Dam_upper_node,w13,306.20989285714285
GR00_Dam_upper_node,w14,505.8652857142856
GR00_Dam_upper_node,w15,559.09425
GR00_Dam_upper_node,w16,397.37935714285715
GR00_Dam_upper_node,w17,333.89571428571423
GR00_Dam_upper_node,w18,326.88221428571427
GR00_Dam_upper_node,w19,414.7078928571429
GR00_Dam_upper_node,w20,110.91228571428572
GR00_Dam_upper_node,w21,127.02764285714287
GR00_Dam_upper_node,w22,265.26964285714286
GR00_Dam_upper_node,w23,382.15728571428576
GR00_Dam_upper_node,w24,507.8751785714286
GR00_Dam_upper_node,w25,642.0611785714285
GR00_Dam_upper_node,w26,540.8362142857143
GR00_Dam_upper_node,w27,553.0766428571429
GR00_Dam_upper_node,w28,546.1898928571429
GR00_Dam_upper_node,w29,589.2124642857143
GR00_Dam_upper_node,w30,592.2061785714286
GR00_Dam_upper_node,w31,478.02253571428565
GR00_Dam_upper_node,w32,611.3876785714286
GR00_Dam_upper_node,w33,505.3643214285715
GR00_Dam_upper_node,w34,502.6663571428572
GR00_Dam_upper_node,w35,396.9628928571429
GR00_Dam_upper_node,w36,291.7785
GR00_Dam_upper_node,w37,314.7383571428571
GR00_Dam_upper_node,w38,303.6628214285714
GR00_Dam_upper_node,w39,311.3523214285714
GR00_Dam_upper_node,w40,310.59182142857145
GR00_Dam_upper_node,w41,459.07642857142866
GR00_Dam_upper_node,w42,336.9618571428572
GR00_Dam_upper_node,w43,111.86592857142857
GR00_Dam_upper_node,w44,249.7880357142857
GR00_Dam_upper_node,w45,296.3958214285714
GR00_Dam_upper_node,w46,424.87807142857145
GR00_Dam_upper_node,w47,580.8167857142857
GR00_Dam_upper_node,w48,538.3676071428572
GR00_Dam_upper_node,w49,478.5536785714286
GR00_Dam_upper_node,w50,610.89275
GR00_Dam_upper_node,w51,420.1822857142858
GR00_Dam_upper_node,w52,239.32814285714284
