plant_name,node,year,scenario,weather_year,H2_export,H2_import,H2_net_export,net_demand_electrolysis,electrolysis_demand
FR00_electrolyzer,FR00,2050,DistributedEnergy,2009,0.0,-66533.51081843999,66533.51081843999,253993479.81350997,187459.96899507
AT00_electrolyzer,AT00,2050,DistributedEnergy,2009,-29650.85889437,0.0,-29650.85889437,16698527.926789997,46349.38682116
DKE1_electrolyzer,DKE1,2050,DistributedEnergy,2009,-14633.047929729997,-40771.98819525,26138.940265520003,40601025.31296,14462.08504744
DKW1_electrolyzer,DKW1,2050,DistributedEnergy,2009,0.0,-77755.41379199999,77755.41379199999,97743830.69999999,19988.416908
BE00_electrolyzer,BE00,2050,DistributedEnergy,2009,-35442.28327959,43922.97011396,-79365.25339355,37060129.89131001,116425.38328486
CZ00_electrolyzer,CZ00,2050,DistributedEnergy,2009,-35625.60071473,0.0,-35625.60071473,19408028.379500005,55033.629094230004
ES00_electrolyzer,ES00,2050,DistributedEnergy,2009,22985.905518490006,11647.58950468,11338.316013810007,204664526.38047996,193326.21036666998
UK00_electrolyzer,UK00,2050,DistributedEnergy,2009,0.0,84969.86489399002,-84969.86489399002,226345727.25796,311315.59215195
HU00_electrolyzer,HU00,2050,DistributedEnergy,2009,-24016.5390991,3547.6650821900002,-27564.20418129,23348051.46086,50912.25564215
LU00_electrolyzer,LU00,2050,DistributedEnergy,2009,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2050,DistributedEnergy,2009,13923.77105032,-56716.012216129995,70639.78326644999,207898884.69804,137259.10143159
PL00_electrolyzer,PL00,2050,DistributedEnergy,2009,1206.1891163200007,36874.39326959,-35668.20415327,84731408.55452,120399.61270779
PT00_electrolyzer,PT00,2050,DistributedEnergy,2009,0.0,-43063.082095469996,43063.082095469996,72178049.65999,29114.967564519997
SI00_electrolyzer,SI00,2050,DistributedEnergy,2009,0.0,6200.963749099999,-6200.963749099999,5368543.131170001,11569.50688027
SK00_electrolyzer,SK00,2050,DistributedEnergy,2009,0.0,15473.637196950003,-15473.637196950003,7034821.325179997,22508.45852213
HR00_electrolyzer,HR00,2050,DistributedEnergy,2009,5305.338463080001,0.0,5305.338463080001,17259784.58092,11954.44611784
SE01_electrolyzer,SE01,2050,DistributedEnergy,2009,50989.14918971,41806.00828851,9183.1409012,16953077.83889,7769.9369376899995
SE02_electrolyzer,SE02,2050,DistributedEnergy,2009,47273.24255153,50989.14918971,-3715.9066381800003,5387399.342540001,9103.30598072
SE03_electrolyzer,SE03,2050,DistributedEnergy,2009,21666.24793459,47273.24255153,-25606.99461694,12449412.589570004,38056.407206510004
SE04_electrolyzer,SE04,2050,DistributedEnergy,2009,0.0,4698.013850010002,-4698.013850010002,7892084.445839997,12590.098295849999
NON1_electrolyzer,NON1,2050,DistributedEnergy,2009,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2050,DistributedEnergy,2009,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2050,DistributedEnergy,2009,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2030,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
IT00_electrolyzer,IT00,2030,GlobalAmbition,1995,-2315.9626162,5039.75393642,-7355.716552620001,41560690.077010006,48916.40662963
DE00_electrolyzer,DE00,2030,GlobalAmbition,1995,-12576.744497740001,5021.99568224,-17598.74017998,104870604.97856,122469.34515854
FR00_electrolyzer,FR00,2030,GlobalAmbition,1995,0.0,6239.977903389999,-6239.977903389999,29246427.730530005,35486.40563392
AT00_electrolyzer,AT00,2030,GlobalAmbition,1995,38.4901288799997,0.0,38.4901288799997,9321694.56937,9283.20444049
DKE1_electrolyzer,DKE1,2030,GlobalAmbition,1995,-6329.30155134,-6251.74304739,-77.55850394999925,1350572.7837900007,1428.13128774
DKW1_electrolyzer,DKW1,2030,GlobalAmbition,1995,0.0,-231.2343761499999,231.2343761499999,2534430.3949999996,2303.1960188499997
BE00_electrolyzer,BE00,2030,GlobalAmbition,1995,2102.2688848299986,5.12041232,2097.1484725099986,19901090.222389996,17803.94174988
CZ00_electrolyzer,CZ00,2030,GlobalAmbition,1995,-3516.28666591,0.0,-3516.28666591,10141320.38761,13657.60705352
ES00_electrolyzer,ES00,2030,GlobalAmbition,1995,5675.35467586,0.0,5675.35467586,23389136.853199996,17713.78217734
UK00_electrolyzer,UK00,2030,GlobalAmbition,1995,0.0,19662.050044999996,-19662.050044999996,26297157.86402,45959.20790902
HU00_electrolyzer,HU00,2030,GlobalAmbition,1995,2366.1415756399997,1837.69921308,528.4423625599998,11623096.670849998,11094.654308289999
LU00_electrolyzer,LU00,2030,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2030,GlobalAmbition,1995,0.0,-12973.32068877,12973.32068877,52810873.30562,39837.55261685
PL00_electrolyzer,PL00,2030,GlobalAmbition,1995,14061.64360104,5288.7728520400005,8772.870748999998,33388090.556509998,24615.219807510002
PT00_electrolyzer,PT00,2030,GlobalAmbition,1995,0.0,-260.64,260.64,4717376.882410001,4456.73688241
SI00_electrolyzer,SI00,2030,GlobalAmbition,1995,0.0,963.0855675799999,-963.0855675799999,882584.3142800004,1845.6698818600003
SK00_electrolyzer,SK00,2030,GlobalAmbition,1995,0.0,-1741.9171801299992,1741.9171801299992,6559008.921369999,4817.0917412399995
HR00_electrolyzer,HR00,2030,GlobalAmbition,1995,2536.25485502,0.0,2536.25485502,5295235.65048,2758.98079546
SE01_electrolyzer,SE01,2030,GlobalAmbition,1995,1176.69083144,1640.2628902899999,-463.57205884999985,73837.14878000024,537.4092076300001
SE02_electrolyzer,SE02,2030,GlobalAmbition,1995,2827.48996595,1176.69083144,1650.7991345100002,2971098.2225699998,1320.29908806
SE03_electrolyzer,SE03,2030,GlobalAmbition,1995,1575.29433066,2827.48996595,-1252.1956352900002,4788104.14605,6040.29978134
SE04_electrolyzer,SE04,2030,GlobalAmbition,1995,0.0,-2249.76907836,2249.76907836,4082582.4258000003,1832.8133474400001
NON1_electrolyzer,NON1,2030,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2030,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2030,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2030,GlobalAmbition,2008,1.1368683772161603e-12,0.0,1.1368683772161603e-12,1.1368683772161603e-09,0.0
IT00_electrolyzer,IT00,2030,GlobalAmbition,2008,-2473.5486266099997,5140.6580756,-7614.20670221,41302199.92742,48916.40662963
DE00_electrolyzer,DE00,2030,GlobalAmbition,2008,-12663.06157785,4902.74026858,-17565.80184643,104903543.31211,122469.34515854
FR00_electrolyzer,FR00,2030,GlobalAmbition,2008,0.0,6361.143544840002,-6361.143544840002,29125262.089080002,35486.40563392
AT00_electrolyzer,AT00,2030,GlobalAmbition,2008,25.960284940000292,0.0,25.960284940000292,9309164.72543,9283.20444049
DKE1_electrolyzer,DKE1,2030,GlobalAmbition,2008,-5993.42092739,-5945.6480219899995,-47.77290540000013,1380358.38234,1428.13128774
DKW1_electrolyzer,DKW1,2030,GlobalAmbition,2008,0.0,-355.26885732000005,355.26885732000005,2658464.87617,2303.1960188499997
BE00_electrolyzer,BE00,2030,GlobalAmbition,2008,2133.9729746699995,11.74774901,2122.2252256599995,19926166.97554,17803.94174988
CZ00_electrolyzer,CZ00,2030,GlobalAmbition,2008,-3541.3441387700004,0.0,-3541.3441387700004,10116262.914749999,13657.60705352
ES00_electrolyzer,ES00,2030,GlobalAmbition,2008,5364.78900275,0.0,5364.78900275,23078571.18009,17713.78217734
UK00_electrolyzer,UK00,2030,GlobalAmbition,2008,0.0,18833.29261596,-18833.29261596,27125915.29306,45959.20790902
HU00_electrolyzer,HU00,2030,GlobalAmbition,2008,2387.238511,1848.86590644,538.3726045600001,11633026.912849998,11094.654308289999
LU00_electrolyzer,LU00,2030,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2030,GlobalAmbition,2008,0.0,-13300.93194389,13300.93194389,53138484.56074,39837.55261685
PL00_electrolyzer,PL00,2030,GlobalAmbition,2008,13377.671551270001,4556.00762128,8821.663929990002,33436883.7375,24615.219807510002
PT00_electrolyzer,PT00,2030,GlobalAmbition,2008,0.0,-260.58000000000004,260.58000000000004,4717316.88241,4456.73688241
SI00_electrolyzer,SI00,2030,GlobalAmbition,2008,0.0,963.0855675800003,-963.0855675800003,882584.3142799999,1845.6698818600003
SK00_electrolyzer,SK00,2030,GlobalAmbition,2008,0.0,-1764.3938970199983,1764.3938970199983,6581485.638259998,4817.0917412399995
HR00_electrolyzer,HR00,2030,GlobalAmbition,2008,2547.6153701599997,0.0,2547.6153701599997,5306596.16562,2758.98079546
SE01_electrolyzer,SE01,2030,GlobalAmbition,2008,1217.33603851,1680.90809736,-463.5720588500001,73837.14878,537.4092076300001
SE02_electrolyzer,SE02,2030,GlobalAmbition,2008,2743.92190349,1217.33603851,1526.5858649800002,2846884.95304,1320.29908806
SE03_electrolyzer,SE03,2030,GlobalAmbition,2008,1147.13993506,2743.92190349,-1596.7819684300002,4443517.81291,6040.29978134
SE04_electrolyzer,SE04,2030,GlobalAmbition,2008,0.0,-2143.22919954,2143.22919954,3976042.54698,1832.8133474400001
NON1_electrolyzer,NON1,2030,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2030,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2030,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2030,GlobalAmbition,2009,-1.000012161966879e-08,0.0,-1.000012161966879e-08,-1.000012161966879e-05,0.0
IT00_electrolyzer,IT00,2030,GlobalAmbition,2009,-2409.29306992,5079.0390642,-7488.332134120001,41428074.495510004,48916.40662963
DE00_electrolyzer,DE00,2030,GlobalAmbition,2009,-12153.49282797,5561.969390900001,-17715.46221887,104753882.93967,122469.34515854
FR00_electrolyzer,FR00,2030,GlobalAmbition,2009,0.0,4896.3948506299985,-4896.3948506299985,30590010.783290002,35486.40563392
AT00_electrolyzer,AT00,2030,GlobalAmbition,2009,31.90059846000031,0.0,31.90059846000031,9315105.038950002,9283.20444049
DKE1_electrolyzer,DKE1,2030,GlobalAmbition,2009,-5647.28765418,-5493.7247836999995,-153.56287048000013,1274568.41726,1428.13128774
DKW1_electrolyzer,DKW1,2030,GlobalAmbition,2009,0.0,85.96695896000006,-85.96695896000006,2217229.05989,2303.1960188499997
BE00_electrolyzer,BE00,2030,GlobalAmbition,2009,2152.7009906200037,14.99234836,2137.7086422600037,19941650.392140005,17803.94174988
CZ00_electrolyzer,CZ00,2030,GlobalAmbition,2009,-3517.767344429998,0.0,-3517.767344429998,10139839.709090002,13657.60705352
ES00_electrolyzer,ES00,2030,GlobalAmbition,2009,5916.242956949999,0.0,5916.242956949999,23630025.13429,17713.78217734
UK00_electrolyzer,UK00,2030,GlobalAmbition,2009,0.0,19669.822004690002,-19669.822004690002,26289385.904329997,45959.20790902
HU00_electrolyzer,HU00,2030,GlobalAmbition,2009,2392.2729637400003,1850.92918326,541.3437804800003,11635998.088769998,11094.654308289999
LU00_electrolyzer,LU00,2030,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2030,GlobalAmbition,2009,0.0,-13199.29908166,13199.29908166,53036851.69851,39837.55261685
PL00_electrolyzer,PL00,2030,GlobalAmbition,2009,13053.5127746,4022.2954838500004,9031.217290749999,33646437.09826,24615.219807510002
PT00_electrolyzer,PT00,2030,GlobalAmbition,2009,0.0,-260.59297448,260.59297448,4717329.85689,4456.73688241
SI00_electrolyzer,SI00,2030,GlobalAmbition,2009,0.0,963.0855675800003,-963.0855675800003,882584.3142799999,1845.6698818600003
SK00_electrolyzer,SK00,2030,GlobalAmbition,2009,0.0,-1765.8423319799983,1765.8423319799983,6582934.073219998,4817.0917412399995
HR00_electrolyzer,HR00,2030,GlobalAmbition,2009,2549.68615062,0.0,2549.68615062,5308666.94608,2758.98079546
SE01_electrolyzer,SE01,2030,GlobalAmbition,2009,1107.0539673899998,1570.62602624,-463.5720588500003,73837.14877999978,537.4092076300001
SE02_electrolyzer,SE02,2030,GlobalAmbition,2009,2495.0315001199997,1107.0539673899998,1387.97753273,2708276.62079,1320.29908806
SE03_electrolyzer,SE03,2030,GlobalAmbition,2009,1188.1708862399998,2495.0315001199997,-1306.8606138799998,4733439.16746,6040.29978134
SE04_electrolyzer,SE04,2030,GlobalAmbition,2009,0.0,-2118.5521056400003,2118.5521056400003,3951365.4530800004,1832.8133474400001
NON1_electrolyzer,NON1,2030,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2030,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2030,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2040,GlobalAmbition,1995,9.094947017729282e-13,0.0,9.094947017729282e-13,9.094947017729282e-10,0.0
IT00_electrolyzer,IT00,2040,GlobalAmbition,1995,4839.12037155,167465.61395613,-162626.49358458,92891140.70825997,255517.63429283997
DE00_electrolyzer,DE00,2040,GlobalAmbition,1995,-156641.19802190998,166873.10536269,-323514.3033846,202746396.98920003,526260.7003738
FR00_electrolyzer,FR00,2040,GlobalAmbition,1995,0.0,-62547.46149895,62547.46149895,213308975.09555,150761.5135966
AT00_electrolyzer,AT00,2040,GlobalAmbition,1995,-15139.53854818,0.0,-15139.53854818,12421066.297050001,27560.604845230002
DKE1_electrolyzer,DKE1,2040,GlobalAmbition,1995,-9810.200356059999,-6346.689373189999,-3463.5109828699997,3782143.2839100007,7245.65426678
DKW1_electrolyzer,DKW1,2040,GlobalAmbition,1995,0.0,-28294.251863999998,28294.251863999998,40147251.39936,11852.99953536
BE00_electrolyzer,BE00,2040,GlobalAmbition,1995,5889.949865729999,30011.67454648,-24121.72468075,21539763.440419998,45661.48812117
CZ00_electrolyzer,CZ00,2040,GlobalAmbition,1995,-47026.50194771,0.0,-47026.50194771,23308081.482399996,70334.58343011
ES00_electrolyzer,ES00,2040,GlobalAmbition,1995,39510.55538945,35526.99374472,3983.561644729998,101362342.2293,97378.78058457
UK00_electrolyzer,UK00,2040,GlobalAmbition,1995,0.0,147800.55573706998,-147800.55573706998,74561080.85224998,222361.63658931997
HU00_electrolyzer,HU00,2040,GlobalAmbition,1995,-27625.27676238,-1030.17056028,-26595.1062021,17005469.05587,43600.57525797
LU00_electrolyzer,LU00,2040,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2040,GlobalAmbition,1995,0.0,-81354.75356972,81354.75356972,174067811.46177998,92713.05789206
PL00_electrolyzer,PL00,2040,GlobalAmbition,1995,6706.6704011,61108.80740866,-54402.13700756,38676840.78378,93078.97779134
PT00_electrolyzer,PT00,2040,GlobalAmbition,1995,0.0,-17268.07971315,17268.07971315,33359592.830249995,16091.5131171
SI00_electrolyzer,SI00,2040,GlobalAmbition,1995,0.0,4857.22181651,-4857.22181651,3327465.3642100003,8184.6871807200005
SK00_electrolyzer,SK00,2040,GlobalAmbition,1995,0.0,7749.538856080009,-7749.538856080009,7051823.83010999,14801.36268619
HR00_electrolyzer,HR00,2040,GlobalAmbition,1995,-2117.73224601,0.0,-2117.73224601,5121574.31217,7239.30655818
SE01_electrolyzer,SE01,2040,GlobalAmbition,1995,42002.16518636,20953.85725435,21048.307932009997,24130679.2662,3082.37133419
SE02_electrolyzer,SE02,2040,GlobalAmbition,1995,40584.95758144,42002.16518636,-1417.2076049199968,4477620.445040003,5894.8280499600005
SE03_electrolyzer,SE03,2040,GlobalAmbition,1995,22741.13370642,40584.95758144,-17843.82387502,11992354.31276,29836.17818778
SE04_electrolyzer,SE04,2040,GlobalAmbition,1995,0.0,-1769.88943354,1769.88943354,10055392.4098,8285.50297626
NON1_electrolyzer,NON1,2040,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2040,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2040,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2040,GlobalAmbition,2008,2.2737367544323206e-12,0.0,2.2737367544323206e-12,2.2737367544323206e-09,0.0
IT00_electrolyzer,IT00,2040,GlobalAmbition,2008,4564.33147371,168170.25340681,-163605.9219331,91653389.09290001,255259.311026
DE00_electrolyzer,DE00,2040,GlobalAmbition,2008,-157105.60164679997,166173.02422128,-323278.62586807995,202982074.50572005,526260.7003738
FR00_electrolyzer,FR00,2040,GlobalAmbition,2008,0.0,-63539.699612669996,63539.699612669996,214301213.20927,150761.5135966
AT00_electrolyzer,AT00,2040,GlobalAmbition,2008,-15149.27511082,0.0,-15149.27511082,12411329.734410003,27560.604845230002
DKE1_electrolyzer,DKE1,2040,GlobalAmbition,2008,-7428.0735394400035,-3896.4967148999995,-3531.576824540004,3714077.4422399965,7245.65426678
DKW1_electrolyzer,DKW1,2040,GlobalAmbition,2008,0.0,-27685.9187441,27685.9187441,39538918.27946,11852.99953536
BE00_electrolyzer,BE00,2040,GlobalAmbition,2008,8284.377523419993,32401.19965604,-24116.822132620007,21544665.98854999,45661.48812117
CZ00_electrolyzer,CZ00,2040,GlobalAmbition,2008,-47202.75544935001,0.0,-47202.75544935001,23131827.98075999,70334.58343011
ES00_electrolyzer,ES00,2040,GlobalAmbition,2008,36633.54032213,39912.40584043,-3278.865518300001,94099915.06627001,97378.78058457
UK00_electrolyzer,UK00,2040,GlobalAmbition,2008,0.0,147547.93731498,-147547.93731498,74813699.27433997,222361.63658931997
HU00_electrolyzer,HU00,2040,GlobalAmbition,2008,-27424.136341280002,-910.4444690199999,-26513.691872260002,17086883.385709997,43600.57525797
LU00_electrolyzer,LU00,2040,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2040,GlobalAmbition,2008,0.0,-83025.74078448,83025.74078448,175738798.67654,92713.05789206
PL00_electrolyzer,PL00,2040,GlobalAmbition,2008,5931.059948259999,60330.849980520004,-54399.79003226,38679187.75908,93078.97779134
PT00_electrolyzer,PT00,2040,GlobalAmbition,2008,0.0,-13164.46720284,13164.46720284,29255980.319939997,16091.5131171
SI00_electrolyzer,SI00,2040,GlobalAmbition,2008,0.0,4876.27947878,-4876.27947878,3308407.70194,8184.6871807200005
SK00_electrolyzer,SK00,2040,GlobalAmbition,2008,0.0,7778.461865539989,-7778.461865539989,7022900.82065001,14801.36268619
HR00_electrolyzer,HR00,2040,GlobalAmbition,2008,-2079.57262086,0.0,-2079.57262086,5159733.9373200005,7239.30655818
SE01_electrolyzer,SE01,2040,GlobalAmbition,2008,40294.918569299996,19730.843872,20564.074697299995,23646446.031489994,3082.37133419
SE02_electrolyzer,SE02,2040,GlobalAmbition,2008,38861.27612585,40294.918569299996,-1433.6424434499932,4461185.606510008,5894.8280499600005
SE03_electrolyzer,SE03,2040,GlobalAmbition,2008,20945.87272045,38861.27612585,-17915.403405400004,11920774.782379994,29836.17818778
SE04_electrolyzer,SE04,2040,GlobalAmbition,2008,0.0,-1886.4294599900022,1886.4294599900022,10171932.436250003,8285.50297626
NON1_electrolyzer,NON1,2040,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2040,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2040,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2040,GlobalAmbition,2009,9.997847882914357e-09,0.0,9.997847882914357e-09,9.997847882914357e-06,0.0
IT00_electrolyzer,IT00,2040,GlobalAmbition,2009,4752.146449229999,165570.30189709,-160818.15544786,99767259.04228,260585.41449013998
DE00_electrolyzer,DE00,2040,GlobalAmbition,2009,-147690.45356222,175946.22099869,-323636.67456091,202624025.81289002,526260.7003738
FR00_electrolyzer,FR00,2040,GlobalAmbition,2009,0.0,-57947.96675095999,57947.96675095999,208709480.34756,150761.5135966
AT00_electrolyzer,AT00,2040,GlobalAmbition,2009,-15400.391146969998,0.0,-15400.391146969998,12160213.698260004,27560.604845230002
DKE1_electrolyzer,DKE1,2040,GlobalAmbition,2009,-7172.635755870004,-3695.69920977,-3476.936546100004,4977717.720679997,8454.65426678
DKW1_electrolyzer,DKW1,2040,GlobalAmbition,2009,0.0,-27760.15642605,27760.15642605,39613155.96141,11852.99953536
BE00_electrolyzer,BE00,2040,GlobalAmbition,2009,7144.699340479994,31540.19449722,-24395.495156740006,21265992.964429993,45661.48812117
CZ00_electrolyzer,CZ00,2040,GlobalAmbition,2009,-47341.85890619001,0.0,-47341.85890619001,23284724.523919985,70626.58343011
ES00_electrolyzer,ES00,2040,GlobalAmbition,2009,39430.178094350005,35908.80063035,3521.3774640000047,112834158.04857,109312.78058457
UK00_electrolyzer,UK00,2040,GlobalAmbition,2009,0.0,150073.02415791998,-150073.02415791998,72288612.43139999,222361.63658931997
HU00_electrolyzer,HU00,2040,GlobalAmbition,2009,-26908.7097286,-762.6206220299999,-26146.089106569998,17454486.1514,43600.57525797
LU00_electrolyzer,LU00,2040,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2040,GlobalAmbition,2009,0.0,-76842.62486687,76842.62486687,169555682.75893,92713.05789206
PL00_electrolyzer,PL00,2040,GlobalAmbition,2009,1934.1275714000003,56659.53668494,-54725.40911354,38353568.6778,93078.97779134
PT00_electrolyzer,PT00,2040,GlobalAmbition,2009,0.0,-17438.16153701,17438.16153701,33529674.65411,16091.5131171
SI00_electrolyzer,SI00,2040,GlobalAmbition,2009,0.0,4724.790941509999,-4724.790941509999,3807896.239210001,8532.68718072
SK00_electrolyzer,SK00,2040,GlobalAmbition,2009,0.0,7638.408640469999,-7638.408640469999,7351954.04572,14990.36268619
HR00_electrolyzer,HR00,2040,GlobalAmbition,2009,-1858.79416867,0.0,-1858.79416867,6091512.38951,7950.30655818
SE01_electrolyzer,SE01,2040,GlobalAmbition,2009,38433.53596986,18253.45626833,20180.07970153,24602451.035720002,4422.37133419
SE02_electrolyzer,SE02,2040,GlobalAmbition,2009,36939.276267270005,38433.53596986,-1494.2597025899959,4400568.347370004,5894.8280499600005
SE03_electrolyzer,SE03,2040,GlobalAmbition,2009,18624.71539738,36939.276267270005,-18314.560869890003,11521617.317889996,29836.17818778
SE04_electrolyzer,SE04,2040,GlobalAmbition,2009,0.0,-1510.6454951999995,1510.6454951999995,9796148.471460002,8285.50297626
NON1_electrolyzer,NON1,2040,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2040,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2040,GlobalAmbition,2009,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2050,GlobalAmbition,1995,3.637978807091713e-12,0.0,3.637978807091713e-12,3.637978807091713e-09,0.0
IT00_electrolyzer,IT00,2050,GlobalAmbition,1995,7396.88486999,279665.14669412,-272268.26182413,75015963.72587991,347284.2255500099
DE00_electrolyzer,DE00,2050,GlobalAmbition,1995,-197734.83658241,296797.81507611996,-494532.65165853,258402077.68128997,752934.72933982
FR00_electrolyzer,FR00,2050,GlobalAmbition,1995,0.0,-53413.995645999996,53413.995645999996,375782654.4478499,322368.65880185
AT00_electrolyzer,AT00,2050,GlobalAmbition,1995,-47867.05671855,0.0,-47867.05671855,11158000.621979998,59025.057340529995
DKE1_electrolyzer,DKE1,2050,GlobalAmbition,1995,1428.3995098299947,-16080.613409230002,17509.01291906,32480725.925309997,14971.71300625
DKW1_electrolyzer,DKW1,2050,GlobalAmbition,1995,0.0,-75722.7858201,75722.7858201,100257716.21895,24534.93039885
BE00_electrolyzer,BE00,2050,GlobalAmbition,1995,-7729.46219767,57606.39541657,-65335.85761424,18401540.248370003,83737.39786261
CZ00_electrolyzer,CZ00,2050,GlobalAmbition,1995,-51831.53950730999,0.0,-51831.53950730999,12565646.015890008,64397.1855232
ES00_electrolyzer,ES00,2050,GlobalAmbition,1995,39386.934045300004,50140.55651722,-10753.622471919996,216174177.55789,226927.80002981
UK00_electrolyzer,UK00,2050,GlobalAmbition,1995,0.0,161632.80381130002,-161632.80381130002,232852548.63475996,394485.35244606
HU00_electrolyzer,HU00,2050,GlobalAmbition,1995,-58351.485228859994,-11526.980069879999,-46824.50515898,10585411.960950006,57409.91711993
LU00_electrolyzer,LU00,2050,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NL00_electrolyzer,NL00,2050,GlobalAmbition,1995,0.0,-99034.90352344,99034.90352344,316684251.86267,217649.34833923
PL00_electrolyzer,PL00,2050,GlobalAmbition,1995,-13884.879905450001,110699.48192119002,-124584.36182664002,40053620.79024997,164637.98261689
PT00_electrolyzer,PT00,2050,GlobalAmbition,1995,0.0,-19206.100420739996,19206.100420739996,58299785.75041,39093.68532967
SI00_electrolyzer,SI00,2050,GlobalAmbition,1995,0.0,9087.00525736,-9087.00525736,2622312.8585199993,11709.31811588
SK00_electrolyzer,SK00,2050,GlobalAmbition,1995,0.0,22688.24255008,-22688.24255008,4804376.25899,27492.618809069998
HR00_electrolyzer,HR00,2050,GlobalAmbition,1995,-10618.00588172,0.0,-10618.00588172,2754854.43293,13372.86031465
SE01_electrolyzer,SE01,2050,GlobalAmbition,1995,55385.60470183,29347.40673542,26038.19796641,31531905.68648,5493.7077200700005
SE02_electrolyzer,SE02,2050,GlobalAmbition,1995,58618.59293689,55385.60470183,3232.988235060002,12791575.427640002,9558.58719258
SE03_electrolyzer,SE03,2050,GlobalAmbition,1995,19825.82609205,58618.59293689,-38792.76684484001,10003770.896909991,48796.53774175
SE04_electrolyzer,SE04,2050,GlobalAmbition,1995,0.0,4686.549492709997,-4686.549492709997,8763444.273650002,13449.99376636
NON1_electrolyzer,NON1,2050,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NOM1_electrolyzer,NOM1,2050,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
NOS0_electrolyzer,NOS0,2050,GlobalAmbition,1995,0.0,0.0,0.0,0.0,0.0
CH00_electrolyzer,CH00,2050,GlobalAmbition,2008,0.0,0.0,0.0,0.0,0.0
IT00_electrolyzer,IT00,2050,GlobalAmbition,2008,7112.54912609,280495.29325436003,-273382.74412827,73696160.85363995,347078.90498190996
DE00_electrolyzer,DE00,2050,GlobalAmbition,2008,-194411.17200382,297774.83403711003,-492186.00604093005,260748723.29888994,752934.72933982
FR00_electrolyzer,FR00,2050,GlobalAmbition,2008,0.0,-53283.33070957,53283.33070957,375651989.51142,322368.65880185
AT00_electrolyzer,AT00,2050,GlobalAmbition,2008,-47821.01771771,0.0,-47821.01771771,11204039.622819997,59025.057340529995
DKE1_electrolyzer,DKE1,2050,GlobalAmbition,2008,7288.088566340008,-10698.259433249998,17986.347999590005,32958061.005840003,14971.71300625
DKW1_electrolyzer,DKW1,2050,GlobalAmbition,2008,0.0,-73750.28996293999,73750.28996293999,98285220.36179,24534.93039885
BE00_electrolyzer,BE00,2050,GlobalAmbition,2008,-4697.709949880002,60730.87775157,-65428.58770145,18308810.16116,83737.39786261
CZ00_electrolyzer,CZ00,2050,GlobalAmbition,2008,-51962.19356869999,0.0,-51962.19356869999,12434991.954500008,64397.1855232
ES00_electrolyzer,ES00,2050,GlobalAmbition,2008,32783.176502079994,61856.17455486,-29072.998052780007,197854801.97703,226927.80002981
